regime,split_seed,arm,extractant,ecfp_cluster,draw,n_query,n_free,form,k,mae,mae_free,fit_rejected
unseen_ligand,104729,MC_ecfp,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCc1cccc(CNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c1,690782a8b84aa453,5,32,32,NULL_kmean,5,1.2632618285947979,1.2632618285947979,0
unseen_ligand,104729,MC_ecfp,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCc1cccc(CNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c1,690782a8b84aa453,5,32,32,offset,1,0.6826339676670795,0.6826339676670795,0
unseen_ligand,104729,MC_ecfp,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCc1cccc(CNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c1,690782a8b84aa453,5,32,32,offset,2,0.6539453034482972,0.6539453034482972,0
unseen_ligand,104729,MC_ecfp,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCc1cccc(CNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c1,690782a8b84aa453,5,32,32,offset,3,0.6641228704784065,0.6641228704784065,0
unseen_ligand,104729,MC_ecfp,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCc1cccc(CNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c1,690782a8b84aa453,5,32,32,offset,5,0.6557187055276866,0.6557187055276866,0
unseen_ligand,104729,MC_ecfp,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCc1cccc(CNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c1,690782a8b84aa453,5,32,32,scale,1,0.5462834248987576,0.5462834248987576,0
unseen_ligand,104729,MC_ecfp,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCc1cccc(CNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c1,690782a8b84aa453,5,32,32,scale,2,0.48632754316471155,0.48632754316471155,0
unseen_ligand,104729,MC_ecfp,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCc1cccc(CNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c1,690782a8b84aa453,5,32,32,scale,3,0.5402988264399818,0.5402988264399818,0
unseen_ligand,104729,MC_ecfp,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCc1cccc(CNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c1,690782a8b84aa453,5,32,32,scale,5,0.48661292591823746,0.48661292591823746,0
unseen_ligand,104729,MC_ecfp,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCc1cccc(CNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c1,690782a8b84aa453,5,32,32,affine,1,0.5715894502282204,0.5715894502282204,0
unseen_ligand,104729,MC_ecfp,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCc1cccc(CNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c1,690782a8b84aa453,5,32,32,affine,2,0.5221582564425019,0.5221582564425019,0
unseen_ligand,104729,MC_ecfp,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCc1cccc(CNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c1,690782a8b84aa453,5,32,32,affine,3,0.5693421894819778,0.5693421894819778,0
unseen_ligand,104729,MC_ecfp,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCc1cccc(CNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c1,690782a8b84aa453,5,32,32,affine,5,0.5151153819991702,0.5151153819991702,0
unseen_ligand,104729,MC_ecfp,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCc1cccc(CNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c1,690782a8b84aa453,6,32,32,none,0,0.7258476858855594,0.7258476858855594,0
unseen_ligand,104729,MC_ecfp,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCc1cccc(CNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c1,690782a8b84aa453,6,32,32,NULL_kmean,1,1.2465669659721657,1.2465669659721657,0
unseen_ligand,104729,MC_ecfp,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCc1cccc(CNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c1,690782a8b84aa453,6,32,32,NULL_kmean,2,1.2003655680109264,1.2003655680109264,0
unseen_ligand,104729,MC_ecfp,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCc1cccc(CNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c1,690782a8b84aa453,6,32,32,NULL_kmean,3,1.1996277882171584,1.1996277882171584,0
unseen_ligand,104729,MC_ecfp,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCc1cccc(CNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c1,690782a8b84aa453,6,32,32,NULL_kmean,5,1.2034726131123983,1.2034726131123983,0
unseen_ligand,104729,MC_ecfp,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCc1cccc(CNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c1,690782a8b84aa453,6,32,32,offset,1,0.663335133848381,0.663335133848381,0
unseen_ligand,104729,MC_ecfp,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCc1cccc(CNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c1,690782a8b84aa453,6,32,32,offset,2,0.6546669767621273,0.6546669767621273,0
unseen_ligand,104729,MC_ecfp,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCc1cccc(CNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c1,690782a8b84aa453,6,32,32,offset,3,0.6506225013772621,0.6506225013772621,0
unseen_ligand,104729,MC_ecfp,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCc1cccc(CNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c1,690782a8b84aa453,6,32,32,offset,5,0.663030706799586,0.663030706799586,0
unseen_ligand,104729,MC_ecfp,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCc1cccc(CNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c1,690782a8b84aa453,6,32,32,scale,1,0.4979979931609675,0.4979979931609675,0
unseen_ligand,104729,MC_ecfp,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCc1cccc(CNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c1,690782a8b84aa453,6,32,32,scale,2,0.4868549285360831,0.4868549285360831,0
unseen_ligand,104729,MC_ecfp,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCc1cccc(CNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c1,690782a8b84aa453,6,32,32,scale,3,0.48782746728918036,0.48782746728918036,0
unseen_ligand,104729,MC_ecfp,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCc1cccc(CNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c1,690782a8b84aa453,6,32,32,scale,5,0.48677124011276673,0.48677124011276673,0
unseen_ligand,104729,MC_ecfp,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCc1cccc(CNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c1,690782a8b84aa453,6,32,32,affine,1,0.5536786069945988,0.5536786069945988,0
unseen_ligand,104729,MC_ecfp,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCc1cccc(CNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c1,690782a8b84aa453,6,32,32,affine,2,0.5452314490775301,0.5452314490775301,0
unseen_ligand,104729,MC_ecfp,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCc1cccc(CNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c1,690782a8b84aa453,6,32,32,affine,3,0.5184306095852369,0.5184306095852369,0
unseen_ligand,104729,MC_ecfp,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCc1cccc(CNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c1,690782a8b84aa453,6,32,32,affine,5,0.5130169301186043,0.5130169301186043,0
unseen_ligand,104729,MC_ecfp,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCc1cccc(CNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c1,690782a8b84aa453,7,32,32,none,0,0.7155793785009725,0.7155793785009725,0
unseen_ligand,104729,MC_ecfp,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCc1cccc(CNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c1,690782a8b84aa453,7,32,32,NULL_kmean,1,1.349754613054744,1.349754613054744,0
unseen_ligand,104729,MC_ecfp,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCc1cccc(CNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c1,690782a8b84aa453,7,32,32,NULL_kmean,2,1.1915907856273789,1.1915907856273789,0
unseen_ligand,104729,MC_ecfp,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCc1cccc(CNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c1,690782a8b84aa453,7,32,32,NULL_kmean,3,1.2019370777492688,1.2019370777492688,0
unseen_ligand,104729,MC_ecfp,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCc1cccc(CNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c1,690782a8b84aa453,7,32,32,NULL_kmean,5,1.1776587779219598,1.1776587779219598,0
unseen_ligand,104729,MC_ecfp,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCc1cccc(CNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c1,690782a8b84aa453,7,32,32,offset,1,0.6335771036886385,0.6335771036886385,0
unseen_ligand,104729,MC_ecfp,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCc1cccc(CNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c1,690782a8b84aa453,7,32,32,offset,2,0.6335771036886385,0.6335771036886385,0
unseen_ligand,104729,MC_ecfp,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCc1cccc(CNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c1,690782a8b84aa453,7,32,32,offset,3,0.63823970921446,0.63823970921446,0
unseen_ligand,104729,MC_ecfp,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCc1cccc(CNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c1,690782a8b84aa453,7,32,32,offset,5,0.6430996335033943,0.6430996335033943,0
unseen_ligand,104729,MC_ecfp,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCc1cccc(CNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c1,690782a8b84aa453,7,32,32,scale,1,0.47113743069389735,0.47113743069389735,0
unseen_ligand,104729,MC_ecfp,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCc1cccc(CNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c1,690782a8b84aa453,7,32,32,scale,2,0.4748022754878733,0.4748022754878733,0
unseen_ligand,104729,MC_ecfp,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCc1cccc(CNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c1,690782a8b84aa453,7,32,32,scale,3,0.4615844296580159,0.4615844296580159,0
unseen_ligand,104729,MC_ecfp,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCc1cccc(CNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c1,690782a8b84aa453,7,32,32,scale,5,0.4683651905600742,0.4683651905600742,0
unseen_ligand,104729,MC_ecfp,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCc1cccc(CNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c1,690782a8b84aa453,7,32,32,affine,1,0.5039665333919898,0.5039665333919898,0
unseen_ligand,104729,MC_ecfp,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCc1cccc(CNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c1,690782a8b84aa453,7,32,32,affine,2,0.5034556939945527,0.5034556939945527,0
unseen_ligand,104729,MC_ecfp,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCc1cccc(CNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c1,690782a8b84aa453,7,32,32,affine,3,0.4989061481825797,0.4989061481825797,0
unseen_ligand,104729,MC_ecfp,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCc1cccc(CNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c1,690782a8b84aa453,7,32,32,affine,5,0.3949731340239778,0.3949731340239778,0
unseen_ligand,104729,MC_ecfp,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCc1cccc(CNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c1,690782a8b84aa453,8,32,32,none,0,0.7137460170356469,0.7137460170356469,0
unseen_ligand,104729,MC_ecfp,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCc1cccc(CNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c1,690782a8b84aa453,8,32,32,NULL_kmean,1,1.4556253974957203,1.4556253974957203,0
unseen_ligand,104729,MC_ecfp,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCc1cccc(CNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c1,690782a8b84aa453,8,32,32,NULL_kmean,2,1.4690283032479905,1.4690283032479905,0
unseen_ligand,104729,MC_ecfp,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCc1cccc(CNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c1,690782a8b84aa453,8,32,32,NULL_kmean,3,1.4716267796202427,1.4716267796202427,0
unseen_ligand,104729,MC_ecfp,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCc1cccc(CNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c1,690782a8b84aa453,8,32,32,NULL_kmean,5,1.327633391056051,1.327633391056051,0
unseen_ligand,104729,MC_ecfp,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCc1cccc(CNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c1,690782a8b84aa453,8,32,32,offset,1,0.6633987775453158,0.6633987775453158,0
unseen_ligand,104729,MC_ecfp,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCc1cccc(CNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c1,690782a8b84aa453,8,32,32,offset,2,0.6833773040873604,0.6833773040873604,0
unseen_ligand,104729,MC_ecfp,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCc1cccc(CNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c1,690782a8b84aa453,8,32,32,offset,3,0.7018856436446177,0.7018856436446177,0
unseen_ligand,104729,MC_ecfp,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCc1cccc(CNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c1,690782a8b84aa453,8,32,32,offset,5,0.6864790780392089,0.6864790780392089,0
unseen_ligand,104729,MC_ecfp,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCc1cccc(CNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c1,690782a8b84aa453,8,32,32,scale,1,0.4932726824008867,0.4932726824008867,0
unseen_ligand,104729,MC_ecfp,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCc1cccc(CNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c1,690782a8b84aa453,8,32,32,scale,2,0.48939467254445634,0.48939467254445634,0
unseen_ligand,104729,MC_ecfp,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCc1cccc(CNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c1,690782a8b84aa453,8,32,32,scale,3,0.488198831293899,0.488198831293899,0
unseen_ligand,104729,MC_ecfp,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCc1cccc(CNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c1,690782a8b84aa453,8,32,32,scale,5,0.4928795605047354,0.4928795605047354,0
unseen_ligand,104729,MC_ecfp,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCc1cccc(CNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c1,690782a8b84aa453,8,32,32,affine,1,0.5364582626861966,0.5364582626861966,0
unseen_ligand,104729,MC_ecfp,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCc1cccc(CNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c1,690782a8b84aa453,8,32,32,affine,2,0.5353901944123108,0.5353901944123108,0
unseen_ligand,104729,MC_ecfp,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCc1cccc(CNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c1,690782a8b84aa453,8,32,32,affine,3,0.5350870424091456,0.5350870424091456,0
unseen_ligand,104729,MC_ecfp,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCc1cccc(CNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c1,690782a8b84aa453,8,32,32,affine,5,0.5259495314579461,0.5259495314579461,0
unseen_ligand,104729,MC_ecfp,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCc1cccc(CNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c1,690782a8b84aa453,9,32,32,none,0,0.7199530044262049,0.7199530044262049,0
unseen_ligand,104729,MC_ecfp,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCc1cccc(CNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c1,690782a8b84aa453,9,32,32,NULL_kmean,1,1.2903878584373296,1.2903878584373296,0
unseen_ligand,104729,MC_ecfp,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCc1cccc(CNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c1,690782a8b84aa453,9,32,32,NULL_kmean,2,1.1561121696043721,1.1561121696043721,0
unseen_ligand,104729,MC_ecfp,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCc1cccc(CNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c1,690782a8b84aa453,9,32,32,NULL_kmean,3,1.146949205473013,1.146949205473013,0
unseen_ligand,104729,MC_ecfp,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCc1cccc(CNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c1,690782a8b84aa453,9,32,32,NULL_kmean,5,1.2631236017327752,1.2631236017327752,0
unseen_ligand,104729,MC_ecfp,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCc1cccc(CNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c1,690782a8b84aa453,9,32,32,offset,1,0.6344715465402706,0.6344715465402706,0
unseen_ligand,104729,MC_ecfp,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCc1cccc(CNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c1,690782a8b84aa453,9,32,32,offset,2,0.6356312742314707,0.6356312742314707,0
unseen_ligand,104729,MC_ecfp,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCc1cccc(CNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c1,690782a8b84aa453,9,32,32,offset,3,0.6325976590728895,0.6325976590728895,0
unseen_ligand,104729,MC_ecfp,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCc1cccc(CNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c1,690782a8b84aa453,9,32,32,offset,5,0.6737998161466945,0.6737998161466945,0
unseen_ligand,104729,MC_ecfp,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCc1cccc(CNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c1,690782a8b84aa453,9,32,32,scale,1,0.4592349473817583,0.4592349473817583,0
unseen_ligand,104729,MC_ecfp,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCc1cccc(CNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c1,690782a8b84aa453,9,32,32,scale,2,0.4745379989370091,0.4745379989370091,0
unseen_ligand,104729,MC_ecfp,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCc1cccc(CNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c1,690782a8b84aa453,9,32,32,scale,3,0.4623635993526035,0.4623635993526035,0
unseen_ligand,104729,MC_ecfp,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCc1cccc(CNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c1,690782a8b84aa453,9,32,32,scale,5,0.4618970208288749,0.4618970208288749,0
unseen_ligand,104729,MC_ecfp,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCc1cccc(CNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c1,690782a8b84aa453,9,32,32,affine,1,0.4930049769802003,0.4930049769802003,0
unseen_ligand,104729,MC_ecfp,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCc1cccc(CNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c1,690782a8b84aa453,9,32,32,affine,2,0.49998578711534747,0.49998578711534747,0
unseen_ligand,104729,MC_ecfp,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCc1cccc(CNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c1,690782a8b84aa453,9,32,32,affine,3,0.5103163735551118,0.5103163735551118,0
unseen_ligand,104729,MC_ecfp,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCc1cccc(CNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c1,690782a8b84aa453,9,32,32,affine,5,0.3675023458342854,0.3675023458342854,0
unseen_ligand,104729,MC_ecfp,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCc1cccc(CNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c1,690782a8b84aa453,10,32,32,none,0,0.7356189674026994,0.7356189674026994,0
unseen_ligand,104729,MC_ecfp,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCc1cccc(CNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c1,690782a8b84aa453,10,32,32,NULL_kmean,1,1.6699721950728939,1.6699721950728939,0
unseen_ligand,104729,MC_ecfp,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCc1cccc(CNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c1,690782a8b84aa453,10,32,32,NULL_kmean,2,1.1942226572897008,1.1942226572897008,0
unseen_ligand,104729,MC_ecfp,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCc1cccc(CNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c1,690782a8b84aa453,10,32,32,NULL_kmean,3,1.2574360755324943,1.2574360755324943,0
unseen_ligand,104729,MC_ecfp,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCc1cccc(CNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c1,690782a8b84aa453,10,32,32,NULL_kmean,5,1.1566028784283222,1.1566028784283222,0
unseen_ligand,104729,MC_ecfp,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCc1cccc(CNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c1,690782a8b84aa453,10,32,32,offset,1,0.8110198186276827,0.8110198186276827,0
unseen_ligand,104729,MC_ecfp,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCc1cccc(CNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c1,690782a8b84aa453,10,32,32,offset,2,0.6755878443451439,0.6755878443451439,0
unseen_ligand,104729,MC_ecfp,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCc1cccc(CNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c1,690782a8b84aa453,10,32,32,offset,3,0.6971679100617241,0.6971679100617241,0
unseen_ligand,104729,MC_ecfp,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCc1cccc(CNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c1,690782a8b84aa453,10,32,32,offset,5,0.633369202425591,0.633369202425591,0
unseen_ligand,104729,MC_ecfp,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCc1cccc(CNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c1,690782a8b84aa453,10,32,32,scale,1,0.923052906473411,0.923052906473411,0
unseen_ligand,104729,MC_ecfp,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCc1cccc(CNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c1,690782a8b84aa453,10,32,32,scale,2,0.49696433020164926,0.49696433020164926,0
unseen_ligand,104729,MC_ecfp,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCc1cccc(CNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c1,690782a8b84aa453,10,32,32,scale,3,0.53611216358689,0.53611216358689,0
unseen_ligand,104729,MC_ecfp,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCc1cccc(CNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c1,690782a8b84aa453,10,32,32,scale,5,0.4708346426138737,0.4708346426138737,0
unseen_ligand,104729,MC_ecfp,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCc1cccc(CNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c1,690782a8b84aa453,10,32,32,affine,1,0.9148058586168006,0.9148058586168006,0
unseen_ligand,104729,MC_ecfp,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCc1cccc(CNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c1,690782a8b84aa453,10,32,32,affine,2,0.47129536452269216,0.47129536452269216,0
unseen_ligand,104729,MC_ecfp,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCc1cccc(CNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c1,690782a8b84aa453,10,32,32,affine,3,0.48461669607628066,0.48461669607628066,0
unseen_ligand,104729,MC_ecfp,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCc1cccc(CNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c1,690782a8b84aa453,10,32,32,affine,5,0.4152975905389247,0.4152975905389247,0
unseen_ligand,104729,MC_ecfp,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCc1cccc(CNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c1,690782a8b84aa453,11,32,32,none,0,0.7771002838535063,0.7771002838535063,0
unseen_ligand,104729,MC_ecfp,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCc1cccc(CNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c1,690782a8b84aa453,11,32,32,NULL_kmean,1,1.510311490042865,1.510311490042865,0
unseen_ligand,104729,MC_ecfp,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCc1cccc(CNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c1,690782a8b84aa453,11,32,32,NULL_kmean,2,1.343496222613753,1.343496222613753,0
