design,comparison,point,ci95_low,ci95_high,p_two_sided,seeds_positive,n_seeds,loco_stable,loco_min,loco_max,passes_P1,family,lead,model,set,target,value,stage,n_units,partial_rho_n_metals,ci_excludes_zero,rho_chemotype_means,clears_familywise_bar,passes_L1_rule,p_bh_within_family,_src,reference,candidate,bca_low,bca_high,bootstrap_se,mde_80,block_macro,units_improved,loco_sign_stable,margin,passes_intervals,p_perm,p_registered,ci_task_low,ci_task_high,p_task_boot,ci_block_low,ci_block_high,p_block_boot,conservative_interval,n_extractants,n_blocks,passes_registered,rule,replicates,permutations,bootstrap_seed,endpoint,p_bh_within_lead_family,budget,p_bh_lead,praw,q_bh940
B,G14k1_minus_RANDOM_regret,1.4257296059872986,0.9893668099924088,1.448442663496966,0.0,5.0,5,True,1.3012931744341028,1.435197417265504,True,exploratory,L3,,,,regret,,455,,,,,,,L3/l3c_contrasts.csv,_RANDOM,G14@k1,,,,,,,True,0.02,,0.0,0.0,1.3285011147691423,1.5153836327620138,0.0,0.9893668099924088,1.448442663496966,0.0,chemotype-blocked,89.0,44.0,True,"conservative p (max of task bootstrap, blocked bootstrap, permutation) < 0.05 with gain > 0 in all five designs",2000.0,2000.0,8675309.0,,,,,0.0,0.0
B,G14k1_minus_RANDOM_spearman,0.776196928379423,0.656243667286711,0.8102219508632084,0.0,5.0,5,True,0.7278090447603092,0.7867820441129826,True,exploratory,L3,,,,spearman,,455,,,,,,,L3/l3c_contrasts.csv,_RANDOM,G14@k1,,,,,,,True,0.02,,0.0,0.0,0.7545372548708096,0.7955998431393617,0.0,0.656243667286711,0.8102219508632084,0.0,chemotype-blocked,89.0,44.0,True,"conservative p (max of task bootstrap, blocked bootstrap, permutation) < 0.05 with gain > 0 in all five designs",2000.0,2000.0,8675309.0,,,,,0.0,0.0
B,NAIVE_minus_RANDOM_regret,1.422547258960514,0.9863217793768144,1.4454712553595226,0.0,5.0,5,True,1.3206880056262125,1.4344654042825995,True,exploratory,L3,,,,regret,,455,,,,,,,L3/l3c_contrasts.csv,_RANDOM,NAIVE_LINE@k1,,,,,,,True,0.02,,0.0,0.0,1.324562140218718,1.5131309860219615,0.0,0.9863217793768144,1.4454712553595226,0.0,chemotype-blocked,89.0,44.0,True,"conservative p (max of task bootstrap, blocked bootstrap, permutation) < 0.05 with gain > 0 in all five designs",2000.0,2000.0,8675309.0,,,,,0.0,0.0
B,NAIVE_minus_RANDOM_spearman,0.7991249794306368,0.6886275991615117,0.8330760836729388,0.0,5.0,5,True,0.753377334285499,0.809767640131043,True,exploratory,L3,,,,spearman,,455,,,,,,,L3/l3c_contrasts.csv,_RANDOM,NAIVE_LINE@k1,,,,,,,True,0.02,,0.0,0.0,0.7820170365914205,0.8152475190604047,0.0,0.6886275991615117,0.8330760836729388,0.0,chemotype-blocked,89.0,44.0,True,"conservative p (max of task bootstrap, blocked bootstrap, permutation) < 0.05 with gain > 0 in all five designs",2000.0,2000.0,8675309.0,,,,,0.0,0.0
BR,G14k1_minus_NAIVE_regret,0.0018102920181843,-0.0248149686247218,0.0265974396553142,0.997,3.0,5,False,-0.0199169549571907,0.0121084834070529,False,registered,L3,,,,regret,,455,,,,,,,L3/l3c_contrasts.csv,NAIVE_LINE@k1,G14@k1,,,,,,,False,0.02,,0.0,0.997,-0.0144117621362695,0.0186160950525107,0.838,-0.0248149686247218,0.0265974396553142,0.997,chemotype-blocked,89.0,44.0,False,"conservative p (max of task bootstrap, blocked bootstrap, permutation) < 0.05 with gain > 0 in all five designs",2000.0,2000.0,8675309.0,,,,,0.997,1.0
BR,G14k1_minus_NAIVE_spearman,-0.0216663306500021,-0.0482509139317565,-0.0034066419913208,0.026,0.0,5,True,-0.026464286688584,-0.0153389383209363,False,registered,L3,,,,spearman,,455,,,,,,,L3/l3c_contrasts.csv,NAIVE_LINE@k1,G14@k1,,,,,,,True,0.02,,0.0,0.026,-0.0278851748794268,-0.016005834259362,0.0,-0.0482509139317565,-0.0034066419913208,0.026,chemotype-blocked,89.0,44.0,False,"conservative p (max of task bootstrap, blocked bootstrap, permutation) < 0.05 with gain > 0 in all five designs",2000.0,2000.0,8675309.0,,,,,0.026,0.0615617128463476
BR,G14k1_minus_NAIVE_top1,0.0109890109890109,-0.0395604395604395,0.0351923076923075,0.943,2.0,5,False,-0.034065934065934,0.0197802197802197,False,exploratory,L3,,,,top1,,455,,,,,,,L3/l3c_contrasts.csv,NAIVE_LINE@k1,G14@k1,,,,,,,False,0.02,,0.0,0.943,-0.0054945054945054,0.0285714285714285,0.19,-0.0395604395604395,0.0351923076923075,0.943,chemotype-blocked,89.0,44.0,False,"conservative p (max of task bootstrap, blocked bootstrap, permutation) < 0.05 with gain > 0 in all five designs",2000.0,2000.0,8675309.0,,,,,0.943,0.9666521264994546
BR,G14k1_minus_G14zs_regret,1.105253809934661,0.6755324343921673,1.2164314156926184,0.0,5.0,5,True,0.9816673096249848,1.1497485272058543,True,exploratory,L3,,,,regret,,455,,,,,,,L3/l3c_contrasts.csv,G14,G14@k1,,,,,,,True,0.02,,0.0,0.0,1.0218078848060297,1.1881003466633322,0.0,0.6755324343921673,1.2164314156926184,0.0,chemotype-blocked,89.0,44.0,True,"conservative p (max of task bootstrap, blocked bootstrap, permutation) < 0.05 with gain > 0 in all five designs",2000.0,2000.0,8675309.0,,,,,0.0,0.0
BR,G14k1_minus_G14zs_spearman,0.3760691759949164,0.2498442806237834,0.5392823048704003,0.0,5.0,5,True,0.3278285797688602,0.4290207691042491,True,exploratory,L3,,,,spearman,,455,,,,,,,L3/l3c_contrasts.csv,G14,G14@k1,,,,,,,True,0.02,,0.0,0.0,0.3616745046774003,0.3900056218661714,0.0,0.2498442806237834,0.5392823048704003,0.0,chemotype-blocked,89.0,44.0,True,"conservative p (max of task bootstrap, blocked bootstrap, permutation) < 0.05 with gain > 0 in all five designs",2000.0,2000.0,8675309.0,,,,,0.0,0.0
BR,G14k1_minus_RANDOM_regret,1.4243575509786983,0.9929442377759928,1.447596388430167,0.0,5.0,5,True,1.3007710506690218,1.4329813263387237,True,exploratory,L3,,,,regret,,455,,,,,,,L3/l3c_contrasts.csv,_RANDOM,G14@k1,,,,,,,True,0.02,,0.0,0.0,1.3266465494250288,1.5163022778219224,0.0,0.9929442377759928,1.447596388430167,0.0,chemotype-blocked,89.0,44.0,True,"conservative p (max of task bootstrap, blocked bootstrap, permutation) < 0.05 with gain > 0 in all five designs",2000.0,2000.0,8675309.0,,,,,0.0,0.0
BR,G14k1_minus_RANDOM_spearman,0.7774586487806348,0.6571026209263582,0.8110416880261001,0.0,5.0,5,True,0.729697678511841,0.7881888783352105,True,exploratory,L3,,,,spearman,,455,,,,,,,L3/l3c_contrasts.csv,_RANDOM,G14@k1,,,,,,,True,0.02,,0.0,0.0,0.7560149723757643,0.7971017776339361,0.0,0.6571026209263582,0.8110416880261001,0.0,chemotype-blocked,89.0,44.0,True,"conservative p (max of task bootstrap, blocked bootstrap, permutation) < 0.05 with gain > 0 in all five designs",2000.0,2000.0,8675309.0,,,,,0.0,0.0
BR,NAIVE_minus_RANDOM_regret,1.422547258960514,0.9863217793768144,1.4454712553595226,0.0,5.0,5,True,1.3206880056262125,1.4344654042825995,True,exploratory,L3,,,,regret,,455,,,,,,,L3/l3c_contrasts.csv,_RANDOM,NAIVE_LINE@k1,,,,,,,True,0.02,,0.0,0.0,1.324562140218718,1.5131309860219615,0.0,0.9863217793768144,1.4454712553595226,0.0,chemotype-blocked,89.0,44.0,True,"conservative p (max of task bootstrap, blocked bootstrap, permutation) < 0.05 with gain > 0 in all five designs",2000.0,2000.0,8675309.0,,,,,0.0,0.0
BR,NAIVE_minus_RANDOM_spearman,0.7991249794306368,0.6886275991615117,0.8330760836729388,0.0,5.0,5,True,0.753377334285499,0.809767640131043,True,exploratory,L3,,,,spearman,,455,,,,,,,L3/l3c_contrasts.csv,_RANDOM,NAIVE_LINE@k1,,,,,,,True,0.02,,0.0,0.0,0.7820170365914205,0.8152475190604047,0.0,0.6886275991615117,0.8330760836729388,0.0,chemotype-blocked,89.0,44.0,True,"conservative p (max of task bootstrap, blocked bootstrap, permutation) < 0.05 with gain > 0 in all five designs",2000.0,2000.0,8675309.0,,,,,0.0,0.0
BQ,G14k1_minus_NAIVE_regret,-0.0029088389131337,-0.0252614722912908,0.0197398163267343,0.744,2.0,5,False,-0.02296781778016,0.0058084040678002,False,registered,L3,,,,regret,,455,,,,,,,L3/l3c_contrasts.csv,NAIVE_LINE@k1,G14@k1,,,,,,,False,0.02,,0.0,0.744,-0.019944159811683,0.0132325067276585,0.708,-0.0252614722912908,0.0197398163267343,0.744,chemotype-blocked,89.0,44.0,False,"conservative p (max of task bootstrap, blocked bootstrap, permutation) < 0.05 with gain > 0 in all five designs",2000.0,2000.0,8675309.0,,,,,0.744,0.8385611510791368
BQ,G14k1_minus_NAIVE_spearman,-0.0230078326193264,-0.0516548681782278,-0.0052026994709863,0.013,0.0,5,True,-0.0279448337760172,-0.0166174843439801,False,registered,L3,,,,spearman,,455,,,,,,,L3/l3c_contrasts.csv,NAIVE_LINE@k1,G14@k1,,,,,,,True,0.02,,0.0,0.013,-0.0295745126379503,-0.0173975940600485,0.0,-0.0516548681782278,-0.0052026994709863,0.013,chemotype-blocked,89.0,44.0,False,"conservative p (max of task bootstrap, blocked bootstrap, permutation) < 0.05 with gain > 0 in all five designs",2000.0,2000.0,8675309.0,,,,,0.013,0.034617563739376765
BQ,G14k1_minus_NAIVE_top1,0.0054945054945054,-0.0483516483516483,0.0329670329670329,0.878,2.0,5,False,-0.034065934065934,0.0142857142857142,False,exploratory,L3,,,,top1,,455,,,,,,,L3/l3c_contrasts.csv,NAIVE_LINE@k1,G14@k1,,,,,,,False,0.02,,0.0,0.878,-0.0109890109890109,0.0219780219780219,0.526,-0.0483516483516483,0.0329670329670329,0.878,chemotype-blocked,89.0,44.0,False,"conservative p (max of task bootstrap, blocked bootstrap, permutation) < 0.05 with gain > 0 in all five designs",2000.0,2000.0,8675309.0,,,,,0.878,0.9273258426966293
BQ,G14k1_minus_G14zs_regret,1.1906061121205824,0.757811353319759,1.323692876945112,0.0,5.0,5,True,1.0382307215924895,1.2223970306643932,True,exploratory,L3,,,,regret,,455,,,,,,,L3/l3c_contrasts.csv,G14,G14@k1,,,,,,,True,0.02,,0.0,0.0,1.1024250118122547,1.2783624877807476,0.0,0.757811353319759,1.323692876945112,0.0,chemotype-blocked,89.0,44.0,True,"conservative p (max of task bootstrap, blocked bootstrap, permutation) < 0.05 with gain > 0 in all five designs",2000.0,2000.0,8675309.0,,,,,0.0,0.0
BQ,G14k1_minus_G14zs_spearman,0.4146803781330083,0.2679407843524448,0.5969234618491647,0.0,5.0,5,True,0.3511863396386081,0.4711418876152917,True,exploratory,L3,,,,spearman,,455,,,,,,,L3/l3c_contrasts.csv,G14,G14@k1,,,,,,,True,0.02,,0.0,0.0,0.3996607399032313,0.4295291137725479,0.0,0.2679407843524448,0.5969234618491647,0.0,chemotype-blocked,89.0,44.0,True,"conservative p (max of task bootstrap, blocked bootstrap, permutation) < 0.05 with gain > 0 in all five designs",2000.0,2000.0,8675309.0,,,,,0.0,0.0
BQ,G14k1_minus_RANDOM_regret,1.4196384200473804,0.986066201260836,1.4448153923911056,0.0,5.0,5,True,1.2977201878460525,1.4336172739579134,True,exploratory,L3,,,,regret,,455,,,,,,,L3/l3c_contrasts.csv,_RANDOM,G14@k1,,,,,,,True,0.02,,0.0,0.0,1.3216353122052191,1.50858431634599,0.0,0.986066201260836,1.4448153923911056,0.0,chemotype-blocked,89.0,44.0,True,"conservative p (max of task bootstrap, blocked bootstrap, permutation) < 0.05 with gain > 0 in all five designs",2000.0,2000.0,8675309.0,,,,,0.0,0.0
BQ,G14k1_minus_RANDOM_spearman,0.7761171468113103,0.655070805488929,0.8102761128233483,0.0,5.0,5,True,0.7269924467231343,0.7866267054880743,True,exploratory,L3,,,,spearman,,455,,,,,,,L3/l3c_contrasts.csv,_RANDOM,G14@k1,,,,,,,True,0.02,,0.0,0.0,0.7545576629157287,0.7953368720419312,0.0,0.655070805488929,0.8102761128233483,0.0,chemotype-blocked,89.0,44.0,True,"conservative p (max of task bootstrap, blocked bootstrap, permutation) < 0.05 with gain > 0 in all five designs",2000.0,2000.0,8675309.0,,,,,0.0,0.0
BQ,NAIVE_minus_RANDOM_regret,1.422547258960514,0.9863217793768144,1.4454712553595226,0.0,5.0,5,True,1.3206880056262125,1.4344654042825995,True,exploratory,L3,,,,regret,,455,,,,,,,L3/l3c_contrasts.csv,_RANDOM,NAIVE_LINE@k1,,,,,,,True,0.02,,0.0,0.0,1.324562140218718,1.5131309860219615,0.0,0.9863217793768144,1.4454712553595226,0.0,chemotype-blocked,89.0,44.0,True,"conservative p (max of task bootstrap, blocked bootstrap, permutation) < 0.05 with gain > 0 in all five designs",2000.0,2000.0,8675309.0,,,,,0.0,0.0
BQ,NAIVE_minus_RANDOM_spearman,0.7991249794306368,0.6886275991615117,0.8330760836729388,0.0,5.0,5,True,0.753377334285499,0.809767640131043,True,exploratory,L3,,,,spearman,,455,,,,,,,L3/l3c_contrasts.csv,_RANDOM,NAIVE_LINE@k1,,,,,,,True,0.02,,0.0,0.0,0.7820170365914205,0.8152475190604047,0.0,0.6886275991615117,0.8330760836729388,0.0,chemotype-blocked,89.0,44.0,True,"conservative p (max of task bootstrap, blocked bootstrap, permutation) < 0.05 with gain > 0 in all five designs",2000.0,2000.0,8675309.0,,,,,0.0,0.0
A,G14k1_minus_NAIVE_regret,-0.0167952772600623,-0.0328807333338442,0.0132414454259923,0.335,2.0,5,True,-0.0274718324056117,-0.0081902223667667,False,registered,L3,,,,regret,,455,,,,,,,L3/l3c_contrasts.csv,NAIVE_LINE@k1,G14@k1,,,,,,,True,0.02,,0.0,0.335,-0.0361993207696963,0.0008664014121868,0.064,-0.0328807333338442,0.0132414454259923,0.335,chemotype-blocked,89.0,44.0,False,"conservative p (max of task bootstrap, blocked bootstrap, permutation) < 0.05 with gain > 0 in all five designs",2000.0,2000.0,8675309.0,,,,,0.335,0.48475076923076926
A,G14k1_minus_NAIVE_spearman,-0.0216827602196037,-0.0455282544763528,-0.0034279947782774,0.023,0.0,5,True,-0.0248797566964938,-0.0154437841116483,False,registered,L3,,,,spearman,,455,,,,,,,L3/l3c_contrasts.csv,NAIVE_LINE@k1,G14@k1,,,,,,,True,0.02,,0.0,0.023,-0.0280051138206634,-0.0160115798672985,0.0,-0.0455282544763528,-0.0034279947782774,0.023,chemotype-blocked,89.0,44.0,False,"conservative p (max of task bootstrap, blocked bootstrap, permutation) < 0.05 with gain > 0 in all five designs",2000.0,2000.0,8675309.0,,,,,0.023,0.05487309644670051
A,G14k1_minus_NAIVE_top1,-0.0186813186813186,-0.0582417582417582,0.0175824175824175,0.228,0.0,5,True,-0.0439560439560439,-0.0098901098901098,False,exploratory,L3,,,,top1,,455,,,,,,,L3/l3c_contrasts.csv,NAIVE_LINE@k1,G14@k1,,,,,,,True,0.02,,0.0,0.228,-0.0329670329670329,-0.0054945054945054,0.007,-0.0582417582417582,0.0175824175824175,0.228,chemotype-blocked,89.0,44.0,False,"conservative p (max of task bootstrap, blocked bootstrap, permutation) < 0.05 with gain > 0 in all five designs",2000.0,2000.0,8675309.0,,,,,0.228,0.35308072487644154
A,G14k1_minus_G14zs_regret,1.1118336907619173,0.7088480155412658,1.2329556564028594,0.0,5.0,5,True,0.999297882282067,1.18247115133312,True,exploratory,L3,,,,regret,,455,,,,,,,L3/l3c_contrasts.csv,G14,G14@k1,,,,,,,True,0.02,,0.0,0.0,1.0303014072254992,1.1964309423015564,0.0,0.7088480155412658,1.2329556564028594,0.0,chemotype-blocked,89.0,44.0,True,"conservative p (max of task bootstrap, blocked bootstrap, permutation) < 0.05 with gain > 0 in all five designs",2000.0,2000.0,8675309.0,,,,,0.0,0.0
A,G14k1_minus_G14zs_spearman,0.3958437728475479,0.2864019677014486,0.5399860656345629,0.0,5.0,5,True,0.351412239070332,0.4285269209778694,True,exploratory,L3,,,,spearman,,455,,,,,,,L3/l3c_contrasts.csv,G14,G14@k1,,,,,,,True,0.02,,0.0,0.0,0.3783861278694884,0.4117246598176002,0.0,0.2864019677014486,0.5399860656345629,0.0,chemotype-blocked,89.0,44.0,True,"conservative p (max of task bootstrap, blocked bootstrap, permutation) < 0.05 with gain > 0 in all five designs",2000.0,2000.0,8675309.0,,,,,0.0,0.0
A,G14k1_minus_RANDOM_regret,1.405751981700452,0.98722571951424,1.438562456237639,0.0,5.0,5,True,1.293216173220601,1.4222346629016809,True,exploratory,L3,,,,regret,,455,,,,,,,L3/l3c_contrasts.csv,_RANDOM,G14@k1,,,,,,,True,0.02,,0.0,0.0,1.3094600065405635,1.5053539160170044,0.0,0.98722571951424,1.438562456237639,0.0,chemotype-blocked,89.0,44.0,True,"conservative p (max of task bootstrap, blocked bootstrap, permutation) < 0.05 with gain > 0 in all five designs",2000.0,2000.0,8675309.0,,,,,0.0,0.0
A,G14k1_minus_RANDOM_spearman,0.7774422192110333,0.6630826052501416,0.8102389903580168,0.0,5.0,5,True,0.7294903191988076,0.7877601423328009,True,exploratory,L3,,,,spearman,,455,,,,,,,L3/l3c_contrasts.csv,_RANDOM,G14@k1,,,,,,,True,0.02,,0.0,0.0,0.757372640614782,0.7964733347457564,0.0,0.6630826052501416,0.8102389903580168,0.0,chemotype-blocked,89.0,44.0,True,"conservative p (max of task bootstrap, blocked bootstrap, permutation) < 0.05 with gain > 0 in all five designs",2000.0,2000.0,8675309.0,,,,,0.0,0.0
A,NAIVE_minus_RANDOM_regret,1.422547258960514,0.9863217793768144,1.4454712553595226,0.0,5.0,5,True,1.3206880056262125,1.4344654042825995,True,exploratory,L3,,,,regret,,455,,,,,,,L3/l3c_contrasts.csv,_RANDOM,NAIVE_LINE@k1,,,,,,,True,0.02,,0.0,0.0,1.326655449746455,1.5205547623923714,0.0,0.9863217793768144,1.4454712553595226,0.0,chemotype-blocked,89.0,44.0,True,"conservative p (max of task bootstrap, blocked bootstrap, permutation) < 0.05 with gain > 0 in all five designs",2000.0,2000.0,8675309.0,,,,,0.0,0.0
A,NAIVE_minus_RANDOM_spearman,0.7991249794306368,0.6886275991615117,0.8330760836729387,0.0,5.0,5,True,0.7533773342854994,0.809767640131043,True,exploratory,L3,,,,spearman,,455,,,,,,,L3/l3c_contrasts.csv,_RANDOM,NAIVE_LINE@k1,,,,,,,True,0.02,,0.0,0.0,0.7823560257476003,0.8149382041893372,0.0,0.6886275991615117,0.8330760836729387,0.0,chemotype-blocked,89.0,44.0,True,"conservative p (max of task bootstrap, blocked bootstrap, permutation) < 0.05 with gain > 0 in all five designs",2000.0,2000.0,8675309.0,,,,,0.0,0.0
BP,G14k1_minus_NAIVE_regret,-0.0210382205834268,-0.0418172457497953,0.0206460404170225,0.461,1.0,5,True,-0.0365126408425462,-0.0071402657823521,False,registered,L3,,,,regret,,455,,,,,,,L3/l3c_contrasts.csv,NAIVE_LINE@k1,G14@k1,,,,,,,True,0.02,,0.0,0.461,-0.041790350361266,-0.0019305145698582,0.03,-0.0418172457497953,0.0206460404170225,0.461,chemotype-blocked,89.0,44.0,False,"conservative p (max of task bootstrap, blocked bootstrap, permutation) < 0.05 with gain > 0 in all five designs",2000.0,2000.0,8675309.0,,,,,0.461,0.612927864214993
BP,G14k1_minus_NAIVE_spearman,-0.0268296395328392,-0.0505270210466491,-0.0064574067038265,0.013,0.0,5,True,-0.0321226134573341,-0.0209563924281176,False,registered,L3,,,,spearman,,455,,,,,,,L3/l3c_contrasts.csv,NAIVE_LINE@k1,G14@k1,,,,,,,True,0.02,,0.0,0.013,-0.0338653048322436,-0.02050588007927,0.0,-0.0505270210466491,-0.0064574067038265,0.013,chemotype-blocked,89.0,44.0,False,"conservative p (max of task bootstrap, blocked bootstrap, permutation) < 0.05 with gain > 0 in all five designs",2000.0,2000.0,8675309.0,,,,,0.013,0.034617563739376765
BP,G14k1_minus_NAIVE_top1,-0.023076923076923,-0.0571428571428571,0.0165109890109888,0.261,0.0,5,True,-0.0483516483516483,-0.0131868131868131,False,exploratory,L3,,,,top1,,455,,,,,,,L3/l3c_contrasts.csv,NAIVE_LINE@k1,G14@k1,,,,,,,True,0.02,,0.0,0.261,-0.0373901098901098,-0.0087912087912087,0.002,-0.0571428571428571,0.0165109890109888,0.261,chemotype-blocked,89.0,44.0,False,"conservative p (max of task bootstrap, blocked bootstrap, permutation) < 0.05 with gain > 0 in all five designs",2000.0,2000.0,8675309.0,,,,,0.261,0.39507246376811594
BP,G14k1_minus_G14zs_regret,1.0935744239296596,0.6907473606637125,1.2317981515502516,0.0,5.0,5,True,0.979041497774206,1.146910866738177,True,exploratory,L3,,,,regret,,455,,,,,,,L3/l3c_contrasts.csv,G14,G14@k1,,,,,,,True,0.02,,0.0,0.0,1.0083771168530566,1.177198422221513,0.0,0.6907473606637125,1.2317981515502516,0.0,chemotype-blocked,89.0,44.0,True,"conservative p (max of task bootstrap, blocked bootstrap, permutation) < 0.05 with gain > 0 in all five designs",2000.0,2000.0,8675309.0,,,,,0.0,0.0
BP,G14k1_minus_G14zs_spearman,0.4199878493999923,0.250234764011703,0.618068610434201,0.0,5.0,5,True,0.3330780223328985,0.4788566489882104,True,exploratory,L3,,,,spearman,,455,,,,,,,L3/l3c_contrasts.csv,G14,G14@k1,,,,,,,True,0.02,,0.0,0.0,0.4026514292382163,0.4362322943892375,0.0,0.250234764011703,0.618068610434201,0.0,chemotype-blocked,89.0,44.0,True,"conservative p (max of task bootstrap, blocked bootstrap, permutation) < 0.05 with gain > 0 in all five designs",2000.0,2000.0,8675309.0,,,,,0.0,0.0
BP,G14k1_minus_RANDOM_regret,1.4015090383770872,0.9911534380958672,1.440573707301935,0.0,5.0,5,True,1.2841753647836665,1.420711285069178,True,exploratory,L3,,,,regret,,455,,,,,,,L3/l3c_contrasts.csv,_RANDOM,G14@k1,,,,,,,True,0.02,,0.0,0.0,1.3040344470552718,1.4954257255855063,0.0,0.9911534380958672,1.440573707301935,0.0,chemotype-blocked,89.0,44.0,True,"conservative p (max of task bootstrap, blocked bootstrap, permutation) < 0.05 with gain > 0 in all five designs",2000.0,2000.0,8675309.0,,,,,0.0,0.0
BP,G14k1_minus_RANDOM_spearman,0.7722953398977976,0.6544809951676893,0.8063522827270715,0.0,5.0,5,True,0.7270888173391731,0.7824967434213841,True,exploratory,L3,,,,spearman,,455,,,,,,,L3/l3c_contrasts.csv,_RANDOM,G14@k1,,,,,,,True,0.02,,0.0,0.0,0.7502914032310138,0.7921939131181547,0.0,0.6544809951676893,0.8063522827270715,0.0,chemotype-blocked,89.0,44.0,True,"conservative p (max of task bootstrap, blocked bootstrap, permutation) < 0.05 with gain > 0 in all five designs",2000.0,2000.0,8675309.0,,,,,0.0,0.0
BP,NAIVE_minus_RANDOM_regret,1.422547258960514,0.9863217793768144,1.4454712553595226,0.0,5.0,5,True,1.3206880056262125,1.4344654042825995,True,exploratory,L3,,,,regret,,455,,,,,,,L3/l3c_contrasts.csv,_RANDOM,NAIVE_LINE@k1,,,,,,,True,0.02,,0.0,0.0,1.324562140218718,1.5131309860219615,0.0,0.9863217793768144,1.4454712553595226,0.0,chemotype-blocked,89.0,44.0,True,"conservative p (max of task bootstrap, blocked bootstrap, permutation) < 0.05 with gain > 0 in all five designs",2000.0,2000.0,8675309.0,,,,,0.0,0.0
BP,NAIVE_minus_RANDOM_spearman,0.7991249794306368,0.6886275991615117,0.8330760836729388,0.0,5.0,5,True,0.753377334285499,0.809767640131043,True,exploratory,L3,,,,spearman,,455,,,,,,,L3/l3c_contrasts.csv,_RANDOM,NAIVE_LINE@k1,,,,,,,True,0.02,,0.0,0.0,0.7820170365914205,0.8152475190604047,0.0,0.6886275991615117,0.8330760836729388,0.0,chemotype-blocked,89.0,44.0,True,"conservative p (max of task bootstrap, blocked bootstrap, permutation) < 0.05 with gain > 0 in all five designs",2000.0,2000.0,8675309.0,,,,,0.0,0.0
B,AOPT_vs_RANDOM,-0.0119072716955267,-0.0552383170471835,0.0367435104663295,0.7826,2.0,5,False,-0.0170843056328692,0.0241434464909485,False,registered,L4,,,,mae_all,,90,,,,,,,L4/contrasts_abc.csv,RANDOM,AOPT,-0.0743304473486864,0.0296426830538107,0.0269606096945582,0.075489707144763,0.0190571023096052,45.0,False,0.02,False,,,,,,,,,,,,,,,,,ABC_mae_all,0.942888888888889,,,0.7826,0.8604023391812865
B,AOPT_vs_MAXMIN,-0.0038508153863838,-0.0407213934975922,0.045262812020316,0.9852,3.0,5,False,-0.0132742947549126,0.0247201513426865,False,registered,L4,,,,mae_all,,90,,,,,,,L4/contrasts_abc.csv,MAXMIN,AOPT,-0.0530974499747367,0.0343280294806189,0.0232976074412211,0.0652333008354193,0.0233125406608915,38.0,False,0.02,False,,,,,,,,,,,,,,,,,ABC_mae_all,0.9852,,,0.9852,0.9946652360515021
B,UNCERT_vs_RANDOM,-0.0310417712613688,-0.0671844441347917,0.0189621445273578,0.2816,2.0,5,True,-0.0411254787569137,-0.0057240902191007,False,registered,L4,,,,mae_all,,90,,,,,,,L4/contrasts_abc.csv,RANDOM,UNCERT,-0.0758432524796289,0.0092837907270796,0.0229645045597206,0.0643006127672176,-0.0087319893774791,25.0,True,0.02,False,,,,,,,,,,,,,,,,,ABC_mae_all,0.7040000000000001,,,0.2816,0.42217543859649126
B,UNCERT_vs_MAXMIN,-0.0229853149522259,-0.0559426983150677,0.0222159611633916,0.3386,2.0,5,True,-0.0313980385473532,-0.0051473853673627,False,registered,L4,,,,mae_all,,90,,,,,,,L4/contrasts_abc.csv,MAXMIN,UNCERT,-0.0612662145477475,0.0155204778335118,0.0202599904419055,0.0567279732373354,-0.0044765510261928,29.0,True,0.02,False,,,,,,,,,,,,,,,,,ABC_mae_all,0.7204,,,0.3386,0.48816564417177916
B,MAXMIN_vs_RANDOM,-0.0080564563091428,-0.0230672334279048,0.013721180535323,0.4656,1.0,5,True,-0.0105619494731169,-0.000576704851738,False,exploratory,L4,,,,mae_all,,90,,,,,,,L4/contrasts_abc.csv,RANDOM,MAXMIN,-0.0256915463746914,0.0104331258071001,0.0094925103817851,0.0265790290689984,-0.0042554383512863,43.0,True,0.02,False,,,,,,,,,,,,,,,,,ABC_mae_all,0.6534736842105264,,,0.4656,0.6163544303797468
B,AOPT_vs_RANDOM_sign_acc_strong,0.0097567845312631,-0.0538395418715656,0.091475808578297,0.7066,3.0,5,False,-0.0017028984470599,0.0627059009906741,False,exploratory,L4,,,,sign_acc_strong,,86,,,,,,,L4/contrasts_abc.csv,RANDOM,AOPT,-0.0780221286276155,0.075852683842706,0.0408883828565815,0.1144874719984283,0.0579363471549004,50.0,False,0.02,False,,,,,,,,,,,,,,,,,ABC_sign_acc_strong,0.8511044776119403,,,0.7066,0.8129791921664626
B,AOPT_vs_MAXMIN_sign_acc_strong,0.10905080555835,0.0477437365408959,0.2015634486451341,0.0,5.0,5,True,0.0853943654215164,0.153876725680173,True,exploratory,L4,,,,sign_acc_strong,,86,,,,,,,L4/contrasts_abc.csv,MAXMIN,AOPT,0.0357560112432233,0.1832927706008687,0.0406998642319986,0.1139596198495963,0.1470683153582517,56.0,True,0.02,True,,,,,,,,,,,,,,,,,ABC_sign_acc_strong,0.0,,,0.0,0.0
