id_a,id_b,pub_a,pub_b,tier_a,tier_b,duplicate_class_a,duplicate_class_b,log_D_a,log_D_b,abs_delta_log_D,same_publication,same_duplicate_group,both_ab_group,near_dup_sig6,strict_key_equal_sig6,key_id_sig6,near_dup_sig3,strict_key_equal_sig3,key_id_sig3,both_model,strict_sig6,strict_sig3,metal_state_a,extractant_name_a,entry_author_a,location_a,publication_refs_a,metal_state_b,extractant_name_b,entry_author_b,location_b,publication_refs_b,acid_primary,acid_M,extractant_M,temperature_C,solvent_key
SAE:3011,SAE:5971,pub_c2d786b979,pub_4a1871d85d,MODEL,TARGET_ONLY,UNIQUE,A_EXACT_DATABASE_DUPLICATE,0.605296,0.605296,0,False,False,False,True,False,k_eb57594c3a50,True,False,k_eb57594c3a50,False,False,False,U(VI),DHOA,Aurora Clark,,10.13182/nt01-a3198,U(VI),DHOA,Logan Augustine,,10.1021/acssuschemeng.4c06166x | 10.13182/nt01-a3198,HNO3,3,1,45,dodecane:1
SAE:3012,SAE:5432,pub_c2d786b979,pub_4a1871d85d,MODEL,MODEL,UNIQUE,A_EXACT_DATABASE_DUPLICATE,0.638798,0.638798,0,False,False,False,True,False,k_eb57594c3a50,True,False,k_eb57594c3a50,True,False,False,U(VI),DHOA,Aurora Clark,,10.13182/nt01-a3198,U(VI),DHOA,Logan Augustine,,10.1021/acssuschemeng.4c06166x | 10.13182/nt01-a3198,HNO3,3,1,45,dodecane:1
SAE:3012,SAE:5970,pub_c2d786b979,pub_4a1871d85d,MODEL,TARGET_ONLY,UNIQUE,A_EXACT_DATABASE_DUPLICATE,0.638798,0.638798,0,False,False,False,True,False,k_eb57594c3a50,True,False,k_eb57594c3a50,False,False,False,U(VI),DHOA,Aurora Clark,,10.13182/nt01-a3198,U(VI),DHOA,Logan Augustine,,10.1021/acssuschemeng.4c06166x | 10.13182/nt01-a3198,HNO3,3,1,45,dodecane:1
SAE:3013,SAE:5430,pub_c2d786b979,pub_4a1871d85d,MODEL,MODEL,UNIQUE,A_EXACT_DATABASE_DUPLICATE,-0.125155,-0.125155,5.82867e-16,False,False,False,True,False,k_2646020d68b7,True,False,k_2646020d68b7,True,False,False,U(VI),DHOA,Aurora Clark,,10.13182/nt01-a3198,U(VI),DHOA,Logan Augustine,,10.1021/acssuschemeng.4c06166x | 10.13182/nt01-a3198,HNO3,3,1,25,dodecane:1
SAE:3013,SAE:5969,pub_c2d786b979,pub_4a1871d85d,MODEL,TARGET_ONLY,UNIQUE,A_EXACT_DATABASE_DUPLICATE,-0.125155,-0.125155,5.82867e-16,False,False,False,True,False,k_2646020d68b7,True,False,k_2646020d68b7,False,False,False,U(VI),DHOA,Aurora Clark,,10.13182/nt01-a3198,U(VI),DHOA,Logan Augustine,,10.1021/acssuschemeng.4c06166x | 10.13182/nt01-a3198,HNO3,3,1,25,dodecane:1
SAE:3014,SAE:5428,pub_c2d786b979,pub_4a1871d85d,MODEL,MODEL,UNIQUE,A_EXACT_DATABASE_DUPLICATE,-0.0863341,-0.0863341,5.27356e-16,False,False,False,True,False,k_2646020d68b7,True,False,k_2646020d68b7,True,False,False,U(VI),DHOA,Aurora Clark,,10.13182/nt01-a3198,U(VI),DHOA,Logan Augustine,,10.1021/acssuschemeng.4c06166x | 10.13182/nt01-a3198,HNO3,3,1,25,dodecane:1
SAE:3014,SAE:5968,pub_c2d786b979,pub_4a1871d85d,MODEL,TARGET_ONLY,UNIQUE,A_EXACT_DATABASE_DUPLICATE,-0.0863341,-0.0863341,5.27356e-16,False,False,False,True,False,k_2646020d68b7,True,False,k_2646020d68b7,False,False,False,U(VI),DHOA,Aurora Clark,,10.13182/nt01-a3198,U(VI),DHOA,Logan Augustine,,10.1021/acssuschemeng.4c06166x | 10.13182/nt01-a3198,HNO3,3,1,25,dodecane:1
SAE:3015,SAE:5426,pub_c2d786b979,pub_4a1871d85d,MODEL,MODEL,UNIQUE,A_EXACT_DATABASE_DUPLICATE,-0.00620309,-0.00620309,4.4062e-16,False,False,False,True,False,k_2646020d68b7,True,False,k_2646020d68b7,True,False,False,U(VI),DHOA,Aurora Clark,,10.13182/nt01-a3198,U(VI),DHOA,Logan Augustine,,10.1021/acssuschemeng.4c06166x | 10.13182/nt01-a3198,HNO3,3,1,25,dodecane:1
SAE:3015,SAE:5967,pub_c2d786b979,pub_4a1871d85d,MODEL,TARGET_ONLY,UNIQUE,A_EXACT_DATABASE_DUPLICATE,-0.00620309,-0.00620309,4.4062e-16,False,False,False,True,False,k_2646020d68b7,True,False,k_2646020d68b7,False,False,False,U(VI),DHOA,Aurora Clark,,10.13182/nt01-a3198,U(VI),DHOA,Logan Augustine,,10.1021/acssuschemeng.4c06166x | 10.13182/nt01-a3198,HNO3,3,1,25,dodecane:1
SAE:3016,SAE:5424,pub_c2d786b979,pub_4a1871d85d,MODEL,MODEL,UNIQUE,A_EXACT_DATABASE_DUPLICATE,0.0829346,0.0829346,0,False,False,False,True,False,k_2646020d68b7,True,False,k_2646020d68b7,True,False,False,U(VI),DHOA,Aurora Clark,,10.13182/nt01-a3198,U(VI),DHOA,Logan Augustine,,10.1021/acssuschemeng.4c06166x | 10.13182/nt01-a3198,HNO3,3,1,25,dodecane:1
SAE:3016,SAE:5966,pub_c2d786b979,pub_4a1871d85d,MODEL,TARGET_ONLY,UNIQUE,A_EXACT_DATABASE_DUPLICATE,0.0829346,0.0829346,0,False,False,False,True,False,k_2646020d68b7,True,False,k_2646020d68b7,False,False,False,U(VI),DHOA,Aurora Clark,,10.13182/nt01-a3198,U(VI),DHOA,Logan Augustine,,10.1021/acssuschemeng.4c06166x | 10.13182/nt01-a3198,HNO3,3,1,25,dodecane:1
SAE:3017,SAE:5444,pub_c2d786b979,pub_4a1871d85d,MODEL,MODEL,UNIQUE,A_EXACT_DATABASE_DUPLICATE,0.060377,0.060377,3.77476e-15,False,False,False,True,False,k_eb57594c3a50,True,False,k_eb57594c3a50,True,False,False,U(VI),DHOA,Aurora Clark,,10.13182/nt01-a3198,U(VI),DHOA,Logan Augustine,,10.1021/acssuschemeng.4c06166x | 10.13182/nt01-a3198,HNO3,3,1,45,dodecane:1
SAE:3017,SAE:5976,pub_c2d786b979,pub_4a1871d85d,MODEL,TARGET_ONLY,UNIQUE,A_EXACT_DATABASE_DUPLICATE,0.060377,0.060377,3.77476e-15,False,False,False,True,False,k_eb57594c3a50,True,False,k_eb57594c3a50,False,False,False,U(VI),DHOA,Aurora Clark,,10.13182/nt01-a3198,U(VI),DHOA,Logan Augustine,,10.1021/acssuschemeng.4c06166x | 10.13182/nt01-a3198,HNO3,3,1,45,dodecane:1
SAE:3024,SAE:5401,pub_c2d786b979,pub_4a1871d85d,MODEL,MODEL,E_VALUE_CONFLICT,A_EXACT_DATABASE_DUPLICATE,1.72492,1.72492,0,False,False,False,True,False,k_252c3f4fd6fd,True,False,k_252c3f4fd6fd,True,False,False,Pu(IV),DHOA,Aurora Clark,,10.13182/nt01-a3198,Pu(IV),DHOA,Logan Augustine,,10.1021/acssuschemeng.4c06166x | 10.13182/nt01-a3198,HNO3,6,1,25,dodecane:1
SAE:3024,SAE:5955,pub_c2d786b979,pub_4a1871d85d,MODEL,TARGET_ONLY,E_VALUE_CONFLICT,A_EXACT_DATABASE_DUPLICATE,1.72492,1.72492,0,False,False,False,True,False,k_252c3f4fd6fd,True,False,k_252c3f4fd6fd,False,False,False,Pu(IV),DHOA,Aurora Clark,,10.13182/nt01-a3198,Pu(IV),DHOA,Logan Augustine,,10.1021/acssuschemeng.4c06166x | 10.13182/nt01-a3198,HNO3,6,1,25,dodecane:1
SAE:3025,SAE:5399,pub_c2d786b979,pub_4a1871d85d,MODEL,MODEL,E_VALUE_CONFLICT,A_EXACT_DATABASE_DUPLICATE,1.61911,1.61911,0,False,False,False,True,False,k_22edc0f7c513,True,False,k_22edc0f7c513,True,False,False,Pu(IV),DHOA,Aurora Clark,,10.13182/nt01-a3198,Pu(IV),DHOA,Logan Augustine,,10.1021/acssuschemeng.4c06166x | 10.13182/nt01-a3198,HNO3,5,1,25,dodecane:1
SAE:3025,SAE:5954,pub_c2d786b979,pub_4a1871d85d,MODEL,TARGET_ONLY,E_VALUE_CONFLICT,A_EXACT_DATABASE_DUPLICATE,1.61911,1.61911,0,False,False,False,True,False,k_22edc0f7c513,True,False,k_22edc0f7c513,False,False,False,Pu(IV),DHOA,Aurora Clark,,10.13182/nt01-a3198,Pu(IV),DHOA,Logan Augustine,,10.1021/acssuschemeng.4c06166x | 10.13182/nt01-a3198,HNO3,5,1,25,dodecane:1
SAE:3026,SAE:5397,pub_c2d786b979,pub_4a1871d85d,MODEL,MODEL,E_VALUE_CONFLICT,A_EXACT_DATABASE_DUPLICATE,1.56835,1.56835,0,False,False,False,True,False,k_f38474c0e2e1,True,False,k_f38474c0e2e1,True,False,False,Pu(IV),DHOA,Aurora Clark,,10.13182/nt01-a3198,Pu(IV),DHOA,Logan Augustine,,10.1021/acssuschemeng.4c06166x | 10.13182/nt01-a3198,HNO3,4,1,25,dodecane:1
SAE:3026,SAE:5953,pub_c2d786b979,pub_4a1871d85d,MODEL,TARGET_ONLY,E_VALUE_CONFLICT,A_EXACT_DATABASE_DUPLICATE,1.56835,1.56835,0,False,False,False,True,False,k_f38474c0e2e1,True,False,k_f38474c0e2e1,False,False,False,Pu(IV),DHOA,Aurora Clark,,10.13182/nt01-a3198,Pu(IV),DHOA,Logan Augustine,,10.1021/acssuschemeng.4c06166x | 10.13182/nt01-a3198,HNO3,4,1,25,dodecane:1
SAE:3027,SAE:5395,pub_c2d786b979,pub_4a1871d85d,MODEL,MODEL,E_VALUE_CONFLICT,A_EXACT_DATABASE_DUPLICATE,1.35703,1.35703,0,False,False,False,True,False,k_6fd5b0a9237d,True,False,k_6fd5b0a9237d,True,False,False,Pu(IV),DHOA,Aurora Clark,,10.13182/nt01-a3198,Pu(IV),DHOA,Logan Augustine,,10.1021/acssuschemeng.4c06166x | 10.13182/nt01-a3198,HNO3,3,1,25,dodecane:1
SAE:3027,SAE:5952,pub_c2d786b979,pub_4a1871d85d,MODEL,TARGET_ONLY,E_VALUE_CONFLICT,A_EXACT_DATABASE_DUPLICATE,1.35703,1.35703,0,False,False,False,True,False,k_6fd5b0a9237d,True,False,k_6fd5b0a9237d,False,False,False,Pu(IV),DHOA,Aurora Clark,,10.13182/nt01-a3198,Pu(IV),DHOA,Logan Augustine,,10.1021/acssuschemeng.4c06166x | 10.13182/nt01-a3198,HNO3,3,1,25,dodecane:1
SAE:3028,SAE:5393,pub_c2d786b979,pub_4a1871d85d,MODEL,MODEL,E_VALUE_CONFLICT,A_EXACT_DATABASE_DUPLICATE,0.956117,0.956117,0,False,False,False,True,False,k_eccb67b5c890,True,False,k_eccb67b5c890,True,False,False,Pu(IV),DHOA,Aurora Clark,,10.13182/nt01-a3198,Pu(IV),DHOA,Logan Augustine,,10.1021/acssuschemeng.4c06166x | 10.13182/nt01-a3198,HNO3,2,1,25,dodecane:1
SAE:3028,SAE:5951,pub_c2d786b979,pub_4a1871d85d,MODEL,TARGET_ONLY,E_VALUE_CONFLICT,A_EXACT_DATABASE_DUPLICATE,0.956117,0.956117,0,False,False,False,True,False,k_eccb67b5c890,True,False,k_eccb67b5c890,False,False,False,Pu(IV),DHOA,Aurora Clark,,10.13182/nt01-a3198,Pu(IV),DHOA,Logan Augustine,,10.1021/acssuschemeng.4c06166x | 10.13182/nt01-a3198,HNO3,2,1,25,dodecane:1
SAE:3029,SAE:5391,pub_c2d786b979,pub_4a1871d85d,MODEL,MODEL,E_VALUE_CONFLICT,A_EXACT_DATABASE_DUPLICATE,0.367126,0.367126,0,False,False,False,True,False,k_3daec69afacf,True,False,k_3daec69afacf,True,False,False,Pu(IV),DHOA,Aurora Clark,,10.13182/nt01-a3198,Pu(IV),DHOA,Logan Augustine,,10.1021/acssuschemeng.4c06166x | 10.13182/nt01-a3198,HNO3,1,1,25,dodecane:1
SAE:3029,SAE:5950,pub_c2d786b979,pub_4a1871d85d,MODEL,TARGET_ONLY,E_VALUE_CONFLICT,A_EXACT_DATABASE_DUPLICATE,0.367126,0.367126,0,False,False,False,True,False,k_3daec69afacf,True,False,k_3daec69afacf,False,False,False,Pu(IV),DHOA,Aurora Clark,,10.13182/nt01-a3198,Pu(IV),DHOA,Logan Augustine,,10.1021/acssuschemeng.4c06166x | 10.13182/nt01-a3198,HNO3,1,1,25,dodecane:1
SAE:3030,SAE:5389,pub_c2d786b979,pub_4a1871d85d,MODEL,MODEL,E_VALUE_CONFLICT,A_EXACT_DATABASE_DUPLICATE,1.14694,1.14694,0,False,False,False,True,False,k_6af11015545c,True,False,k_6af11015545c,True,False,False,U(VI),DHOA,Aurora Clark,,10.13182/nt01-a3198,U(VI),DHOA,Logan Augustine,,10.1021/acssuschemeng.4c06166x | 10.13182/nt01-a3198,HNO3,6,1,25,dodecane:1
SAE:3030,SAE:5949,pub_c2d786b979,pub_4a1871d85d,MODEL,TARGET_ONLY,E_VALUE_CONFLICT,A_EXACT_DATABASE_DUPLICATE,1.14694,1.14694,0,False,False,False,True,False,k_6af11015545c,True,False,k_6af11015545c,False,False,False,U(VI),DHOA,Aurora Clark,,10.13182/nt01-a3198,U(VI),DHOA,Logan Augustine,,10.1021/acssuschemeng.4c06166x | 10.13182/nt01-a3198,HNO3,6,1,25,dodecane:1
SAE:3031,SAE:5387,pub_c2d786b979,pub_4a1871d85d,MODEL,MODEL,E_VALUE_CONFLICT,A_EXACT_DATABASE_DUPLICATE,1.10076,1.10076,0,False,False,False,True,False,k_c7ea39c5c5ab,True,False,k_c7ea39c5c5ab,True,False,False,U(VI),DHOA,Aurora Clark,,10.13182/nt01-a3198,U(VI),DHOA,Logan Augustine,,10.1021/acssuschemeng.4c06166x | 10.13182/nt01-a3198,HNO3,5,1,25,dodecane:1
SAE:3031,SAE:5948,pub_c2d786b979,pub_4a1871d85d,MODEL,TARGET_ONLY,E_VALUE_CONFLICT,A_EXACT_DATABASE_DUPLICATE,1.10076,1.10076,0,False,False,False,True,False,k_c7ea39c5c5ab,True,False,k_c7ea39c5c5ab,False,False,False,U(VI),DHOA,Aurora Clark,,10.13182/nt01-a3198,U(VI),DHOA,Logan Augustine,,10.1021/acssuschemeng.4c06166x | 10.13182/nt01-a3198,HNO3,5,1,25,dodecane:1
SAE:3032,SAE:5385,pub_c2d786b979,pub_4a1871d85d,MODEL,MODEL,E_VALUE_CONFLICT,A_EXACT_DATABASE_DUPLICATE,1.09434,1.09434,0,False,False,False,True,False,k_5e22ee53c1f5,True,False,k_5e22ee53c1f5,True,False,False,U(VI),DHOA,Aurora Clark,,10.13182/nt01-a3198,U(VI),DHOA,Logan Augustine,,10.1021/acssuschemeng.4c06166x | 10.13182/nt01-a3198,HNO3,4,1,25,dodecane:1
SAE:3032,SAE:5947,pub_c2d786b979,pub_4a1871d85d,MODEL,TARGET_ONLY,E_VALUE_CONFLICT,A_EXACT_DATABASE_DUPLICATE,1.09434,1.09434,0,False,False,False,True,False,k_5e22ee53c1f5,True,False,k_5e22ee53c1f5,False,False,False,U(VI),DHOA,Aurora Clark,,10.13182/nt01-a3198,U(VI),DHOA,Logan Augustine,,10.1021/acssuschemeng.4c06166x | 10.13182/nt01-a3198,HNO3,4,1,25,dodecane:1
SAE:3033,SAE:5383,pub_c2d786b979,pub_4a1871d85d,MODEL,MODEL,E_VALUE_CONFLICT,A_EXACT_DATABASE_DUPLICATE,0.993121,0.993121,0,False,False,False,True,False,k_2646020d68b7,True,False,k_2646020d68b7,True,False,False,U(VI),DHOA,Aurora Clark,,10.13182/nt01-a3198,U(VI),DHOA,Logan Augustine,,10.1021/acssuschemeng.4c06166x | 10.13182/nt01-a3198,HNO3,3,1,25,dodecane:1
SAE:3033,SAE:5946,pub_c2d786b979,pub_4a1871d85d,MODEL,TARGET_ONLY,E_VALUE_CONFLICT,A_EXACT_DATABASE_DUPLICATE,0.993121,0.993121,0,False,False,False,True,False,k_2646020d68b7,True,False,k_2646020d68b7,False,False,False,U(VI),DHOA,Aurora Clark,,10.13182/nt01-a3198,U(VI),DHOA,Logan Augustine,,10.1021/acssuschemeng.4c06166x | 10.13182/nt01-a3198,HNO3,3,1,25,dodecane:1
SAE:3034,SAE:5381,pub_c2d786b979,pub_4a1871d85d,MODEL,MODEL,E_VALUE_CONFLICT,A_EXACT_DATABASE_DUPLICATE,0.711468,0.711468,0,False,False,False,True,False,k_f0dc79ea039b,True,False,k_f0dc79ea039b,True,False,False,U(VI),DHOA,Aurora Clark,,10.13182/nt01-a3198,U(VI),DHOA,Logan Augustine,,10.1021/acssuschemeng.4c06166x | 10.13182/nt01-a3198,HNO3,2,1,25,dodecane:1
SAE:3034,SAE:5945,pub_c2d786b979,pub_4a1871d85d,MODEL,TARGET_ONLY,E_VALUE_CONFLICT,A_EXACT_DATABASE_DUPLICATE,0.711468,0.711468,0,False,False,False,True,False,k_f0dc79ea039b,True,False,k_f0dc79ea039b,False,False,False,U(VI),DHOA,Aurora Clark,,10.13182/nt01-a3198,U(VI),DHOA,Logan Augustine,,10.1021/acssuschemeng.4c06166x | 10.13182/nt01-a3198,HNO3,2,1,25,dodecane:1
SAE:3035,SAE:5379,pub_c2d786b979,pub_4a1871d85d,MODEL,MODEL,E_VALUE_CONFLICT,A_EXACT_DATABASE_DUPLICATE,0.302906,0.302906,0,False,False,False,True,False,k_e437ad569f00,True,False,k_e437ad569f00,True,False,False,U(VI),DHOA,Aurora Clark,,10.13182/nt01-a3198,U(VI),DHOA,Logan Augustine,,10.1021/acssuschemeng.4c06166x | 10.13182/nt01-a3198,HNO3,1,1,25,dodecane:1
SAE:3035,SAE:5944,pub_c2d786b979,pub_4a1871d85d,MODEL,TARGET_ONLY,E_VALUE_CONFLICT,A_EXACT_DATABASE_DUPLICATE,0.302906,0.302906,0,False,False,False,True,False,k_e437ad569f00,True,False,k_e437ad569f00,False,False,False,U(VI),DHOA,Aurora Clark,,10.13182/nt01-a3198,U(VI),DHOA,Logan Augustine,,10.1021/acssuschemeng.4c06166x | 10.13182/nt01-a3198,HNO3,1,1,25,dodecane:1
SAE:3036,SAE:5462,pub_c2d786b979,pub_4a1871d85d,MODEL,MODEL,UNIQUE,A_EXACT_DATABASE_DUPLICATE,0.591065,0.591065,0,False,False,False,True,False,k_4ccc4c5a4d4a,True,False,k_4ccc4c5a4d4a,True,False,False,U(VI),DHOA,Aurora Clark,,10.13182/nt01-a3198,U(VI),DHOA,Logan Augustine,,10.1021/acssuschemeng.4c06166x | 10.13182/nt01-a3198,HNO3,3,1,35,dodecane:1
SAE:3036,SAE:5985,pub_c2d786b979,pub_4a1871d85d,MODEL,TARGET_ONLY,UNIQUE,A_EXACT_DATABASE_DUPLICATE,0.591065,0.591065,0,False,False,False,True,False,k_4ccc4c5a4d4a,True,False,k_4ccc4c5a4d4a,False,False,False,U(VI),DHOA,Aurora Clark,,10.13182/nt01-a3198,U(VI),DHOA,Logan Augustine,,10.1021/acssuschemeng.4c06166x | 10.13182/nt01-a3198,HNO3,3,1,35,dodecane:1
SAE:3046,SAE:5464,pub_c2d786b979,pub_4a1871d85d,MODEL,MODEL,UNIQUE,A_EXACT_DATABASE_DUPLICATE,0.518514,0.518514,0,False,False,False,True,False,k_4ccc4c5a4d4a,True,False,k_4ccc4c5a4d4a,True,False,False,U(VI),DHOA,Aurora Clark,,10.13182/nt01-a3198,U(VI),DHOA,Logan Augustine,,10.1021/acssuschemeng.4c06166x | 10.13182/nt01-a3198,HNO3,3,1,35,dodecane:1
SAE:3046,SAE:5986,pub_c2d786b979,pub_4a1871d85d,MODEL,TARGET_ONLY,UNIQUE,A_EXACT_DATABASE_DUPLICATE,0.518514,0.518514,0,False,False,False,True,False,k_4ccc4c5a4d4a,True,False,k_4ccc4c5a4d4a,False,False,False,U(VI),DHOA,Aurora Clark,,10.13182/nt01-a3198,U(VI),DHOA,Logan Augustine,,10.1021/acssuschemeng.4c06166x | 10.13182/nt01-a3198,HNO3,3,1,35,dodecane:1
SAE:3047,SAE:5440,pub_c2d786b979,pub_4a1871d85d,MODEL,MODEL,UNIQUE,A_EXACT_DATABASE_DUPLICATE,0.25503,0.25503,2.38698e-15,False,False,False,True,False,k_eb57594c3a50,True,False,k_eb57594c3a50,True,False,False,U(VI),DHOA,Aurora Clark,,10.13182/nt01-a3198,U(VI),DHOA,Logan Augustine,,10.1021/acssuschemeng.4c06166x | 10.13182/nt01-a3198,HNO3,3,1,45,dodecane:1
SAE:3047,SAE:5974,pub_c2d786b979,pub_4a1871d85d,MODEL,TARGET_ONLY,UNIQUE,A_EXACT_DATABASE_DUPLICATE,0.25503,0.25503,2.38698e-15,False,False,False,True,False,k_eb57594c3a50,True,False,k_eb57594c3a50,False,False,False,U(VI),DHOA,Aurora Clark,,10.13182/nt01-a3198,U(VI),DHOA,Logan Augustine,,10.1021/acssuschemeng.4c06166x | 10.13182/nt01-a3198,HNO3,3,1,45,dodecane:1
SAE:3048,SAE:5472,pub_c2d786b979,pub_4a1871d85d,MODEL,MODEL,UNIQUE,A_EXACT_DATABASE_DUPLICATE,0.0791812,0.0791812,0,False,False,False,True,False,k_4ccc4c5a4d4a,True,False,k_4ccc4c5a4d4a,True,False,False,U(VI),DHOA,Aurora Clark,,10.13182/nt01-a3198,U(VI),DHOA,Logan Augustine,,10.1021/acssuschemeng.4c06166x | 10.13182/nt01-a3198,HNO3,3,1,35,dodecane:1
SAE:3048,SAE:5990,pub_c2d786b979,pub_4a1871d85d,MODEL,TARGET_ONLY,UNIQUE,A_EXACT_DATABASE_DUPLICATE,0.0791812,0.0791812,0,False,False,False,True,False,k_4ccc4c5a4d4a,True,False,k_4ccc4c5a4d4a,False,False,False,U(VI),DHOA,Aurora Clark,,10.13182/nt01-a3198,U(VI),DHOA,Logan Augustine,,10.1021/acssuschemeng.4c06166x | 10.13182/nt01-a3198,HNO3,3,1,35,dodecane:1
SAE:3049,SAE:5470,pub_c2d786b979,pub_4a1871d85d,MODEL,MODEL,UNIQUE,A_EXACT_DATABASE_DUPLICATE,0.230449,0.230449,0,False,False,False,True,False,k_4ccc4c5a4d4a,True,False,k_4ccc4c5a4d4a,True,False,False,U(VI),DHOA,Aurora Clark,,10.13182/nt01-a3198,U(VI),DHOA,Logan Augustine,,10.1021/acssuschemeng.4c06166x | 10.13182/nt01-a3198,HNO3,3,1,35,dodecane:1
SAE:3049,SAE:5989,pub_c2d786b979,pub_4a1871d85d,MODEL,TARGET_ONLY,UNIQUE,A_EXACT_DATABASE_DUPLICATE,0.230449,0.230449,0,False,False,False,True,False,k_4ccc4c5a4d4a,True,False,k_4ccc4c5a4d4a,False,False,False,U(VI),DHOA,Aurora Clark,,10.13182/nt01-a3198,U(VI),DHOA,Logan Augustine,,10.1021/acssuschemeng.4c06166x | 10.13182/nt01-a3198,HNO3,3,1,35,dodecane:1
SAE:3050,SAE:5468,pub_c2d786b979,pub_4a1871d85d,MODEL,MODEL,UNIQUE,A_EXACT_DATABASE_DUPLICATE,0.361728,0.361728,0,False,False,False,True,False,k_4ccc4c5a4d4a,True,False,k_4ccc4c5a4d4a,True,False,False,U(VI),DHOA,Aurora Clark,,10.13182/nt01-a3198,U(VI),DHOA,Logan Augustine,,10.1021/acssuschemeng.4c06166x | 10.13182/nt01-a3198,HNO3,3,1,35,dodecane:1
SAE:3050,SAE:5988,pub_c2d786b979,pub_4a1871d85d,MODEL,TARGET_ONLY,UNIQUE,A_EXACT_DATABASE_DUPLICATE,0.361728,0.361728,0,False,False,False,True,False,k_4ccc4c5a4d4a,True,False,k_4ccc4c5a4d4a,False,False,False,U(VI),DHOA,Aurora Clark,,10.13182/nt01-a3198,U(VI),DHOA,Logan Augustine,,10.1021/acssuschemeng.4c06166x | 10.13182/nt01-a3198,HNO3,3,1,35,dodecane:1
SAE:3051,SAE:5466,pub_c2d786b979,pub_4a1871d85d,MODEL,MODEL,UNIQUE,A_EXACT_DATABASE_DUPLICATE,0.491362,0.491362,0,False,False,False,True,False,k_4ccc4c5a4d4a,True,False,k_4ccc4c5a4d4a,True,False,False,U(VI),DHOA,Aurora Clark,,10.13182/nt01-a3198,U(VI),DHOA,Logan Augustine,,10.1021/acssuschemeng.4c06166x | 10.13182/nt01-a3198,HNO3,3,1,35,dodecane:1
SAE:3051,SAE:5987,pub_c2d786b979,pub_4a1871d85d,MODEL,TARGET_ONLY,UNIQUE,A_EXACT_DATABASE_DUPLICATE,0.491362,0.491362,0,False,False,False,True,False,k_4ccc4c5a4d4a,True,False,k_4ccc4c5a4d4a,False,False,False,U(VI),DHOA,Aurora Clark,,10.13182/nt01-a3198,U(VI),DHOA,Logan Augustine,,10.1021/acssuschemeng.4c06166x | 10.13182/nt01-a3198,HNO3,3,1,35,dodecane:1
SAE:4771,SAE:6660,pub_e04e14f06b,pub_286445e212,MODEL,MODEL,A_EXACT_DATABASE_DUPLICATE,UNIQUE,-0.619789,-0.618959,0.00082965,False,False,False,True,False,k_b60185af4b5c,True,False,k_b60185af4b5c,True,False,False,U(VI),DEHiBA,Logan Augustine,,10.1021/acssuschemeng.4c06166x | 10.1081/ss-100100793,U(VI),DEHiBA,Logan Augustine,,10.1021/acssuschemeng.4c06166x | 10.1081/sei-120004806,HNO3,1,1,25,dodecane:1
SAE:4776,SAE:6661,pub_e04e14f06b,pub_286445e212,MODEL,MODEL,A_EXACT_DATABASE_DUPLICATE,UNIQUE,0.567026,0.566914,0.000111868,False,False,False,True,False,k_1b7a6c271c0e,True,False,k_1b7a6c271c0e,True,False,False,U(VI),DEHiBA,Logan Augustine,,10.1021/acssuschemeng.4c06166x | 10.1081/ss-100100793,U(VI),DEHiBA,Logan Augustine,,10.1021/acssuschemeng.4c06166x | 10.1081/sei-120004806,HNO3,4,1,25,dodecane:1
SAE:5394,SAE:6660,pub_e04e14f06b,pub_286445e212,TARGET_ONLY,MODEL,A_EXACT_DATABASE_DUPLICATE,UNIQUE,-0.619789,-0.618959,0.00082965,False,False,False,True,False,k_b60185af4b5c,True,False,k_b60185af4b5c,False,False,False,U(VI),DEHiBA,Logan Augustine,,10.1021/acssuschemeng.4c06166x | 10.1081/ss-100100793,U(VI),DEHiBA,Logan Augustine,,10.1021/acssuschemeng.4c06166x | 10.1081/sei-120004806,HNO3,1,1,25,dodecane:1
SAE:5400,SAE:6661,pub_e04e14f06b,pub_286445e212,TARGET_ONLY,MODEL,A_EXACT_DATABASE_DUPLICATE,UNIQUE,0.567026,0.566914,0.000111868,False,False,False,True,False,k_1b7a6c271c0e,True,False,k_1b7a6c271c0e,False,False,False,U(VI),DEHiBA,Logan Augustine,,10.1021/acssuschemeng.4c06166x | 10.1081/ss-100100793,U(VI),DEHiBA,Logan Augustine,,10.1021/acssuschemeng.4c06166x | 10.1081/sei-120004806,HNO3,4,1,25,dodecane:1
SAE:5548,SAE:6660,pub_e04e14f06b,pub_286445e212,TARGET_ONLY,MODEL,A_EXACT_DATABASE_DUPLICATE,UNIQUE,-0.619789,-0.618959,0.00082965,False,False,False,True,False,k_b60185af4b5c,True,False,k_b60185af4b5c,False,False,False,U(VI),DEHiBA,Logan Augustine,,10.1021/acssuschemeng.4c06166x | 10.1081/ss-100100793,U(VI),DEHiBA,Logan Augustine,,10.1021/acssuschemeng.4c06166x | 10.1081/sei-120004806,HNO3,1,1,25,dodecane:1
