sig_figs,key_type,key_id,id_a,id_b,pub_a,pub_b,log_D_a,log_D_b,tier_a,tier_b,duplicate_class_a,duplicate_class_b,same_publication,abs_delta_log_D,same_duplicate_group,both_ab_group,strict_key_equal,location_a,location_b,location_relation,digitiser_a,digitiser_b,both_canonical,both_model
3,base,k_2d23032f423a,SAE:16057,SAE:17086,pub_2319535dff,pub_2319535dff,-1.49349,-1.49349,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0,True,False,True,,,LOCATION_UNKNOWN,,,True,True
3,base,k_2d23032f423a,SAE:16057,SAE:17401,pub_2319535dff,pub_2319535dff,-1.49349,-1.49349,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0,True,False,True,,,LOCATION_UNKNOWN,,,True,True
3,base,k_2d23032f423a,SAE:16057,SAE:17716,pub_2319535dff,pub_2319535dff,-1.49349,-1.49349,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0,True,False,True,,,LOCATION_UNKNOWN,,,True,True
3,base,k_2d23032f423a,SAE:16057,SAE:18031,pub_2319535dff,pub_2319535dff,-1.49349,-1.49349,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0,True,False,True,,,LOCATION_UNKNOWN,,,True,True
3,base,k_2d23032f423a,SAE:16057,SAE:18346,pub_2319535dff,pub_2319535dff,-1.49349,-1.49349,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0,True,False,True,,,LOCATION_UNKNOWN,,,True,True
3,base,k_8e9a77ad4768,SAE:16059,SAE:17088,pub_2319535dff,pub_2319535dff,-1.44977,-1.44977,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0,True,False,True,,,LOCATION_UNKNOWN,,,True,True
3,base,k_8e9a77ad4768,SAE:16059,SAE:17403,pub_2319535dff,pub_2319535dff,-1.44977,-1.44977,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0,True,False,True,,,LOCATION_UNKNOWN,,,True,True
3,base,k_8e9a77ad4768,SAE:16059,SAE:17718,pub_2319535dff,pub_2319535dff,-1.44977,-1.44977,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0,True,False,True,,,LOCATION_UNKNOWN,,,True,True
3,base,k_8e9a77ad4768,SAE:16059,SAE:18033,pub_2319535dff,pub_2319535dff,-1.44977,-1.44977,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0,True,False,True,,,LOCATION_UNKNOWN,,,True,True
3,base,k_8e9a77ad4768,SAE:16059,SAE:18348,pub_2319535dff,pub_2319535dff,-1.44977,-1.44977,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0,True,False,True,,,LOCATION_UNKNOWN,,,True,True
3,base,k_2d23032f423a,SAE:16060,SAE:17089,pub_2319535dff,pub_2319535dff,-1.74958,-1.74958,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0,True,False,True,,,LOCATION_UNKNOWN,,,True,True
3,base,k_2d23032f423a,SAE:16060,SAE:17404,pub_2319535dff,pub_2319535dff,-1.74958,-1.74958,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0,True,False,True,,,LOCATION_UNKNOWN,,,True,True
3,base,k_2d23032f423a,SAE:16060,SAE:17719,pub_2319535dff,pub_2319535dff,-1.74958,-1.74958,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0,True,False,True,,,LOCATION_UNKNOWN,,,True,True
3,base,k_2d23032f423a,SAE:16060,SAE:18034,pub_2319535dff,pub_2319535dff,-1.74958,-1.74958,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0,True,False,True,,,LOCATION_UNKNOWN,,,True,True
3,base,k_2d23032f423a,SAE:16060,SAE:18349,pub_2319535dff,pub_2319535dff,-1.74958,-1.74958,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0,True,False,True,,,LOCATION_UNKNOWN,,,True,True
3,base,k_31e264ce6acb,SAE:16063,SAE:17092,pub_2319535dff,pub_2319535dff,-2.51286,-2.51286,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0,True,False,True,,,LOCATION_UNKNOWN,,,True,True
3,base,k_31e264ce6acb,SAE:16063,SAE:17407,pub_2319535dff,pub_2319535dff,-2.51286,-2.51286,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0,True,False,True,,,LOCATION_UNKNOWN,,,True,True
3,base,k_31e264ce6acb,SAE:16063,SAE:17722,pub_2319535dff,pub_2319535dff,-2.51286,-2.51286,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0,True,False,True,,,LOCATION_UNKNOWN,,,True,True
3,base,k_31e264ce6acb,SAE:16063,SAE:18037,pub_2319535dff,pub_2319535dff,-2.51286,-2.51286,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0,True,False,True,,,LOCATION_UNKNOWN,,,True,True
3,base,k_31e264ce6acb,SAE:16063,SAE:18352,pub_2319535dff,pub_2319535dff,-2.51286,-2.51286,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0,True,False,True,,,LOCATION_UNKNOWN,,,True,True
3,base,k_8e9a77ad4768,SAE:16072,SAE:17101,pub_2319535dff,pub_2319535dff,-1.74958,-1.74958,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0,True,False,True,,,LOCATION_UNKNOWN,,,True,True
3,base,k_8e9a77ad4768,SAE:16072,SAE:17416,pub_2319535dff,pub_2319535dff,-1.74958,-1.74958,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0,True,False,True,,,LOCATION_UNKNOWN,,,True,True
3,base,k_8e9a77ad4768,SAE:16072,SAE:17731,pub_2319535dff,pub_2319535dff,-1.74958,-1.74958,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0,True,False,True,,,LOCATION_UNKNOWN,,,True,True
3,base,k_8e9a77ad4768,SAE:16072,SAE:18046,pub_2319535dff,pub_2319535dff,-1.74958,-1.74958,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0,True,False,True,,,LOCATION_UNKNOWN,,,True,True
3,base,k_8e9a77ad4768,SAE:16072,SAE:18361,pub_2319535dff,pub_2319535dff,-1.74958,-1.74958,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0,True,False,True,,,LOCATION_UNKNOWN,,,True,True
3,base,k_eb435b785292,SAE:16818,SAE:17133,pub_8dafaf94bc,pub_8dafaf94bc,-0.619789,-0.619789,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0,True,False,True,,,LOCATION_UNKNOWN,,,True,True
3,base,k_eb435b785292,SAE:16818,SAE:17448,pub_8dafaf94bc,pub_8dafaf94bc,-0.619789,-0.619789,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0,True,False,True,,,LOCATION_UNKNOWN,,,True,True
3,base,k_eb435b785292,SAE:16818,SAE:17763,pub_8dafaf94bc,pub_8dafaf94bc,-0.619789,-0.619789,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0,True,False,True,,,LOCATION_UNKNOWN,,,True,True
3,base,k_eb435b785292,SAE:16818,SAE:18078,pub_8dafaf94bc,pub_8dafaf94bc,-0.619789,-0.619789,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0,True,False,True,,,LOCATION_UNKNOWN,,,True,True
3,base,k_eb435b785292,SAE:16825,SAE:17140,pub_8dafaf94bc,pub_8dafaf94bc,-0.59346,-0.59346,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0,True,False,True,,,LOCATION_UNKNOWN,,,True,True
3,base,k_eb435b785292,SAE:16825,SAE:17455,pub_8dafaf94bc,pub_8dafaf94bc,-0.59346,-0.59346,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0,True,False,True,,,LOCATION_UNKNOWN,,,True,True
3,base,k_eb435b785292,SAE:16825,SAE:17770,pub_8dafaf94bc,pub_8dafaf94bc,-0.59346,-0.59346,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0,True,False,True,,,LOCATION_UNKNOWN,,,True,True
3,base,k_eb435b785292,SAE:16825,SAE:18085,pub_8dafaf94bc,pub_8dafaf94bc,-0.59346,-0.59346,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0,True,False,True,,,LOCATION_UNKNOWN,,,True,True
3,base,k_70dffbe58695,SAE:16829,SAE:17144,pub_8dafaf94bc,pub_8dafaf94bc,0.374748,0.374748,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0,True,False,True,,,LOCATION_UNKNOWN,,,True,True
3,base,k_70dffbe58695,SAE:16829,SAE:17459,pub_8dafaf94bc,pub_8dafaf94bc,0.374748,0.374748,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0,True,False,True,,,LOCATION_UNKNOWN,,,True,True
3,base,k_70dffbe58695,SAE:16829,SAE:17774,pub_8dafaf94bc,pub_8dafaf94bc,0.374748,0.374748,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0,True,False,True,,,LOCATION_UNKNOWN,,,True,True
3,base,k_70dffbe58695,SAE:16829,SAE:18089,pub_8dafaf94bc,pub_8dafaf94bc,0.374748,0.374748,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0,True,False,True,,,LOCATION_UNKNOWN,,,True,True
3,base,k_70dffbe58695,SAE:16830,SAE:17145,pub_8dafaf94bc,pub_8dafaf94bc,0.466868,0.466868,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0,True,False,True,,,LOCATION_UNKNOWN,,,True,True
3,base,k_70dffbe58695,SAE:16830,SAE:17460,pub_8dafaf94bc,pub_8dafaf94bc,0.466868,0.466868,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0,True,False,True,,,LOCATION_UNKNOWN,,,True,True
3,base,k_70dffbe58695,SAE:16830,SAE:17775,pub_8dafaf94bc,pub_8dafaf94bc,0.466868,0.466868,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0,True,False,True,,,LOCATION_UNKNOWN,,,True,True
3,base,k_70dffbe58695,SAE:16830,SAE:18090,pub_8dafaf94bc,pub_8dafaf94bc,0.466868,0.466868,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0,True,False,True,,,LOCATION_UNKNOWN,,,True,True
3,base,k_70dffbe58695,SAE:16831,SAE:16833,pub_8dafaf94bc,pub_8dafaf94bc,0.485721,0.485721,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0,True,False,True,,,LOCATION_UNKNOWN,,,True,True
3,base,k_70dffbe58695,SAE:16831,SAE:17146,pub_8dafaf94bc,pub_8dafaf94bc,0.485721,0.485721,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0,True,False,True,,,LOCATION_UNKNOWN,,,True,True
3,base,k_70dffbe58695,SAE:16831,SAE:17148,pub_8dafaf94bc,pub_8dafaf94bc,0.485721,0.485721,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0,True,False,True,,,LOCATION_UNKNOWN,,,True,True
3,base,k_70dffbe58695,SAE:16831,SAE:17461,pub_8dafaf94bc,pub_8dafaf94bc,0.485721,0.485721,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0,True,False,True,,,LOCATION_UNKNOWN,,,True,True
3,base,k_70dffbe58695,SAE:16831,SAE:17463,pub_8dafaf94bc,pub_8dafaf94bc,0.485721,0.485721,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0,True,False,True,,,LOCATION_UNKNOWN,,,True,True
3,base,k_70dffbe58695,SAE:16831,SAE:17776,pub_8dafaf94bc,pub_8dafaf94bc,0.485721,0.485721,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0,True,False,True,,,LOCATION_UNKNOWN,,,True,True
3,base,k_70dffbe58695,SAE:16831,SAE:17778,pub_8dafaf94bc,pub_8dafaf94bc,0.485721,0.485721,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0,True,False,True,,,LOCATION_UNKNOWN,,,True,True
3,base,k_70dffbe58695,SAE:16831,SAE:18091,pub_8dafaf94bc,pub_8dafaf94bc,0.485721,0.485721,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0,True,False,True,,,LOCATION_UNKNOWN,,,True,True
3,base,k_70dffbe58695,SAE:16831,SAE:18093,pub_8dafaf94bc,pub_8dafaf94bc,0.485721,0.485721,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0,True,False,True,,,LOCATION_UNKNOWN,,,True,True
3,base,k_70dffbe58695,SAE:16832,SAE:17147,pub_8dafaf94bc,pub_8dafaf94bc,0.514548,0.514548,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0,True,False,True,,,LOCATION_UNKNOWN,,,True,True
3,base,k_70dffbe58695,SAE:16832,SAE:17462,pub_8dafaf94bc,pub_8dafaf94bc,0.514548,0.514548,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0,True,False,True,,,LOCATION_UNKNOWN,,,True,True
3,base,k_70dffbe58695,SAE:16832,SAE:17777,pub_8dafaf94bc,pub_8dafaf94bc,0.514548,0.514548,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0,True,False,True,,,LOCATION_UNKNOWN,,,True,True
3,base,k_70dffbe58695,SAE:16832,SAE:18092,pub_8dafaf94bc,pub_8dafaf94bc,0.514548,0.514548,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0,True,False,True,,,LOCATION_UNKNOWN,,,True,True
3,base,k_70dffbe58695,SAE:16833,SAE:17146,pub_8dafaf94bc,pub_8dafaf94bc,0.485721,0.485721,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0,True,False,True,,,LOCATION_UNKNOWN,,,True,True
3,base,k_70dffbe58695,SAE:16833,SAE:17148,pub_8dafaf94bc,pub_8dafaf94bc,0.485721,0.485721,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0,True,False,True,,,LOCATION_UNKNOWN,,,True,True
3,base,k_70dffbe58695,SAE:16833,SAE:17461,pub_8dafaf94bc,pub_8dafaf94bc,0.485721,0.485721,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0,True,False,True,,,LOCATION_UNKNOWN,,,True,True
3,base,k_70dffbe58695,SAE:16833,SAE:17463,pub_8dafaf94bc,pub_8dafaf94bc,0.485721,0.485721,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0,True,False,True,,,LOCATION_UNKNOWN,,,True,True
3,base,k_70dffbe58695,SAE:16833,SAE:17776,pub_8dafaf94bc,pub_8dafaf94bc,0.485721,0.485721,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0,True,False,True,,,LOCATION_UNKNOWN,,,True,True
3,base,k_70dffbe58695,SAE:16833,SAE:17778,pub_8dafaf94bc,pub_8dafaf94bc,0.485721,0.485721,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0,True,False,True,,,LOCATION_UNKNOWN,,,True,True
3,base,k_70dffbe58695,SAE:16833,SAE:18091,pub_8dafaf94bc,pub_8dafaf94bc,0.485721,0.485721,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0,True,False,True,,,LOCATION_UNKNOWN,,,True,True
3,base,k_70dffbe58695,SAE:16833,SAE:18093,pub_8dafaf94bc,pub_8dafaf94bc,0.485721,0.485721,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0,True,False,True,,,LOCATION_UNKNOWN,,,True,True
3,base,k_70dffbe58695,SAE:16834,SAE:17149,pub_8dafaf94bc,pub_8dafaf94bc,0.50515,0.50515,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0,True,False,True,,,LOCATION_UNKNOWN,,,True,True
3,base,k_70dffbe58695,SAE:16834,SAE:17464,pub_8dafaf94bc,pub_8dafaf94bc,0.50515,0.50515,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0,True,False,True,,,LOCATION_UNKNOWN,,,True,True
3,base,k_70dffbe58695,SAE:16834,SAE:17779,pub_8dafaf94bc,pub_8dafaf94bc,0.50515,0.50515,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0,True,False,True,,,LOCATION_UNKNOWN,,,True,True
3,base,k_70dffbe58695,SAE:16834,SAE:18094,pub_8dafaf94bc,pub_8dafaf94bc,0.50515,0.50515,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0,True,False,True,,,LOCATION_UNKNOWN,,,True,True
3,base,k_1e06b16b43ed,SAE:16841,SAE:16842,pub_515c63b970,pub_515c63b970,0.477121,0.477121,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0,True,False,True,,,LOCATION_UNKNOWN,,,True,True
3,base,k_1e06b16b43ed,SAE:16841,SAE:17156,pub_515c63b970,pub_515c63b970,0.477121,0.477121,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0,True,False,True,,,LOCATION_UNKNOWN,,,True,True
3,base,k_1e06b16b43ed,SAE:16841,SAE:17157,pub_515c63b970,pub_515c63b970,0.477121,0.477121,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0,True,False,True,,,LOCATION_UNKNOWN,,,True,True
3,base,k_1e06b16b43ed,SAE:16841,SAE:17471,pub_515c63b970,pub_515c63b970,0.477121,0.477121,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0,True,False,True,,,LOCATION_UNKNOWN,,,True,True
3,base,k_1e06b16b43ed,SAE:16841,SAE:17472,pub_515c63b970,pub_515c63b970,0.477121,0.477121,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0,True,False,True,,,LOCATION_UNKNOWN,,,True,True
3,base,k_1e06b16b43ed,SAE:16841,SAE:17786,pub_515c63b970,pub_515c63b970,0.477121,0.477121,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0,True,False,True,,,LOCATION_UNKNOWN,,,True,True
3,base,k_1e06b16b43ed,SAE:16841,SAE:17787,pub_515c63b970,pub_515c63b970,0.477121,0.477121,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0,True,False,True,,,LOCATION_UNKNOWN,,,True,True
3,base,k_1e06b16b43ed,SAE:16841,SAE:18101,pub_515c63b970,pub_515c63b970,0.477121,0.477121,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0,True,False,True,,,LOCATION_UNKNOWN,,,True,True
3,base,k_1e06b16b43ed,SAE:16841,SAE:18102,pub_515c63b970,pub_515c63b970,0.477121,0.477121,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0,True,False,True,,,LOCATION_UNKNOWN,,,True,True
3,base,k_1e06b16b43ed,SAE:16842,SAE:17156,pub_515c63b970,pub_515c63b970,0.477121,0.477121,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0,True,False,True,,,LOCATION_UNKNOWN,,,True,True
3,base,k_1e06b16b43ed,SAE:16842,SAE:17157,pub_515c63b970,pub_515c63b970,0.477121,0.477121,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0,True,False,True,,,LOCATION_UNKNOWN,,,True,True
3,base,k_1e06b16b43ed,SAE:16842,SAE:17471,pub_515c63b970,pub_515c63b970,0.477121,0.477121,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0,True,False,True,,,LOCATION_UNKNOWN,,,True,True
3,base,k_1e06b16b43ed,SAE:16842,SAE:17472,pub_515c63b970,pub_515c63b970,0.477121,0.477121,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0,True,False,True,,,LOCATION_UNKNOWN,,,True,True
3,base,k_1e06b16b43ed,SAE:16842,SAE:17786,pub_515c63b970,pub_515c63b970,0.477121,0.477121,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0,True,False,True,,,LOCATION_UNKNOWN,,,True,True
3,base,k_1e06b16b43ed,SAE:16842,SAE:17787,pub_515c63b970,pub_515c63b970,0.477121,0.477121,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0,True,False,True,,,LOCATION_UNKNOWN,,,True,True
3,base,k_1e06b16b43ed,SAE:16842,SAE:18101,pub_515c63b970,pub_515c63b970,0.477121,0.477121,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0,True,False,True,,,LOCATION_UNKNOWN,,,True,True
3,base,k_1e06b16b43ed,SAE:16842,SAE:18102,pub_515c63b970,pub_515c63b970,0.477121,0.477121,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0,True,False,True,,,LOCATION_UNKNOWN,,,True,True
3,base,k_1e06b16b43ed,SAE:16843,SAE:17158,pub_515c63b970,pub_515c63b970,0.544068,0.544068,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0,True,False,True,,,LOCATION_UNKNOWN,,,True,True
3,base,k_1e06b16b43ed,SAE:16843,SAE:17473,pub_515c63b970,pub_515c63b970,0.544068,0.544068,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0,True,False,True,,,LOCATION_UNKNOWN,,,True,True
3,base,k_1e06b16b43ed,SAE:16843,SAE:17788,pub_515c63b970,pub_515c63b970,0.544068,0.544068,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0,True,False,True,,,LOCATION_UNKNOWN,,,True,True
3,base,k_1e06b16b43ed,SAE:16843,SAE:18103,pub_515c63b970,pub_515c63b970,0.544068,0.544068,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0,True,False,True,,,LOCATION_UNKNOWN,,,True,True
3,base,k_1e06b16b43ed,SAE:16844,SAE:16848,pub_515c63b970,pub_515c63b970,0.60206,0.60206,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0,True,False,True,,,LOCATION_UNKNOWN,,,True,True
3,base,k_1e06b16b43ed,SAE:16844,SAE:17159,pub_515c63b970,pub_515c63b970,0.60206,0.60206,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0,True,False,True,,,LOCATION_UNKNOWN,,,True,True
3,base,k_1e06b16b43ed,SAE:16844,SAE:17163,pub_515c63b970,pub_515c63b970,0.60206,0.60206,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0,True,False,True,,,LOCATION_UNKNOWN,,,True,True
3,base,k_1e06b16b43ed,SAE:16844,SAE:17474,pub_515c63b970,pub_515c63b970,0.60206,0.60206,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0,True,False,True,,,LOCATION_UNKNOWN,,,True,True
3,base,k_1e06b16b43ed,SAE:16844,SAE:17478,pub_515c63b970,pub_515c63b970,0.60206,0.60206,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0,True,False,True,,,LOCATION_UNKNOWN,,,True,True
3,base,k_1e06b16b43ed,SAE:16844,SAE:17789,pub_515c63b970,pub_515c63b970,0.60206,0.60206,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0,True,False,True,,,LOCATION_UNKNOWN,,,True,True
3,base,k_1e06b16b43ed,SAE:16844,SAE:17793,pub_515c63b970,pub_515c63b970,0.60206,0.60206,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0,True,False,True,,,LOCATION_UNKNOWN,,,True,True
3,base,k_1e06b16b43ed,SAE:16844,SAE:18104,pub_515c63b970,pub_515c63b970,0.60206,0.60206,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0,True,False,True,,,LOCATION_UNKNOWN,,,True,True
3,base,k_1e06b16b43ed,SAE:16844,SAE:18108,pub_515c63b970,pub_515c63b970,0.60206,0.60206,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0,True,False,True,,,LOCATION_UNKNOWN,,,True,True
3,base,k_1e06b16b43ed,SAE:16845,SAE:17160,pub_515c63b970,pub_515c63b970,0.653213,0.653213,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0,True,False,True,,,LOCATION_UNKNOWN,,,True,True
3,base,k_1e06b16b43ed,SAE:16845,SAE:17475,pub_515c63b970,pub_515c63b970,0.653213,0.653213,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0,True,False,True,,,LOCATION_UNKNOWN,,,True,True
3,base,k_1e06b16b43ed,SAE:16845,SAE:17790,pub_515c63b970,pub_515c63b970,0.653213,0.653213,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0,True,False,True,,,LOCATION_UNKNOWN,,,True,True
3,base,k_1e06b16b43ed,SAE:16845,SAE:18105,pub_515c63b970,pub_515c63b970,0.653213,0.653213,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0,True,False,True,,,LOCATION_UNKNOWN,,,True,True
3,base,k_1e06b16b43ed,SAE:16846,SAE:17161,pub_515c63b970,pub_515c63b970,0.845098,0.845098,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0,True,False,True,,,LOCATION_UNKNOWN,,,True,True
3,base,k_1e06b16b43ed,SAE:16846,SAE:17476,pub_515c63b970,pub_515c63b970,0.845098,0.845098,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0,True,False,True,,,LOCATION_UNKNOWN,,,True,True
3,base,k_1e06b16b43ed,SAE:16846,SAE:17791,pub_515c63b970,pub_515c63b970,0.845098,0.845098,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0,True,False,True,,,LOCATION_UNKNOWN,,,True,True
3,base,k_1e06b16b43ed,SAE:16846,SAE:18106,pub_515c63b970,pub_515c63b970,0.845098,0.845098,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0,True,False,True,,,LOCATION_UNKNOWN,,,True,True
3,base,k_1e06b16b43ed,SAE:16847,SAE:17162,pub_515c63b970,pub_515c63b970,0.39794,0.39794,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0,True,False,True,,,LOCATION_UNKNOWN,,,True,True
3,base,k_1e06b16b43ed,SAE:16847,SAE:17477,pub_515c63b970,pub_515c63b970,0.39794,0.39794,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0,True,False,True,,,LOCATION_UNKNOWN,,,True,True
