id_a,id_b,pub_a,pub_b,tier_a,tier_b,duplicate_class_a,duplicate_class_b,log_D_a,log_D_b,abs_delta_log_D,same_publication,same_duplicate_group,both_ab_group,near_dup_sig6,strict_key_equal_sig6,key_id_sig6,near_dup_sig3,strict_key_equal_sig3,key_id_sig3,both_model,strict_sig6,strict_sig3
SAE:4774,SAE:6143,pub_e04e14f06b,pub_1b7737c507,MODEL,MODEL,E_VALUE_CONFLICT,UNIQUE,0.374748,0.380211,0.0054629,False,False,False,True,False,k_c75093d1f0ee,True,False,k_c75093d1f0ee,True,False,False
SAE:5398,SAE:6143,pub_e04e14f06b,pub_1b7737c507,MODEL,MODEL,E_VALUE_CONFLICT,UNIQUE,0.374748,0.380211,0.0054629,False,False,False,True,False,k_c75093d1f0ee,True,False,k_c75093d1f0ee,True,False,False
SAE:5550,SAE:6143,pub_e04e14f06b,pub_1b7737c507,MODEL,MODEL,E_VALUE_CONFLICT,UNIQUE,0.374748,0.380211,0.0054629,False,False,False,True,False,k_c75093d1f0ee,True,False,k_c75093d1f0ee,True,False,False
SAE:4749,SAE:6924,pub_e04e14f06b,pub_c929bc0daa,MODEL,MODEL,A_EXACT_DATABASE_DUPLICATE,UNIQUE,0.603144,0.597548,0.00559611,False,False,False,True,False,k_fcb38e03aede,True,False,k_fcb38e03aede,True,False,False
SAE:12839,SAE:13498,pub_af0c74798c,pub_d68ed8c8cf,MODEL,MODEL,UNIQUE,UNIQUE,2.25416,2.24832,0.00583989,False,False,False,True,True,k_bf86e9897d0a,True,True,k_bf86e9897d0a,True,True,True
SAE:4727,SAE:6754,pub_626a9bb8f4,pub_c5c230f0ad,MODEL,MODEL,A_EXACT_DATABASE_DUPLICATE,E_VALUE_CONFLICT,0.467918,0.461538,0.00637979,False,False,False,True,False,k_6979d6d639b8,True,False,k_6979d6d639b8,True,False,False
SAE:4801,SAE:6687,pub_e04e14f06b,pub_9055eb0be9,MODEL,MODEL,A_EXACT_DATABASE_DUPLICATE,UNIQUE,-1.68395,-1.69088,0.0069302,False,False,False,True,False,k_ff6620217c32,True,False,k_ff6620217c32,True,False,False
SAE:2162,SAE:2562,pub_227fd56641,pub_0773be699f,MODEL,MODEL,UNIQUE,UNIQUE,2.46573,2.47276,0.00703064,False,False,False,True,True,k_ddabb34da3e1,True,True,k_ddabb34da3e1,True,True,True
SAE:4729,SAE:6789,pub_626a9bb8f4,pub_c5c230f0ad,MODEL,MODEL,A_EXACT_DATABASE_DUPLICATE,E_VALUE_CONFLICT,0.637325,0.62994,0.00738424,False,False,False,True,False,k_9d8c2ff6cd8e,True,False,k_9d8c2ff6cd8e,True,False,False
SAE:11526,SAE:12829,pub_bef16e560c,pub_af0c74798c,MODEL,MODEL,UNIQUE,UNIQUE,2.19117,2.18313,0.0080416,False,False,False,True,False,k_f77a59ed4272,True,False,k_f77a59ed4272,True,False,False
SAE:4731,SAE:6790,pub_626a9bb8f4,pub_c5c230f0ad,MODEL,MODEL,A_EXACT_DATABASE_DUPLICATE,E_VALUE_CONFLICT,0.723798,0.715088,0.00870977,False,False,False,True,False,k_265ba453c8ca,True,False,k_265ba453c8ca,True,False,False
SAE:11527,SAE:12824,pub_bef16e560c,pub_af0c74798c,MODEL,MODEL,UNIQUE,UNIQUE,1.27738,1.26859,0.00878952,False,False,False,True,False,k_989d5d977381,True,False,k_989d5d977381,True,False,False
SAE:3333,SAE:3416,pub_a6126dc686,pub_19783c039b,MODEL,MODEL,UNIQUE,UNIQUE,-0.578396,-0.587719,0.00932323,False,False,False,True,True,k_00568de00b33,True,True,k_00568de00b33,True,True,True
SAE:11535,SAE:12826,pub_bef16e560c,pub_af0c74798c,MODEL,MODEL,UNIQUE,UNIQUE,1.771,1.76138,0.00962296,False,False,False,True,False,k_e49ecfab0c50,True,False,k_e49ecfab0c50,True,False,False
SAE:2671,SAE:2700,pub_0e7f3e0563,pub_1fbf4eed87,MODEL,MODEL,UNIQUE,UNIQUE,-0.558877,-0.568526,0.00964905,False,False,False,True,False,k_ed4697b6df17,True,False,k_ed4697b6df17,True,False,False
SAE:11596,SAE:4164,pub_5a68dc5665,pub_b155314682,MODEL,MODEL,UNIQUE,UNIQUE,-0.281192,-0.271159,0.0100324,False,False,False,False,,,True,False,k_94d20cad0748,True,False,False
SAE:11537,SAE:12831,pub_bef16e560c,pub_af0c74798c,MODEL,MODEL,UNIQUE,UNIQUE,2.2647,2.25416,0.0105377,False,False,False,True,False,k_90140f399041,True,False,k_90140f399041,True,False,False
SAE:10961,SAE:11377,pub_aed382b25f,pub_2e9f2dbea9,MODEL,MODEL,UNIQUE,UNIQUE,0,0.0107527,0.0107527,False,False,False,False,,,True,False,k_dcb4ca3772f8,True,False,False
SAE:11530,SAE:12819,pub_bef16e560c,pub_af0c74798c,MODEL,MODEL,UNIQUE,UNIQUE,-0.30103,-0.311876,0.0108457,False,False,False,True,False,k_be05c3422a14,True,False,k_be05c3422a14,True,False,False
SAE:6868,SAE:7227,pub_45b8fb22e7,pub_efa0ee8c79,MODEL,MODEL,UNIQUE,E_VALUE_CONFLICT,1.04442,1.03342,0.0109966,False,False,False,True,False,k_4af0ba01da83,True,False,k_4af0ba01da83,True,False,False
SAE:4725,SAE:6753,pub_626a9bb8f4,pub_c5c230f0ad,MODEL,MODEL,A_EXACT_DATABASE_DUPLICATE,E_VALUE_CONFLICT,0.0798001,0.0678733,0.0119268,False,False,False,True,False,k_95142d5fb3ea,True,False,k_95142d5fb3ea,True,False,False
SAE:4727,SAE:6788,pub_626a9bb8f4,pub_c5c230f0ad,MODEL,MODEL,A_EXACT_DATABASE_DUPLICATE,E_VALUE_CONFLICT,0.467918,0.455904,0.0120147,False,False,False,True,False,k_6979d6d639b8,True,False,k_6979d6d639b8,True,False,False
SAE:11534,SAE:12823,pub_bef16e560c,pub_af0c74798c,MODEL,MODEL,UNIQUE,UNIQUE,0.983175,0.971143,0.0120319,False,False,False,True,False,k_458dc8be78b2,True,False,k_458dc8be78b2,True,False,False
SAE:11577,SAE:4195,pub_5a68dc5665,pub_b155314682,MODEL,MODEL,UNIQUE,UNIQUE,-1.4311,-1.4437,0.0125988,False,False,False,False,,,True,False,k_1ff93cbacaef,True,False,False
SAE:4747,SAE:6924,pub_e04e14f06b,pub_c929bc0daa,MODEL,MODEL,A_EXACT_DATABASE_DUPLICATE,UNIQUE,0.61066,0.597548,0.0131119,False,False,False,True,False,k_fcb38e03aede,True,False,k_fcb38e03aede,True,False,False
SAE:11532,SAE:12822,pub_bef16e560c,pub_af0c74798c,MODEL,MODEL,UNIQUE,UNIQUE,0.269513,0.256382,0.0131311,False,False,False,True,False,k_fe901a36c656,True,False,k_fe901a36c656,True,False,False
SAE:4725,SAE:6787,pub_626a9bb8f4,pub_c5c230f0ad,MODEL,MODEL,A_EXACT_DATABASE_DUPLICATE,E_VALUE_CONFLICT,0.0798001,0.0666684,0.0131317,False,False,False,True,False,k_95142d5fb3ea,True,False,k_95142d5fb3ea,True,False,False
SAE:11536,SAE:12830,pub_bef16e560c,pub_af0c74798c,MODEL,MODEL,UNIQUE,UNIQUE,2.25421,2.24084,0.0133661,False,False,False,True,False,k_b30b29e96373,True,False,k_b30b29e96373,True,False,False
SAE:4799,SAE:6686,pub_e04e14f06b,pub_9055eb0be9,MODEL,MODEL,A_EXACT_DATABASE_DUPLICATE,UNIQUE,-1.98498,-1.99864,0.0136636,False,False,False,True,False,k_20deb94b6253,True,False,k_20deb94b6253,True,False,False
SAE:4803,SAE:6688,pub_e04e14f06b,pub_9055eb0be9,MODEL,MODEL,A_EXACT_DATABASE_DUPLICATE,UNIQUE,-1.38292,-1.39658,0.0136636,False,False,False,True,False,k_6de260bae742,True,False,k_6de260bae742,True,False,False
SAE:11531,SAE:12832,pub_bef16e560c,pub_af0c74798c,MODEL,MODEL,UNIQUE,UNIQUE,2.31723,2.303,0.0142307,False,False,False,True,False,k_ae6f385ab0df,True,False,k_ae6f385ab0df,True,False,False
SAE:11533,SAE:12821,pub_bef16e560c,pub_af0c74798c,MODEL,MODEL,UNIQUE,UNIQUE,0.049218,0.0344062,0.0148118,False,False,False,True,False,k_36bdcfb4a743,True,False,k_36bdcfb4a743,True,False,False
SAE:2172,SAE:2564,pub_58e30f4932,pub_0773be699f,MODEL,MODEL,UNIQUE,E_VALUE_CONFLICT,1.39533,1.38021,0.0151152,False,False,False,True,False,k_5f5d4e85aeb0,True,False,k_5f5d4e85aeb0,True,False,False
SAE:2172,SAE:2568,pub_58e30f4932,pub_0773be699f,MODEL,MODEL,UNIQUE,E_VALUE_CONFLICT,1.39533,1.38021,0.0151152,False,False,False,True,False,k_5f5d4e85aeb0,True,False,k_5f5d4e85aeb0,True,False,False
SAE:2167,SAE:3266,pub_227fd56641,pub_0773be699f,MODEL,MODEL,UNIQUE,UNIQUE,2.22984,2.24551,0.015674,False,False,False,False,,,True,False,k_944234db2e08,True,False,False
SAE:11525,SAE:12827,pub_bef16e560c,pub_af0c74798c,MODEL,MODEL,UNIQUE,UNIQUE,1.89708,1.88124,0.0158339,False,False,False,True,False,k_fe92e1eb5f17,True,False,k_fe92e1eb5f17,True,False,False
SAE:6873,SAE:7135,pub_45b8fb22e7,pub_efa0ee8c79,MODEL,MODEL,UNIQUE,UNIQUE,0.823402,0.839386,0.0159844,False,False,False,True,False,k_4af0ba01da83,True,False,k_4af0ba01da83,True,False,False
SAE:6868,SAE:7228,pub_45b8fb22e7,pub_efa0ee8c79,MODEL,MODEL,UNIQUE,E_VALUE_CONFLICT,1.04442,1.0607,0.0162775,False,False,False,True,False,k_4af0ba01da83,True,False,k_4af0ba01da83,True,False,False
SAE:2173,SAE:2565,pub_58e30f4932,pub_0773be699f,MODEL,MODEL,UNIQUE,UNIQUE,-0.091515,-0.107905,0.0163904,False,False,False,True,False,k_ebbe3898b7bd,True,False,k_ebbe3898b7bd,True,False,False
SAE:11529,SAE:12828,pub_bef16e560c,pub_af0c74798c,MODEL,MODEL,UNIQUE,UNIQUE,2.15966,2.14317,0.0164832,False,False,False,True,False,k_a8e78970fd6e,True,False,k_a8e78970fd6e,True,False,False
SAE:4723,SAE:6752,pub_626a9bb8f4,pub_c5c230f0ad,MODEL,MODEL,A_EXACT_DATABASE_DUPLICATE,E_VALUE_CONFLICT,-0.384123,-0.366516,0.0176068,False,False,False,True,False,k_bf0058479f79,True,False,k_bf0058479f79,True,False,False
SAE:2172,SAE:2573,pub_58e30f4932,pub_0773be699f,MODEL,MODEL,UNIQUE,UNIQUE,1.39533,1.37763,0.0176952,False,False,False,False,,,True,False,k_5f5d4e85aeb0,True,False,False
SAE:10268,SAE:13847,pub_0d412f4721,pub_d68ed8c8cf,MODEL,MODEL,UNIQUE,UNIQUE,2.33846,2.32056,0.0178946,False,False,False,True,False,k_c1c854b50e0a,True,False,k_c1c854b50e0a,True,False,False
SAE:2172,SAE:2302,pub_58e30f4932,pub_04794d6d09,MODEL,MODEL,UNIQUE,E_VALUE_CONFLICT,1.39533,1.37731,0.0180201,False,False,False,True,False,k_5f5d4e85aeb0,True,False,k_5f5d4e85aeb0,True,False,False
SAE:2164,SAE:2172,pub_227fd56641,pub_58e30f4932,MODEL,MODEL,UNIQUE,UNIQUE,1.37702,1.39533,0.0183103,False,False,False,False,,,True,False,k_5f5d4e85aeb0,True,False,False
SAE:3679,SAE:3682,pub_5a68dc5665,pub_04794d6d09,MODEL,MODEL,UNIQUE,UNIQUE,-0.555955,-0.537602,0.0183532,False,False,False,True,False,k_df971f60614e,True,False,k_df971f60614e,True,False,False
SAE:11528,SAE:12825,pub_bef16e560c,pub_af0c74798c,MODEL,MODEL,UNIQUE,UNIQUE,1.25624,1.23751,0.0187227,False,False,False,True,False,k_f64d26c3f9ab,True,False,k_f64d26c3f9ab,True,False,False
SAE:2198,SAE:2285,pub_5a68dc5665,pub_04794d6d09,MODEL,MODEL,UNIQUE,UNIQUE,-1.02687,-1.04576,0.0188853,False,False,False,True,False,k_9b32662837b5,True,False,k_9b32662837b5,True,False,False
SAE:6868,SAE:7229,pub_45b8fb22e7,pub_efa0ee8c79,MODEL,MODEL,UNIQUE,E_VALUE_CONFLICT,1.04442,1.02531,0.0191145,False,False,False,True,False,k_4af0ba01da83,True,False,k_4af0ba01da83,True,False,False
SAE:12807,SAE:2305,pub_af0c74798c,pub_d59c40b453,MODEL,MODEL,E_VALUE_CONFLICT,UNIQUE,-1.08673,-1.06742,0.0193099,False,False,False,False,,,True,False,k_9753f8d3afd6,True,False,False
SAE:3003,SAE:5452,pub_c2d786b979,pub_4a1871d85d,MODEL,MODEL,UNIQUE,A_EXACT_DATABASE_DUPLICATE,-0.176259,-0.156842,0.0194162,False,False,False,True,False,k_eb57594c3a50,True,False,k_eb57594c3a50,True,False,False
SAE:3004,SAE:5454,pub_c2d786b979,pub_4a1871d85d,MODEL,MODEL,UNIQUE,A_EXACT_DATABASE_DUPLICATE,-0.156842,-0.176259,0.0194162,False,False,False,True,False,k_eb57594c3a50,True,False,k_eb57594c3a50,True,False,False
SAE:4723,SAE:6786,pub_626a9bb8f4,pub_c5c230f0ad,MODEL,MODEL,A_EXACT_DATABASE_DUPLICATE,E_VALUE_CONFLICT,-0.384123,-0.364679,0.019444,False,False,False,True,False,k_bf0058479f79,True,False,k_bf0058479f79,True,False,False
SAE:10964,SAE:11355,pub_aed382b25f,pub_2e9f2dbea9,MODEL,MODEL,UNIQUE,UNIQUE,2.64687,2.66667,0.0197917,False,False,False,False,,,True,False,k_e19451345e0e,True,False,False
SAE:4727,SAE:6747,pub_626a9bb8f4,pub_c5c230f0ad,MODEL,MODEL,A_EXACT_DATABASE_DUPLICATE,E_VALUE_CONFLICT,0.467918,0.447158,0.0207602,False,False,False,True,False,k_6979d6d639b8,True,False,k_6979d6d639b8,True,False,False
SAE:3037,SAE:5412,pub_c2d786b979,pub_4a1871d85d,MODEL,MODEL,E_VALUE_CONFLICT,A_EXACT_DATABASE_DUPLICATE,0.601586,0.580547,0.0210392,False,False,False,True,False,k_2646020d68b7,True,False,k_2646020d68b7,True,False,False
SAE:6873,SAE:7199,pub_45b8fb22e7,pub_efa0ee8c79,MODEL,MODEL,UNIQUE,UNIQUE,0.823402,0.844444,0.0210425,False,False,False,False,,,True,False,k_4af0ba01da83,True,False,False
SAE:11458,SAE:9891,pub_2e9f2dbea9,pub_d0b02bd751,MODEL,MODEL,UNIQUE,E_VALUE_CONFLICT,1.62325,1.60206,0.0211893,False,False,False,True,False,k_4ff696f906a5,True,False,k_4ff696f906a5,True,False,False
SAE:11459,SAE:9890,pub_2e9f2dbea9,pub_d0b02bd751,MODEL,MODEL,UNIQUE,E_VALUE_CONFLICT,1.60206,1.62325,0.0211893,False,False,False,True,False,k_4ff696f906a5,True,False,k_4ff696f906a5,True,False,False
SAE:4745,SAE:6924,pub_e04e14f06b,pub_c929bc0daa,MODEL,MODEL,A_EXACT_DATABASE_DUPLICATE,UNIQUE,0.576341,0.597548,0.0212069,False,False,False,True,False,k_fcb38e03aede,True,False,k_fcb38e03aede,True,False,False
SAE:10967,SAE:11371,pub_aed382b25f,pub_2e9f2dbea9,MODEL,MODEL,UNIQUE,UNIQUE,-0.79588,-0.817204,0.0213243,False,False,False,False,,,True,False,k_f0b9af798a9d,True,False,False
SAE:2171,SAE:3266,pub_58e30f4932,pub_0773be699f,MODEL,MODEL,UNIQUE,UNIQUE,2.26748,2.24551,0.0219641,False,False,False,True,False,k_944234db2e08,True,False,k_944234db2e08,True,False,False
SAE:6873,SAE:7136,pub_45b8fb22e7,pub_efa0ee8c79,MODEL,MODEL,UNIQUE,UNIQUE,0.823402,0.846337,0.0229351,False,False,False,True,False,k_4af0ba01da83,True,False,k_4af0ba01da83,True,False,False
SAE:4751,SAE:6924,pub_e04e14f06b,pub_c929bc0daa,MODEL,MODEL,E_VALUE_CONFLICT,UNIQUE,0.621176,0.597548,0.023628,False,False,False,True,False,k_fcb38e03aede,True,False,k_fcb38e03aede,True,False,False
SAE:4753,SAE:6924,pub_e04e14f06b,pub_c929bc0daa,MODEL,MODEL,A_EXACT_DATABASE_DUPLICATE,UNIQUE,0.621176,0.597548,0.023628,False,False,False,True,False,k_fcb38e03aede,True,False,k_fcb38e03aede,True,False,False
SAE:5374,SAE:6924,pub_e04e14f06b,pub_c929bc0daa,MODEL,MODEL,E_VALUE_CONFLICT,UNIQUE,0.621176,0.597548,0.023628,False,False,False,True,False,k_fcb38e03aede,True,False,k_fcb38e03aede,True,False,False
SAE:5538,SAE:6924,pub_e04e14f06b,pub_c929bc0daa,MODEL,MODEL,E_VALUE_CONFLICT,UNIQUE,0.621176,0.597548,0.023628,False,False,False,True,False,k_fcb38e03aede,True,False,k_fcb38e03aede,True,False,False
SAE:11524,SAE:12820,pub_bef16e560c,pub_af0c74798c,MODEL,MODEL,UNIQUE,UNIQUE,-0.09691,-0.120977,0.0240667,False,False,False,True,False,k_e6322a384be1,True,False,k_e6322a384be1,True,False,False
SAE:2524,SAE:2972,pub_b048b54fa9,pub_2c76a46f18,MODEL,MODEL,UNIQUE,UNIQUE,0.0994389,0.0749992,0.0244397,False,False,False,True,False,k_33a482d536dd,True,False,k_33a482d536dd,True,False,False
SAE:2203,SAE:2289,pub_5a68dc5665,pub_04794d6d09,MODEL,MODEL,UNIQUE,E_VALUE_CONFLICT,1.5,1.47494,0.0250587,False,False,False,True,False,k_5f5d4e85aeb0,True,False,k_5f5d4e85aeb0,True,False,False
SAE:3009,SAE:5436,pub_c2d786b979,pub_4a1871d85d,MODEL,MODEL,UNIQUE,A_EXACT_DATABASE_DUPLICATE,0.501417,0.526503,0.0250862,False,False,False,True,False,k_eb57594c3a50,True,False,k_eb57594c3a50,True,False,False
SAE:3010,SAE:5438,pub_c2d786b979,pub_4a1871d85d,MODEL,MODEL,UNIQUE,A_EXACT_DATABASE_DUPLICATE,0.526503,0.501417,0.0250862,False,False,False,True,False,k_eb57594c3a50,True,False,k_eb57594c3a50,True,False,False
SAE:6149,SAE:6787,pub_1b7737c507,pub_c5c230f0ad,MODEL,MODEL,UNIQUE,E_VALUE_CONFLICT,0.0413927,0.0666684,0.0252757,False,False,False,True,True,k_95142d5fb3ea,True,True,k_95142d5fb3ea,True,True,True
SAE:3001,SAE:5456,pub_c2d786b979,pub_4a1871d85d,MODEL,MODEL,UNIQUE,A_EXACT_DATABASE_DUPLICATE,0.690196,0.716003,0.0258073,False,False,False,True,False,k_4ccc4c5a4d4a,True,False,k_4ccc4c5a4d4a,True,False,False
SAE:3002,SAE:5458,pub_c2d786b979,pub_4a1871d85d,MODEL,MODEL,UNIQUE,A_EXACT_DATABASE_DUPLICATE,0.716003,0.690196,0.0258073,False,False,False,True,False,k_4ccc4c5a4d4a,True,False,k_4ccc4c5a4d4a,True,False,False
SAE:6149,SAE:6753,pub_1b7737c507,pub_c5c230f0ad,MODEL,MODEL,UNIQUE,E_VALUE_CONFLICT,0.0413927,0.0678733,0.0264806,False,False,False,True,True,k_95142d5fb3ea,True,True,k_95142d5fb3ea,True,True,True
SAE:4755,SAE:6924,pub_e04e14f06b,pub_c929bc0daa,MODEL,MODEL,A_EXACT_DATABASE_DUPLICATE,UNIQUE,0.624282,0.597548,0.0267338,False,False,False,True,False,k_fcb38e03aede,True,False,k_fcb38e03aede,True,False,False
SAE:3046,SAE:5466,pub_c2d786b979,pub_4a1871d85d,MODEL,MODEL,UNIQUE,A_EXACT_DATABASE_DUPLICATE,0.518514,0.491362,0.0271522,False,False,False,True,False,k_4ccc4c5a4d4a,True,False,k_4ccc4c5a4d4a,True,False,False
SAE:3051,SAE:5464,pub_c2d786b979,pub_4a1871d85d,MODEL,MODEL,UNIQUE,A_EXACT_DATABASE_DUPLICATE,0.491362,0.518514,0.0271522,False,False,False,True,False,k_4ccc4c5a4d4a,True,False,k_4ccc4c5a4d4a,True,False,False
SAE:11653,SAE:12806,pub_5a68dc5665,pub_af0c74798c,MODEL,MODEL,UNIQUE,UNIQUE,-2.16899,-2.19643,0.0274406,False,False,False,False,,,True,False,k_a5ca49895794,True,False,False
SAE:12850,SAE:2405,pub_af0c74798c,pub_51c0693f9c,MODEL,MODEL,E_VALUE_CONFLICT,UNIQUE,1.47725,1.50484,0.0275956,False,False,False,False,,,True,False,k_797f8ffb9a0c,True,False,False
SAE:12872,SAE:2405,pub_af0c74798c,pub_51c0693f9c,MODEL,MODEL,E_VALUE_CONFLICT,UNIQUE,1.47712,1.50484,0.0277219,False,False,False,False,,,True,False,k_797f8ffb9a0c,True,False,False
SAE:12881,SAE:2405,pub_af0c74798c,pub_51c0693f9c,MODEL,MODEL,E_VALUE_CONFLICT,UNIQUE,1.47712,1.50484,0.0277219,False,False,False,False,,,True,False,k_797f8ffb9a0c,True,False,False
SAE:2162,SAE:3265,pub_227fd56641,pub_0773be699f,MODEL,MODEL,UNIQUE,UNIQUE,2.46573,2.43775,0.0279752,False,False,False,True,False,k_ddabb34da3e1,True,False,k_ddabb34da3e1,True,False,False
SAE:4743,SAE:6143,pub_e04e14f06b,pub_1b7737c507,MODEL,MODEL,A_EXACT_DATABASE_DUPLICATE,UNIQUE,0.350248,0.380211,0.0299632,False,False,False,True,False,k_c75093d1f0ee,True,False,k_c75093d1f0ee,True,False,False
SAE:3011,SAE:5432,pub_c2d786b979,pub_4a1871d85d,MODEL,MODEL,UNIQUE,A_EXACT_DATABASE_DUPLICATE,0.605296,0.638798,0.0335015,False,False,False,True,False,k_eb57594c3a50,True,False,k_eb57594c3a50,True,False,False
SAE:3012,SAE:5434,pub_c2d786b979,pub_4a1871d85d,MODEL,MODEL,UNIQUE,A_EXACT_DATABASE_DUPLICATE,0.638798,0.605296,0.0335015,False,False,False,True,False,k_eb57594c3a50,True,False,k_eb57594c3a50,True,False,False
SAE:10262,SAE:13232,pub_0d412f4721,pub_0773be699f,MODEL,MODEL,UNIQUE,UNIQUE,2.50651,2.47276,0.0337486,False,False,False,True,True,k_9231e7ac84cb,True,True,k_9231e7ac84cb,True,True,True
SAE:4739,SAE:6143,pub_e04e14f06b,pub_1b7737c507,MODEL,MODEL,E_VALUE_CONFLICT,UNIQUE,0.346353,0.380211,0.0338583,False,False,False,True,False,k_c75093d1f0ee,True,False,k_c75093d1f0ee,True,False,False
SAE:5362,SAE:6143,pub_e04e14f06b,pub_1b7737c507,MODEL,MODEL,E_VALUE_CONFLICT,UNIQUE,0.346353,0.380211,0.0338583,False,False,False,True,False,k_c75093d1f0ee,True,False,k_c75093d1f0ee,True,False,False
SAE:5532,SAE:6143,pub_e04e14f06b,pub_1b7737c507,MODEL,MODEL,E_VALUE_CONFLICT,UNIQUE,0.346353,0.380211,0.0338583,False,False,False,True,False,k_c75093d1f0ee,True,False,k_c75093d1f0ee,True,False,False
SAE:2171,SAE:2563,pub_58e30f4932,pub_0773be699f,MODEL,MODEL,UNIQUE,UNIQUE,2.26748,2.233,0.0344807,False,False,False,True,False,k_944234db2e08,True,False,k_944234db2e08,True,False,False
SAE:3000,SAE:5458,pub_c2d786b979,pub_4a1871d85d,MODEL,MODEL,UNIQUE,A_EXACT_DATABASE_DUPLICATE,0.653213,0.690196,0.0369836,False,False,False,True,False,k_4ccc4c5a4d4a,True,False,k_4ccc4c5a4d4a,True,False,False
SAE:3001,SAE:5460,pub_c2d786b979,pub_4a1871d85d,MODEL,MODEL,UNIQUE,A_EXACT_DATABASE_DUPLICATE,0.690196,0.653213,0.0369836,False,False,False,True,False,k_4ccc4c5a4d4a,True,False,k_4ccc4c5a4d4a,True,False,False
SAE:12854,SAE:13219,pub_af0c74798c,pub_0773be699f,MODEL,MODEL,UNIQUE,UNIQUE,2.34242,2.30535,0.0370713,False,False,False,True,False,k_578667c77c29,True,False,k_578667c77c29,True,False,False
SAE:2167,SAE:2171,pub_227fd56641,pub_58e30f4932,MODEL,MODEL,UNIQUE,UNIQUE,2.22984,2.26748,0.0376381,False,False,False,False,,,True,False,k_944234db2e08,True,False,False
SAE:4725,SAE:6149,pub_626a9bb8f4,pub_1b7737c507,MODEL,MODEL,A_EXACT_DATABASE_DUPLICATE,UNIQUE,0.0798001,0.0413927,0.0384074,False,False,False,True,False,k_95142d5fb3ea,True,False,k_95142d5fb3ea,True,False,False
SAE:3013,SAE:5428,pub_c2d786b979,pub_4a1871d85d,MODEL,MODEL,UNIQUE,A_EXACT_DATABASE_DUPLICATE,-0.125155,-0.0863341,0.0388205,False,False,False,True,False,k_2646020d68b7,True,False,k_2646020d68b7,True,False,False
SAE:3014,SAE:5430,pub_c2d786b979,pub_4a1871d85d,MODEL,MODEL,UNIQUE,A_EXACT_DATABASE_DUPLICATE,-0.0863341,-0.125155,0.0388205,False,False,False,True,False,k_2646020d68b7,True,False,k_2646020d68b7,True,False,False
SAE:11462,SAE:9894,pub_2e9f2dbea9,pub_d0b02bd751,MODEL,MODEL,UNIQUE,E_VALUE_CONFLICT,1.54407,1.50515,0.0389181,False,False,False,True,False,k_675baf9751fa,True,False,k_675baf9751fa,True,False,False
SAE:11463,SAE:9893,pub_2e9f2dbea9,pub_d0b02bd751,MODEL,MODEL,UNIQUE,E_VALUE_CONFLICT,1.50515,1.54407,0.0389181,False,False,False,True,False,k_675baf9751fa,True,False,k_675baf9751fa,True,False,False
SAE:5238,SAE:6565,pub_a470dfb784,pub_d1456e20d4,MODEL,MODEL,A_EXACT_DATABASE_DUPLICATE,UNIQUE,-0.0394338,0,0.0394338,False,False,False,True,False,k_c5817fdc6912,True,False,k_c5817fdc6912,True,False,False
SAE:11589,SAE:12862,pub_5a68dc5665,pub_af0c74798c,MODEL,MODEL,E_VALUE_CONFLICT,UNIQUE,-0.960894,-0.920819,0.0400751,False,False,False,True,False,k_1f91ee0aa1fe,True,False,k_1f91ee0aa1fe,True,False,False
SAE:3008,SAE:5444,pub_c2d786b979,pub_4a1871d85d,MODEL,MODEL,UNIQUE,A_EXACT_DATABASE_DUPLICATE,0.0200577,0.060377,0.0403194,False,False,False,True,False,k_eb57594c3a50,True,False,k_eb57594c3a50,True,False,False
SAE:3017,SAE:5446,pub_c2d786b979,pub_4a1871d85d,MODEL,MODEL,UNIQUE,A_EXACT_DATABASE_DUPLICATE,0.060377,0.0200577,0.0403194,False,False,False,True,False,k_eb57594c3a50,True,False,k_eb57594c3a50,True,False,False
SAE:6873,SAE:7139,pub_45b8fb22e7,pub_efa0ee8c79,MODEL,MODEL,UNIQUE,E_VALUE_CONFLICT,0.823402,0.865098,0.041696,False,False,False,True,False,k_4af0ba01da83,True,False,k_4af0ba01da83,True,False,False
SAE:6882,SAE:7166,pub_45b8fb22e7,pub_efa0ee8c79,MODEL,MODEL,UNIQUE,E_VALUE_CONFLICT,0.574215,0.617331,0.0431161,False,False,False,True,False,k_510a0853dcf3,True,False,k_510a0853dcf3,True,False,False
SAE:11307,SAE:13163,pub_0c3788daa5,pub_0773be699f,MODEL,MODEL,UNIQUE,UNIQUE,2.24017,2.2833,0.0431255,False,False,False,False,,,True,True,k_2d9a67ff07bf,True,False,True
SAE:3021,SAE:5379,pub_c2d786b979,pub_4a1871d85d,MODEL,MODEL,E_VALUE_CONFLICT,A_EXACT_DATABASE_DUPLICATE,0.34802,0.302906,0.0451142,False,False,False,True,False,k_e437ad569f00,True,False,k_e437ad569f00,True,False,False
SAE:4741,SAE:6143,pub_e04e14f06b,pub_1b7737c507,MODEL,MODEL,A_EXACT_DATABASE_DUPLICATE,UNIQUE,0.334454,0.380211,0.0457575,False,False,False,True,False,k_c75093d1f0ee,True,False,k_c75093d1f0ee,True,False,False
SAE:3005,SAE:5448,pub_c2d786b979,pub_4a1871d85d,MODEL,MODEL,UNIQUE,A_EXACT_DATABASE_DUPLICATE,-0.0771958,-0.0306851,0.0465106,False,False,False,True,False,k_eb57594c3a50,True,False,k_eb57594c3a50,True,False,False
