system_id,record_id,metal,d,log_d,acid_nominal_M,acid_eq_M,anion_M,ligand_name,ligand_M,synergists,modifiers,complexant_M,metal_initial_mM,oa_ratio,temperature_C,temperature_band,contact_time_min,diluent_name,diluent_family,acid_class,anion,acid_name,canonical_smiles,extractant_name,publication_id,experiment_series_id,replicate_id,replicate_group_id,loading_series_id,is_tracer,fit_eligible,fit_ineligible_reason,duplicate_flag
sys_07ee9637c98c1e20,Pr_SAFE:4495,Pr,0.006,-2.221848749616356,0.0483,,0.0483,TODGA,0.2,,,,,,20.0,20-30C,,tbub,other,nitrate,nitrate,hno3,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,TODGA,pub_37086f6378,ccf5142cb40305e1,2c0ad408503b3007,bf4cd32713d1fb5f,,False,True,,
sys_07ee9637c98c1e20,Sm_SAFE:12282,Sm,1.6735114649482,0.22362869198311938,1.0,,1.0,TODGA,0.04,,,,0.0007,,25.0,20-30C,50.0,1_2_dichloroethane,other,nitrate,nitrate,hno3,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,TODGA,pub_5a68dc5665,3db9b07343effc79,b0e7782681edfe6e,bf7e601cfdbf910f,,False,True,,
sys_07ee9637c98c1e20,Sm_SAFE:4515,Sm,0.0146,-1.8356471442155629,0.0482,,0.0482,TODGA,0.2,,,,,,20.0,20-30C,,tbub,other,nitrate,nitrate,hno3,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,TODGA,pub_37086f6378,ccf5142cb40305e1,81ea51ba6aab6c30,d719e149a613efb5,,False,True,,
sys_07ee9637c98c1e20,Sm_SAFE:4516,Sm,0.0612,-1.2132485778544388,0.1214,,0.1214,TODGA,0.2,,,,,,20.0,20-30C,,tbub,other,nitrate,nitrate,hno3,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,TODGA,pub_37086f6378,ccf5142cb40305e1,4969d914671bfaa5,b13e08c722c7e651,,False,True,,
sys_07ee9637c98c1e20,Sm_SAFE:4517,Sm,0.4543,-0.34265726318537393,0.304,,0.304,TODGA,0.2,,,,,,20.0,20-30C,,tbub,other,nitrate,nitrate,hno3,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,TODGA,pub_37086f6378,ccf5142cb40305e1,2759d1d50100f5f6,fd404ce3f4f964ad,,False,True,,
sys_07ee9637c98c1e20,Sm_SAFE:4518,Sm,1.8869,0.2757488844791949,0.4868,,0.4868,TODGA,0.2,,,,,,20.0,20-30C,,tbub,other,nitrate,nitrate,hno3,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,TODGA,pub_37086f6378,ccf5142cb40305e1,c68314917f29ef11,cc9f651a873320cf,,False,True,,
sys_07ee9637c98c1e20,Sm_SAFE:4519,Sm,6.9517,0.8420910219049625,0.6713,,0.6713,TODGA,0.2,,,,,,20.0,20-30C,,tbub,other,nitrate,nitrate,hno3,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,TODGA,pub_37086f6378,ccf5142cb40305e1,356ef172016a829b,cb5277178a957faf,,False,True,,
sys_07ee9637c98c1e20,Sm_SAFE:4521,Sm,38.71,1.587823171318955,0.9445,,0.9445,TODGA,0.2,,,,,,20.0,20-30C,,tbub,other,nitrate,nitrate,hno3,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,TODGA,pub_37086f6378,ccf5142cb40305e1,a9f3e9d5b0acdf7f,b2c2316e456d05c3,,False,True,,
sys_07ee9637c98c1e20,Sm_SAFE:4522,Sm,1155.396,3.0627308596733402,1.8556,,1.8556,TODGA,0.2,,,,,,20.0,20-30C,,tbub,other,nitrate,nitrate,hno3,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,TODGA,pub_37086f6378,ccf5142cb40305e1,2c5bccab84f6f8c6,2491861f91ad3be1,,False,True,,
sys_07ee9637c98c1e20,Sm_SAFE:4528,Sm,215.7733,2.3339977036459345,1.3355,,1.3355,TODGA,0.2,,,,,,20.0,20-30C,,tbub,other,nitrate,nitrate,hno3,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,TODGA,pub_37086f6378,ccf5142cb40305e1,b8b4991a5737a180,68710433bd787c89,,False,True,,
sys_07ee9637c98c1e20,Tb_SAFE:12285,Tb,4.96823959473437,0.6962025316455682,1.0,,1.0,TODGA,0.04,,,,0.0006,,25.0,20-30C,50.0,1_2_dichloroethane,other,nitrate,nitrate,hno3,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,TODGA,pub_5a68dc5665,fea7de73027fe67d,16844a6fde5b78bf,0e01fb82b5127601,,False,True,,
sys_07ee9637c98c1e20,Tb_SAFE:4421,Tb,0.0279,-1.5543957967264024,0.0482,,0.0482,TODGA,0.2,,,,,,20.0,20-30C,,tbub,other,nitrate,nitrate,hno3,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,TODGA,pub_37086f6378,d2293ca2cc42dc74,d93e7fb929a24f85,cd98df93aaed8d13,,False,True,,
sys_07ee9637c98c1e20,Tb_SAFE:4422,Tb,0.2195,-0.6585654754218598,0.121,,0.121,TODGA,0.2,,,,,,20.0,20-30C,,tbub,other,nitrate,nitrate,hno3,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,TODGA,pub_37086f6378,d2293ca2cc42dc74,596a2bf4749b7815,a774c06187a719e3,,False,True,,
sys_07ee9637c98c1e20,Tb_SAFE:4423,Tb,2.0099,0.30317445019234923,0.3044,,0.3044,TODGA,0.2,,,,,,20.0,20-30C,,tbub,other,nitrate,nitrate,hno3,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,TODGA,pub_37086f6378,d2293ca2cc42dc74,b39fdeafd7394f1e,eb64455226b94235,,False,True,,
sys_07ee9637c98c1e20,Tb_SAFE:4424,Tb,8.9778,0.9531699263202722,0.4873,,0.4873,TODGA,0.2,,,,,,20.0,20-30C,,tbub,other,nitrate,nitrate,hno3,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,TODGA,pub_37086f6378,d2293ca2cc42dc74,b41c9c3ea731ce50,bd73a445ab26b83a,,False,True,,
sys_07ee9637c98c1e20,Tb_SAFE:4425,Tb,36.7344,1.5650729507050396,0.6701,,0.6701,TODGA,0.2,,,,,,20.0,20-30C,,tbub,other,nitrate,nitrate,hno3,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,TODGA,pub_37086f6378,d2293ca2cc42dc74,e5c1c741ee21ea91,f08c3afe23fad5dd,,False,True,,
sys_07ee9637c98c1e20,Tb_SAFE:4426,Tb,108.6427,2.036000550203458,0.8245,,0.8245,TODGA,0.2,,,,,,20.0,20-30C,,tbub,other,nitrate,nitrate,hno3,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,TODGA,pub_37086f6378,d2293ca2cc42dc74,af79590f14a6bae6,1f7047710ea4f57e,,False,True,,
sys_07ee9637c98c1e20,Tb_SAFE:4427,Tb,225.151,2.352473880206424,0.9455,,0.9455,TODGA,0.2,,,,,,20.0,20-30C,,tbub,other,nitrate,nitrate,hno3,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,TODGA,pub_37086f6378,d2293ca2cc42dc74,83418fee1464b8b3,914c99bd86544cf6,,False,True,,
sys_07ee9637c98c1e20,Th_SAFE:12289,Tm,14.9417769965678,1.174402250351614,1.0,,1.0,TODGA,0.04,,,,0.0006,,25.0,20-30C,50.0,1_2_dichloroethane,other,nitrate,nitrate,hno3,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,TODGA,pub_5a68dc5665,fea7de73027fe67d,3aa803805150d5c7,81d2678cb4211f1a,,False,True,,
sys_07ee9637c98c1e20,Th_SAFE:12290,Yb,16.1494421320187,1.2081575246132197,1.0,,1.0,TODGA,0.04,,,,0.0006,,25.0,20-30C,50.0,1_2_dichloroethane,other,nitrate,nitrate,hno3,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,TODGA,pub_5a68dc5665,fea7de73027fe67d,9f6a3cc4377f14fb,0e52f7ca52e7ed02,,False,True,,
sys_07f709a4b459d0ff,Ca_SAFE:16669,Nd,0.1099999999599241,-0.9586073149999998,3.0,,3.0,[4-7-dichloro-9-(pyrrolidine-1-carbonyl)-1-10-phenanthrolin-2-yl]-pyrrolidin-1-ylmethanone,0.01,,,,0.1,,25.0,20-30C,,meta_nitrobenzotrifluoride,nitroaromatic,nitrate,nitrate,hno3,O=C(c1cc(Cl)c2ccc3c(Cl)cc(C(=O)N4CCCC4)nc3c2n1)N1CCCC1,[4-7-dichloro-9-(pyrrolidine-1-carbonyl)-1-10-phenanthrolin-2-yl]-pyrrolidin-1-ylmethanone,pub_0fd6ab4e40,a810cee39b1bf1b9,1486ac1529bf7c48,2104c6bfa386929e,,False,True,,
sys_07f709a4b459d0ff,Ca_SAFE:16670,La,0.1199999999868408,-0.9208187539999999,3.0,,3.0,[4-7-dichloro-9-(pyrrolidine-1-carbonyl)-1-10-phenanthrolin-2-yl]-pyrrolidin-1-ylmethanone,0.01,,,,0.1,,25.0,20-30C,,meta_nitrobenzotrifluoride,nitroaromatic,nitrate,nitrate,hno3,O=C(c1cc(Cl)c2ccc3c(Cl)cc(C(=O)N4CCCC4)nc3c2n1)N1CCCC1,[4-7-dichloro-9-(pyrrolidine-1-carbonyl)-1-10-phenanthrolin-2-yl]-pyrrolidin-1-ylmethanone,pub_0fd6ab4e40,a810cee39b1bf1b9,37f9777f36c06ca2,c65d50ba690767d5,,False,True,,
sys_07f709a4b459d0ff,Ca_SAFE:16671,Ce,0.1199999999868408,-0.9208187539999999,3.0,,3.0,[4-7-dichloro-9-(pyrrolidine-1-carbonyl)-1-10-phenanthrolin-2-yl]-pyrrolidin-1-ylmethanone,0.01,,,,0.1,,25.0,20-30C,,meta_nitrobenzotrifluoride,nitroaromatic,nitrate,nitrate,hno3,O=C(c1cc(Cl)c2ccc3c(Cl)cc(C(=O)N4CCCC4)nc3c2n1)N1CCCC1,[4-7-dichloro-9-(pyrrolidine-1-carbonyl)-1-10-phenanthrolin-2-yl]-pyrrolidin-1-ylmethanone,pub_0fd6ab4e40,a810cee39b1bf1b9,85ccd8da259778f4,9b99465df43d8c50,,False,True,,
sys_07f709a4b459d0ff,Ca_SAFE:16672,Pr,0.1099999999599241,-0.9586073149999998,3.0,,3.0,[4-7-dichloro-9-(pyrrolidine-1-carbonyl)-1-10-phenanthrolin-2-yl]-pyrrolidin-1-ylmethanone,0.01,,,,0.1,,25.0,20-30C,,meta_nitrobenzotrifluoride,nitroaromatic,nitrate,nitrate,hno3,O=C(c1cc(Cl)c2ccc3c(Cl)cc(C(=O)N4CCCC4)nc3c2n1)N1CCCC1,[4-7-dichloro-9-(pyrrolidine-1-carbonyl)-1-10-phenanthrolin-2-yl]-pyrrolidin-1-ylmethanone,pub_0fd6ab4e40,a810cee39b1bf1b9,e3150c9139243a6c,fa3d7baea3d5654d,,False,True,,
sys_07f709a4b459d0ff,Ca_SAFE:16673,Sm,0.1,-1.0,3.0,,3.0,[4-7-dichloro-9-(pyrrolidine-1-carbonyl)-1-10-phenanthrolin-2-yl]-pyrrolidin-1-ylmethanone,0.01,,,,0.1,,25.0,20-30C,,meta_nitrobenzotrifluoride,nitroaromatic,nitrate,nitrate,hno3,O=C(c1cc(Cl)c2ccc3c(Cl)cc(C(=O)N4CCCC4)nc3c2n1)N1CCCC1,[4-7-dichloro-9-(pyrrolidine-1-carbonyl)-1-10-phenanthrolin-2-yl]-pyrrolidin-1-ylmethanone,pub_0fd6ab4e40,a810cee39b1bf1b9,2c145178f4798b76,d42be970700377c7,,False,True,,
sys_07f709a4b459d0ff,Ca_SAFE:16674,Lu,0.080000000001484,-1.0969100130000002,3.0,,3.0,[4-7-dichloro-9-(pyrrolidine-1-carbonyl)-1-10-phenanthrolin-2-yl]-pyrrolidin-1-ylmethanone,0.01,,,,0.1,,25.0,20-30C,,meta_nitrobenzotrifluoride,nitroaromatic,nitrate,nitrate,hno3,O=C(c1cc(Cl)c2ccc3c(Cl)cc(C(=O)N4CCCC4)nc3c2n1)N1CCCC1,[4-7-dichloro-9-(pyrrolidine-1-carbonyl)-1-10-phenanthrolin-2-yl]-pyrrolidin-1-ylmethanone,pub_0fd6ab4e40,a810cee39b1bf1b9,56d350345e34b2ae,3d70fb0020ebb00e,,False,True,,
sys_07f709a4b459d0ff,Ca_SAFE:16675,Tb,0.069999999997702,-1.1549019600000006,3.0,,3.0,[4-7-dichloro-9-(pyrrolidine-1-carbonyl)-1-10-phenanthrolin-2-yl]-pyrrolidin-1-ylmethanone,0.01,,,,0.1,,25.0,20-30C,,meta_nitrobenzotrifluoride,nitroaromatic,nitrate,nitrate,hno3,O=C(c1cc(Cl)c2ccc3c(Cl)cc(C(=O)N4CCCC4)nc3c2n1)N1CCCC1,[4-7-dichloro-9-(pyrrolidine-1-carbonyl)-1-10-phenanthrolin-2-yl]-pyrrolidin-1-ylmethanone,pub_0fd6ab4e40,a810cee39b1bf1b9,f068ad5fbda1de42,e4c37c3ac0c9675c,,False,True,,
sys_07f709a4b459d0ff,Ca_SAFE:16676,Dy,0.069999999997702,-1.1549019600000006,3.0,,3.0,[4-7-dichloro-9-(pyrrolidine-1-carbonyl)-1-10-phenanthrolin-2-yl]-pyrrolidin-1-ylmethanone,0.01,,,,0.1,,25.0,20-30C,,meta_nitrobenzotrifluoride,nitroaromatic,nitrate,nitrate,hno3,O=C(c1cc(Cl)c2ccc3c(Cl)cc(C(=O)N4CCCC4)nc3c2n1)N1CCCC1,[4-7-dichloro-9-(pyrrolidine-1-carbonyl)-1-10-phenanthrolin-2-yl]-pyrrolidin-1-ylmethanone,pub_0fd6ab4e40,a810cee39b1bf1b9,e1af46ce0995b490,6b7c65e61adef33a,,False,True,,
sys_07f709a4b459d0ff,Ca_SAFE:16677,Ho,0.080000000001484,-1.0969100130000002,3.0,,3.0,[4-7-dichloro-9-(pyrrolidine-1-carbonyl)-1-10-phenanthrolin-2-yl]-pyrrolidin-1-ylmethanone,0.01,,,,0.1,,25.0,20-30C,,meta_nitrobenzotrifluoride,nitroaromatic,nitrate,nitrate,hno3,O=C(c1cc(Cl)c2ccc3c(Cl)cc(C(=O)N4CCCC4)nc3c2n1)N1CCCC1,[4-7-dichloro-9-(pyrrolidine-1-carbonyl)-1-10-phenanthrolin-2-yl]-pyrrolidin-1-ylmethanone,pub_0fd6ab4e40,a810cee39b1bf1b9,d540aa480f7eea1d,a568ba284f1cf267,,False,True,,
sys_07f709a4b459d0ff,Ca_SAFE:16678,Er,0.080000000001484,-1.0969100130000002,3.0,,3.0,[4-7-dichloro-9-(pyrrolidine-1-carbonyl)-1-10-phenanthrolin-2-yl]-pyrrolidin-1-ylmethanone,0.01,,,,0.1,,25.0,20-30C,,meta_nitrobenzotrifluoride,nitroaromatic,nitrate,nitrate,hno3,O=C(c1cc(Cl)c2ccc3c(Cl)cc(C(=O)N4CCCC4)nc3c2n1)N1CCCC1,[4-7-dichloro-9-(pyrrolidine-1-carbonyl)-1-10-phenanthrolin-2-yl]-pyrrolidin-1-ylmethanone,pub_0fd6ab4e40,a810cee39b1bf1b9,3d681f70feff0585,c6178b3514c28b8c,,False,True,,
sys_07f709a4b459d0ff,Ca_SAFE:16679,Tm,0.080000000001484,-1.0969100130000002,3.0,,3.0,[4-7-dichloro-9-(pyrrolidine-1-carbonyl)-1-10-phenanthrolin-2-yl]-pyrrolidin-1-ylmethanone,0.01,,,,0.1,,25.0,20-30C,,meta_nitrobenzotrifluoride,nitroaromatic,nitrate,nitrate,hno3,O=C(c1cc(Cl)c2ccc3c(Cl)cc(C(=O)N4CCCC4)nc3c2n1)N1CCCC1,[4-7-dichloro-9-(pyrrolidine-1-carbonyl)-1-10-phenanthrolin-2-yl]-pyrrolidin-1-ylmethanone,pub_0fd6ab4e40,a810cee39b1bf1b9,1b0d357f63064330,7470c7864f2c8a7a,,False,True,,
sys_07f709a4b459d0ff,Ca_SAFE:16680,Lu,0.0179999999957183,-1.7447274950000005,2.0,,2.0,[4-7-dichloro-9-(pyrrolidine-1-carbonyl)-1-10-phenanthrolin-2-yl]-pyrrolidin-1-ylmethanone,0.01,,,,0.1,,25.0,20-30C,,meta_nitrobenzotrifluoride,nitroaromatic,nitrate,nitrate,hno3,O=C(c1cc(Cl)c2ccc3c(Cl)cc(C(=O)N4CCCC4)nc3c2n1)N1CCCC1,[4-7-dichloro-9-(pyrrolidine-1-carbonyl)-1-10-phenanthrolin-2-yl]-pyrrolidin-1-ylmethanone,pub_0fd6ab4e40,a810cee39b1bf1b9,2252fe39c39e18ad,4bf0585c2f0c7acb,,False,True,,
sys_07f709a4b459d0ff,Ca_SAFE:16681,Eu,0.0899999999089575,-1.0457574910000003,3.0,,3.0,[4-7-dichloro-9-(pyrrolidine-1-carbonyl)-1-10-phenanthrolin-2-yl]-pyrrolidin-1-ylmethanone,0.01,,,,0.1,,25.0,20-30C,,meta_nitrobenzotrifluoride,nitroaromatic,nitrate,nitrate,hno3,O=C(c1cc(Cl)c2ccc3c(Cl)cc(C(=O)N4CCCC4)nc3c2n1)N1CCCC1,[4-7-dichloro-9-(pyrrolidine-1-carbonyl)-1-10-phenanthrolin-2-yl]-pyrrolidin-1-ylmethanone,pub_0fd6ab4e40,a810cee39b1bf1b9,8a97280d9b8cfa1f,533abea3f7ef14c0,,False,True,,
sys_07f709a4b459d0ff,Ca_SAFE:16682,Yb,0.0089999999908957,-2.0457574910000025,2.0,,2.0,[4-7-dichloro-9-(pyrrolidine-1-carbonyl)-1-10-phenanthrolin-2-yl]-pyrrolidin-1-ylmethanone,0.01,,,,0.1,,25.0,20-30C,,meta_nitrobenzotrifluoride,nitroaromatic,nitrate,nitrate,hno3,O=C(c1cc(Cl)c2ccc3c(Cl)cc(C(=O)N4CCCC4)nc3c2n1)N1CCCC1,[4-7-dichloro-9-(pyrrolidine-1-carbonyl)-1-10-phenanthrolin-2-yl]-pyrrolidin-1-ylmethanone,pub_0fd6ab4e40,a810cee39b1bf1b9,68bc42565b98ff13,d6da70703fd32541,,False,True,,
sys_07f709a4b459d0ff,Ca_SAFE:16683,Gd,0.0160000000126762,-1.795880017,2.0,,2.0,[4-7-dichloro-9-(pyrrolidine-1-carbonyl)-1-10-phenanthrolin-2-yl]-pyrrolidin-1-ylmethanone,0.01,,,,0.1,,25.0,20-30C,,meta_nitrobenzotrifluoride,nitroaromatic,nitrate,nitrate,hno3,O=C(c1cc(Cl)c2ccc3c(Cl)cc(C(=O)N4CCCC4)nc3c2n1)N1CCCC1,[4-7-dichloro-9-(pyrrolidine-1-carbonyl)-1-10-phenanthrolin-2-yl]-pyrrolidin-1-ylmethanone,pub_0fd6ab4e40,a810cee39b1bf1b9,c0bd5a00df2e3b95,b24ab08fe3e3f79e,,False,True,,
sys_07f709a4b459d0ff,Ca_SAFE:16684,Er,0.0190000000020636,-1.7212463990000022,2.0,,2.0,[4-7-dichloro-9-(pyrrolidine-1-carbonyl)-1-10-phenanthrolin-2-yl]-pyrrolidin-1-ylmethanone,0.01,,,,0.1,,25.0,20-30C,,meta_nitrobenzotrifluoride,nitroaromatic,nitrate,nitrate,hno3,O=C(c1cc(Cl)c2ccc3c(Cl)cc(C(=O)N4CCCC4)nc3c2n1)N1CCCC1,[4-7-dichloro-9-(pyrrolidine-1-carbonyl)-1-10-phenanthrolin-2-yl]-pyrrolidin-1-ylmethanone,pub_0fd6ab4e40,a810cee39b1bf1b9,b8829fbc12fd41cd,5f7f196469a2d324,,False,True,,
sys_07f709a4b459d0ff,Ca_SAFE:16685,La,0.0349999999717711,-1.4559319560000004,2.0,,2.0,[4-7-dichloro-9-(pyrrolidine-1-carbonyl)-1-10-phenanthrolin-2-yl]-pyrrolidin-1-ylmethanone,0.01,,,,0.1,,25.0,20-30C,,meta_nitrobenzotrifluoride,nitroaromatic,nitrate,nitrate,hno3,O=C(c1cc(Cl)c2ccc3c(Cl)cc(C(=O)N4CCCC4)nc3c2n1)N1CCCC1,[4-7-dichloro-9-(pyrrolidine-1-carbonyl)-1-10-phenanthrolin-2-yl]-pyrrolidin-1-ylmethanone,pub_0fd6ab4e40,a810cee39b1bf1b9,59e36b8218d3121e,4b1f798392dab735,,False,True,,
sys_07f709a4b459d0ff,Ca_SAFE:16686,Ce,0.0349999999717711,-1.4559319560000004,2.0,,2.0,[4-7-dichloro-9-(pyrrolidine-1-carbonyl)-1-10-phenanthrolin-2-yl]-pyrrolidin-1-ylmethanone,0.01,,,,0.1,,25.0,20-30C,,meta_nitrobenzotrifluoride,nitroaromatic,nitrate,nitrate,hno3,O=C(c1cc(Cl)c2ccc3c(Cl)cc(C(=O)N4CCCC4)nc3c2n1)N1CCCC1,[4-7-dichloro-9-(pyrrolidine-1-carbonyl)-1-10-phenanthrolin-2-yl]-pyrrolidin-1-ylmethanone,pub_0fd6ab4e40,a810cee39b1bf1b9,7db62e96940901ba,54628f74142591b3,,False,True,,
sys_07f709a4b459d0ff,Ca_SAFE:16687,Pr,0.030000000019365,-1.5228787450000005,2.0,,2.0,[4-7-dichloro-9-(pyrrolidine-1-carbonyl)-1-10-phenanthrolin-2-yl]-pyrrolidin-1-ylmethanone,0.01,,,,0.1,,25.0,20-30C,,meta_nitrobenzotrifluoride,nitroaromatic,nitrate,nitrate,hno3,O=C(c1cc(Cl)c2ccc3c(Cl)cc(C(=O)N4CCCC4)nc3c2n1)N1CCCC1,[4-7-dichloro-9-(pyrrolidine-1-carbonyl)-1-10-phenanthrolin-2-yl]-pyrrolidin-1-ylmethanone,pub_0fd6ab4e40,a810cee39b1bf1b9,ac885c3109325407,238a3a55c8e6b2b8,,False,True,,
sys_07f709a4b459d0ff,Ca_SAFE:16688,Nd,0.0279999999779363,-1.5528419690000002,2.0,,2.0,[4-7-dichloro-9-(pyrrolidine-1-carbonyl)-1-10-phenanthrolin-2-yl]-pyrrolidin-1-ylmethanone,0.01,,,,0.1,,25.0,20-30C,,meta_nitrobenzotrifluoride,nitroaromatic,nitrate,nitrate,hno3,O=C(c1cc(Cl)c2ccc3c(Cl)cc(C(=O)N4CCCC4)nc3c2n1)N1CCCC1,[4-7-dichloro-9-(pyrrolidine-1-carbonyl)-1-10-phenanthrolin-2-yl]-pyrrolidin-1-ylmethanone,pub_0fd6ab4e40,a810cee39b1bf1b9,9d2479e6a0e9c5b2,f9b3d58156d2fe33,,False,True,,
sys_07f709a4b459d0ff,Ca_SAFE:16689,Sm,0.025000000018879,-1.6020599910000006,2.0,,2.0,[4-7-dichloro-9-(pyrrolidine-1-carbonyl)-1-10-phenanthrolin-2-yl]-pyrrolidin-1-ylmethanone,0.01,,,,0.1,,25.0,20-30C,,meta_nitrobenzotrifluoride,nitroaromatic,nitrate,nitrate,hno3,O=C(c1cc(Cl)c2ccc3c(Cl)cc(C(=O)N4CCCC4)nc3c2n1)N1CCCC1,[4-7-dichloro-9-(pyrrolidine-1-carbonyl)-1-10-phenanthrolin-2-yl]-pyrrolidin-1-ylmethanone,pub_0fd6ab4e40,a810cee39b1bf1b9,afba0eb3984c89d4,6eab70e1ff87f794,,False,True,,
sys_07f709a4b459d0ff,Ca_SAFE:16691,Tm,0.0200000000154742,-1.6989700040000009,2.0,,2.0,[4-7-dichloro-9-(pyrrolidine-1-carbonyl)-1-10-phenanthrolin-2-yl]-pyrrolidin-1-ylmethanone,0.01,,,,0.1,,25.0,20-30C,,meta_nitrobenzotrifluoride,nitroaromatic,nitrate,nitrate,hno3,O=C(c1cc(Cl)c2ccc3c(Cl)cc(C(=O)N4CCCC4)nc3c2n1)N1CCCC1,[4-7-dichloro-9-(pyrrolidine-1-carbonyl)-1-10-phenanthrolin-2-yl]-pyrrolidin-1-ylmethanone,pub_0fd6ab4e40,a810cee39b1bf1b9,bf01a244e1333f9e,06e9688a28c601fc,,False,True,,
sys_07f709a4b459d0ff,Ca_SAFE:16692,Yb,0.069999999997702,-1.1549019600000006,3.0,,3.0,[4-7-dichloro-9-(pyrrolidine-1-carbonyl)-1-10-phenanthrolin-2-yl]-pyrrolidin-1-ylmethanone,0.01,,,,0.1,,25.0,20-30C,,meta_nitrobenzotrifluoride,nitroaromatic,nitrate,nitrate,hno3,O=C(c1cc(Cl)c2ccc3c(Cl)cc(C(=O)N4CCCC4)nc3c2n1)N1CCCC1,[4-7-dichloro-9-(pyrrolidine-1-carbonyl)-1-10-phenanthrolin-2-yl]-pyrrolidin-1-ylmethanone,pub_0fd6ab4e40,a810cee39b1bf1b9,0103aea214019bf7,d72d21260afc2039,,False,True,,
sys_07f709a4b459d0ff,Ca_SAFE:16693,Gd,0.0499999999613144,-1.301029996,3.0,,3.0,[4-7-dichloro-9-(pyrrolidine-1-carbonyl)-1-10-phenanthrolin-2-yl]-pyrrolidin-1-ylmethanone,0.01,,,,0.1,,25.0,20-30C,,meta_nitrobenzotrifluoride,nitroaromatic,nitrate,nitrate,hno3,O=C(c1cc(Cl)c2ccc3c(Cl)cc(C(=O)N4CCCC4)nc3c2n1)N1CCCC1,[4-7-dichloro-9-(pyrrolidine-1-carbonyl)-1-10-phenanthrolin-2-yl]-pyrrolidin-1-ylmethanone,pub_0fd6ab4e40,a810cee39b1bf1b9,0be50fdf07acd4c1,2c4bda6ace4eef95,,False,True,,
sys_07f709a4b459d0ff,Ca_SAFE:16694,Eu,0.0220000000090064,-1.6575773190000016,2.0,,2.0,[4-7-dichloro-9-(pyrrolidine-1-carbonyl)-1-10-phenanthrolin-2-yl]-pyrrolidin-1-ylmethanone,0.01,,,,0.1,,25.0,20-30C,,meta_nitrobenzotrifluoride,nitroaromatic,nitrate,nitrate,hno3,O=C(c1cc(Cl)c2ccc3c(Cl)cc(C(=O)N4CCCC4)nc3c2n1)N1CCCC1,[4-7-dichloro-9-(pyrrolidine-1-carbonyl)-1-10-phenanthrolin-2-yl]-pyrrolidin-1-ylmethanone,pub_0fd6ab4e40,a810cee39b1bf1b9,929a04297d0b915a,e9444b9513e16d40,,False,True,,
sys_07f709a4b459d0ff,Ca_SAFE:16695,Tb,0.0160000000126762,-1.795880017,2.0,,2.0,[4-7-dichloro-9-(pyrrolidine-1-carbonyl)-1-10-phenanthrolin-2-yl]-pyrrolidin-1-ylmethanone,0.01,,,,0.1,,25.0,20-30C,,meta_nitrobenzotrifluoride,nitroaromatic,nitrate,nitrate,hno3,O=C(c1cc(Cl)c2ccc3c(Cl)cc(C(=O)N4CCCC4)nc3c2n1)N1CCCC1,[4-7-dichloro-9-(pyrrolidine-1-carbonyl)-1-10-phenanthrolin-2-yl]-pyrrolidin-1-ylmethanone,pub_0fd6ab4e40,a810cee39b1bf1b9,977848e457432934,d4caf88153edd1ba,,False,True,,
