species,kind,canonical_smiles,file,charge,uhf,mode,n_atoms,est_minutes,sha256_input
lig_128,free_ligand,CCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCC,ligands/lig_128.xyz,0,0,opt,65,1.0330578512396693,584832db865445b9
lig_129,free_ligand,CCCCN(CCCC)C(=O)COCC(=O)N(CCN(C(=O)COCC(=O)N(CCCC)CCCC)C(C)C)C(C)C,ligands/lig_129.xyz,0,0,opt,104,2.644628099173554,06c01cfca4282144
lig_130,free_ligand,CCCCN(CCCC)C(=O)COCC(=O)NCCCCCCNC(=O)COCC(=O)N(CCCC)CCCC,ligands/lig_130.xyz,0,0,opt,98,2.3482810895398307,e6c880cbf107d271
lig_131,free_ligand,CCCCN(CCCC)C(=O)COCC(=O)NCCCCCNC(=O)COCC(=O)N(CCCC)CCCC,ligands/lig_131.xyz,0,0,opt,95,2.2067093745415427,b393ec344e36c88b
lig_132,free_ligand,CCCCN(CCCC)C(=O)COCC(=O)NCc1cccc(CNC(=O)COCC(=O)N(CCCC)CCCC)c1,ligands/lig_132.xyz,0,0,opt,96,2.253410924739596,8acb7a96c9099821
lig_133,free_ligand,CCCCN(CCCC)C(=O)c1ccc2ccc3ccc(C(=O)N(CCCC)CCCC)nc3c2n1,ligands/lig_133.xyz,0,0,opt,78,1.4876033057851237,eaa0ffe949b58f70
lig_134,free_ligand,CCCCN(CCCC)C(=O)c1ccc2ccc3cccnc3c2n1,ligands/lig_134.xyz,0,0,opt,50,0.6112768350530587,aace670ac9a7534b
lig_135,free_ligand,CCCCN(CCCC)C(=O)c1ccccc1C(=O)O,ligands/lig_135.xyz,0,0,opt,43,0.4521003472052423,ada75bdb6f97ddce
lig_136,free_ligand,CCCCOP(=S)(CP(=S)(OCCCC)OCCCC)OCCCC,ligands/lig_136.xyz,0,0,opt,63,0.9704631033302362,a0ea7a3ec9f9fd40
lig_137,free_ligand,CCCCP(=S)(CCCC)COCP(=S)(CCCC)CCCC,ligands/lig_137.xyz,0,0,opt,63,0.9704631033302362,f0d696de69669218
lig_138,free_ligand,CCCCP(=S)(CCCC)CP(=S)(CCCC)CCCC,ligands/lig_138.xyz,0,0,opt,59,0.8511418651278791,28bb345f66202ded
lig_139,free_ligand,CCCN(CCC)C(=O)COCC(=O)N(CCC)CCC,ligands/lig_139.xyz,0,0,opt,53,0.6868306518656169,c85914989626681f
lig_140,free_ligand,CCCc1nnc(-c2cccc(-c3nnc(CCC)c(CCC)n3)n2)nc1CCC,ligands/lig_140.xyz,0,0,opt,61,0.9098244412929728,1ce36012936263bf
lig_141,free_ligand,CCN(C(=O)c1ccc2ccc3ccc(C(=O)N(CC)c4ccc(C)cc4)nc3c2n1)c1ccc(C)cc1,ligands/lig_141.xyz,0,0,opt,68,1.1306176341141376,464dc302151178ca
lig_142,free_ligand,CCN(C(=O)c1cccc(-c2cccc(C(=O)N(CC)c3cc(C)cc(C)c3)n2)n1)c1cc(C)cc(C)c1,ligands/lig_142.xyz,0,0,opt,72,1.267543645166023,755a1a895b98b848
lig_143,free_ligand,CCN(C(=O)c1cccc(-c2cccc(C(=O)N(CC)c3cc(C)ccc3C)n2)n1)c1cc(C)ccc1C,ligands/lig_143.xyz,0,0,opt,72,1.267543645166023,f27f15d40f325c9f
lig_144,free_ligand,CCN(C(=O)c1cccc(-c2cccc(C(=O)N(CC)c3ccc(C)cc3C)n2)n1)c1ccc(C)cc1C,ligands/lig_144.xyz,0,0,opt,72,1.267543645166023,a1f15f6083109795
lig_145,free_ligand,CCN(C(=O)c1cccc(-c2cccc(C(=O)N(CC)c3ccccc3)n2)n1)c1ccccc1,ligands/lig_145.xyz,0,0,opt,60,0.8802386424764047,f9393a14869b5df5
lig_146,free_ligand,CCN(C(=O)c1cccc(C(=O)N(CC)c2ccc(C)cc2)n1)c1ccc(C)cc1,ligands/lig_146.xyz,0,0,opt,57,0.7944153748349553,f6da08f1e7380137
lig_147,free_ligand,CCN(C(=O)c1cccc(C(=O)N(CC)c2cccc(C)c2)n1)c1cccc(C)c1,ligands/lig_147.xyz,0,0,opt,57,0.7944153748349553,ca871b18199b72f2
lig_148,free_ligand,CCN(C(=O)c1cccc(C(=O)N(CC)c2ccccc2C)n1)c1ccccc1C,ligands/lig_148.xyz,0,0,opt,57,0.7944153748349553,398e26740afb04ef
lig_149,free_ligand,CCN(CC)C(=O)COCC(=O)N(CC)CC,ligands/lig_149.xyz,0,0,opt,41,0.41102254388967674,e084d7efa08236fc
lig_150,free_ligand,CCN(CC)C(=O)c1ccc2ccc3cccnc3c2n1,ligands/lig_150.xyz,0,0,opt,38,0.3530734999266467,746046fe284d6269
lig_151,free_ligand,CCOP(=O)(OCC)c1ccc2ccc3ccc(P(=O)(OCC)OCC)nc3c2n1,ligands/lig_151.xyz,0,0,opt,56,0.7667856618905571,83386d62ea7689e1
lig_152,free_ligand,CCOP(=S)(COCP(=S)(OCC)OCC)OCC,ligands/lig_152.xyz,0,0,opt,43,0.4521003472052423,fb8a199eab067b23
lig_153,free_ligand,CCc1ccc(N(CC)C(=O)c2ccc3ccc4ccc(C(=O)N(CC)c5ccc(CC)cc5)nc4c3n2)cc1,ligands/lig_153.xyz,0,0,opt,74,1.33894077950022,31c86781db02b876
lig_154,free_ligand,CN(C(=O)CC(=O)N(C)c1ccccc1)c1ccccc1,ligands/lig_154.xyz,0,0,opt,39,0.3719008264462809,1d62a50de50190b6
lig_155,free_ligand,CN(C(=O)COCC(=O)N(C)c1ccccc1)c1ccccc1,ligands/lig_155.xyz,0,0,opt,43,0.4521003472052423,a655f295bb58172c
lig_156,free_ligand,CN(C(=O)c1cccc(C(=O)N(C)c2ccccc2)n1)c1ccccc1,ligands/lig_156.xyz,0,0,opt,45,0.4951342363929777,ce0c86a6a0593888
lig_157,free_ligand,COCCN(CCOC)C(=O)COCC(=O)N(CCOC)CCOC,ligands/lig_157.xyz,0,0,opt,57,0.7944153748349553,90832480bae2933e
lig_158,free_ligand,Cc1cc(-c2cc(C)cc(-c3nnc4c(n3)C(C)(C)CCC4(C)C)n2)nc(-c2nnc3c(n2)C(C)(C)CCC3(C)C)c1,ligands/lig_158.xyz,0,0,opt,84,1.7252677392537532,15d297769f2c1095
lig_159,free_ligand,Cc1cc(C)n(-c2cccc(-n3nc(C)cc3C)n2)n1,ligands/lig_159.xyz,0,0,opt,37,0.334735194875055,44bc0e7b1cb7b5d1
lig_160,free_ligand,Cc1cc(C)n(-c2cncc(-n3nc(C)cc3C)n2)n1,ligands/lig_160.xyz,0,0,opt,36,0.31688591129150573,af24a4802a8a48d0
lig_161,free_ligand,Cc1ccn(-c2cccc(-n3ccc(C)n3)n2)n1,ligands/lig_161.xyz,0,0,opt,31,0.23497481539439577,bdc766caa8904099
lig_162,free_ligand,Cc1ccn(-c2cncc(-n3ccc(C)n3)n2)n1,ligands/lig_162.xyz,0,0,opt,30,0.22005966061910118,76dfdfd15ad143db
lig_163,free_ligand,O=C(COCC(=O)N1CCCCC1)N1CCCCC1,ligands/lig_163.xyz,0,0,opt,43,0.4521003472052423,aaca881badfecc73
lig_164,free_ligand,O=C(O)CN(CC(=O)O)C1CCCCC1N(CC(=O)O)CC(=O)O,ligands/lig_164.xyz,0,0,opt,46,0.5173847131889089,9ade298fbcc4c5b8
lig_165,free_ligand,O=C(O)CN(CCO)CCN(CC(=O)O)CC(=O)O,ligands/lig_165.xyz,0,0,opt,37,0.334735194875055,0d4ad4aa54e3ddf2
lig_166,free_ligand,O=C(c1cc(Cl)c2ccc3c(Cl)cc(C(=O)N4CCCC4)nc3c2n1)N1CCCC1,ligands/lig_166.xyz,0,0,opt,50,0.6112768350530587,ad7e820ea4013391
lig_167,free_ligand,O=C(c1cc(Cl)c2ccc3c(Cl)cc(C(=O)N4CCc5ccccc54)nc3c2n1)N1CCc2ccccc21,ligands/lig_167.xyz,0,0,opt,58,0.8225341092473959,577cb8a2b60920d3
lig_168,free_ligand,O=C(c1cccc(C(=O)N2CCCC2)n1)N1CCCC1,ligands/lig_168.xyz,0,0,opt,39,0.3719008264462809,4cfdcc59ee789781
lig_169,free_ligand,O=C(c1ccccc1)c1ccc2ccccc2n1,ligands/lig_169.xyz,0,0,opt,29,0.20563352731184897,0e21cb9196c072c8
lig_170,free_ligand,O=P(c1ccccc1)(c1ccccc1)c1ccc2ccc3ccc(P(=O)(c4ccccc4)c4ccccc4)nc3c2n1,ligands/lig_170.xyz,0,0,opt,68,1.1306176341141376,fe041ad5a1d0ca7d
lig_171,free_ligand,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,ligands/lig_171.xyz,0,0,opt,32,0.2503789916377329,6a4d1e7bbaf83664
lig_172,free_ligand,S=P(COCP(=S)(c1ccccc1)c1ccccc1)(c1ccccc1)c1ccccc1,ligands/lig_172.xyz,0,0,opt,55,0.7396449704142012,21987b22c6faa05c
lig_173,free_ligand,S=P(S)(c1ccccc1Cl)c1ccccc1Cl,ligands/lig_173.xyz,0,0,opt,26,0.2,b7aa8c6ef5635cc0
lig_174,free_ligand,c1cc(-n2cccn2)nc(-n2cccn2)c1,ligands/lig_174.xyz,0,0,opt,25,0.2,d7de7f46bff58c9d
lig_175,free_ligand,c1cc2nc(c1)COc1ccccc1OCCOCCOc1ccccc1OC2,ligands/lig_175.xyz,0,0,opt,52,0.6611570247933884,ceb0a6498a6a8be1
lig_176,free_ligand,c1ccc2c(c1)OCCOCCOc1ccccc1OCCOCCO2,ligands/lig_176.xyz,0,0,opt,50,0.6112768350530587,601c20d591705644
strain_lig_000,ligand_at_complex_geometry,C1CCC2OCCOCCOC3CCCCC3OCCOCCOC2C1,strain/strain_lig_000.xyz,0,0,sp,62,0.05639395569465498,39371110dc93a494
strain_lig_001,ligand_at_complex_geometry,C1COCCOCCOCCOCCOCCO1,strain/strain_lig_001.xyz,0,0,sp,42,0.025879016088806297,04a54543d08df877
strain_lig_002,ligand_at_complex_geometry,CC(C)(C)Cc1cc(-c2cccc(-c3cc(CC(C)(C)C)[nH]n3)n2)n[nH]1,strain/strain_lig_002.xyz,0,0,sp,55,0.04437869822485207,4fa78882bad3e7ba
strain_lig_003,ligand_at_complex_geometry,CC(C)(C)c1cc(-c2cc(C(C)(C)C)cc(-c3nnc4c(n3)C(C)(C)CCC4(C)C)n2)nc(-c2nnc3c(n2)C(C)(C)CCC3(C)C)c1,strain/strain_lig_003.xyz,0,0,sp,102,0.15263338060540857,2c0453c9fe9136cd
strain_lig_004,ligand_at_complex_geometry,CC(C)(C)c1ccc(NC(=O)c2cc(=O)cc(C(=O)Nc3ccc(C(C)(C)C)cc3)o2)cc1,strain/strain_lig_004.xyz,0,0,sp,63,0.05822778619981417,339ea87a3461d633
strain_lig_006,ligand_at_complex_geometry,CC(C)(C)c1ccc(NCC(=O)c2cccc(C(=O)CNc3ccc(C(C)(C)C)cc3)n2)cc1,strain/strain_lig_006.xyz,0,0,sp,69,0.0698469362805027,cddc3d2a58da5582
strain_lig_007,ligand_at_complex_geometry,CC(C)CCCC(C)CCCCN(C)C(=O)COCC(=O)N(C)CCCCC(C)CCCC(C)C,strain/strain_lig_007.xyz,0,0,sp,95,0.13240256247249255,ec3c34ddd3eedaad
strain_lig_008,ligand_at_complex_geometry,CC(C)CCCCCP(=O)(CC(=O)N(CC(C)C)CC(C)C)c1ccccc1,strain/strain_lig_008.xyz,0,0,sp,70,0.07188615580223973,4f9026bd0bff49cd
strain_lig_009,ligand_at_complex_geometry,CC(C)CCN(CCC(C)C)C(=O)COCC(=O)NCc1cccc(CNC(=O)COCC(=O)N(CCC(C)C)CCC(C)C)c1,strain/strain_lig_009.xyz,0,0,sp,108,0.17111839209741303,c8209460d9f82470
strain_lig_010,ligand_at_complex_geometry,CC(C)CN(CC(C)C)C(=O)COCC(=O)N(CC(C)C)CC(C)C,strain/strain_lig_010.xyz,0,0,sp,65,0.06198347107438015,2ec253ce7735a6ab
strain_lig_011,ligand_at_complex_geometry,CC1(C)CCC(C)(C)c2nc(-c3ccc4ccc5ccc(-c6nnc7c(n6)C(C)(C)CCC7(C)C)nc5c4n3)nnc21,strain/strain_lig_011.xyz,0,0,sp,80,0.09389212186414984,e97417d6fa0b36fb
strain_lig_012,ligand_at_complex_geometry,CC1(C)CCC(C)(C)c2nc(-c3cccc(-c4cccc(-c5cccc(-c6nnc7c(n6)C(C)(C)CCC7(C)C)n5)n4)n3)nnc21,strain/strain_lig_012.xyz,0,0,sp,87,0.11104210474839847,9ecc4924eb5919cd
strain_lig_013,ligand_at_complex_geometry,CC1(C)CCC(C)(C)c2nc(-c3cccc(-c4cccc(-c5ccccn5)n4)n3)nnc21,strain/strain_lig_013.xyz,0,0,sp,58,0.04935204655484375,d04b0f6a9356efad
strain_lig_014,ligand_at_complex_geometry,CC1(C)CCC(C)(C)c2nc(-c3cccc(-c4cccc(-c5nnc6c(n5)C(C)(C)CCC6(C)C)n4)n3)nnc21,strain/strain_lig_014.xyz,0,0,sp,78,0.08925619834710742,cedffd39d2d7c212
strain_lig_015,ligand_at_complex_geometry,CC1(C)OC(C)(C)c2nc(-c3cccc(-c4cccc(-c5nnc6c(n5)C(C)(C)OC6(C)C)n4)n3)nnc21,strain/strain_lig_015.xyz,0,0,sp,68,0.06783705804684825,376c66c10ad7970e
strain_lig_016,ligand_at_complex_geometry,CC1(C)SC(C)(C)c2nc(-c3cccc(-c4cccc(-c5nnc6c(n5)C(C)(C)SC6(C)C)n4)n3)nnc21,strain/strain_lig_016.xyz,0,0,sp,68,0.06783705804684825,479d6c02170551ce
strain_lig_017,ligand_at_complex_geometry,CC12CCC(c3nnc(-c4cccc(-c5cccc(-c6nnc7c(n6)C6(C)CCC7C6(C)C)n5)n4)nc31)C2(C)C,strain/strain_lig_017.xyz,0,0,sp,74,0.0803364467700132,572ee28079c98229
strain_lig_018,ligand_at_complex_geometry,CC12CCC(c3nnc(-c4cccc(-c5nnc6c(n5)C5(C)CCC6C5(C)C)n4)nc31)C2(C)C,strain/strain_lig_018.xyz,0,0,sp,65,0.06198347107438015,9c8f72b85c73a2d7
strain_lig_019,ligand_at_complex_geometry,CCCCC(CC)CN(C)C(=O)COCC(=O)N(C)CC(CC)CCCC,strain/strain_lig_019.xyz,0,0,sp,71,0.07395471661205925,2622b17f44f7b914
strain_lig_021,ligand_at_complex_geometry,CCCCC(CC)CN(CC(CC)CCCC)C(=O)CCOCCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,strain/strain_lig_021.xyz,0,0,sp,119,0.2077509902684728,6ceb51536e4b83fd
strain_lig_022,ligand_at_complex_geometry,CCCCC(CC)CN(CC(CC)CCCC)C(=O)CN(CC(=O)N(CC(CC)CCCC)CC(CC)CCCC)CC(=O)N(CC(CC)CCCC)CC(CC)CCCC,strain/strain_lig_022.xyz,0,0,sp,169,0.41900826446281,4ab28e1852a13cee
strain_lig_023,ligand_at_complex_geometry,CCCCC(CC)CN(CC(CC)CCCC)C(=O)COCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,strain/strain_lig_023.xyz,0,0,sp,113,0.18732945376302018,169afe4e99ebf8ea
strain_lig_024,ligand_at_complex_geometry,CCCCC(CC)CP(=O)(CC(=O)N(CC(C)C)CC(C)C)c1ccccc1,strain/strain_lig_024.xyz,0,0,sp,70,0.07188615580223973,7bec584dc869ea1e
strain_lig_025,ligand_at_complex_geometry,CCCCCC(C)Oc1cc(CNC(=O)COCC(=O)N(CCCC)CCCC)cc(CNC(=O)COCC(=O)N(CCCC)CCCC)c1,strain/strain_lig_025.xyz,0,0,sp,118,0.20427404763069099,07aa8bb1150d5d7a
strain_lig_026,ligand_at_complex_geometry,CCCCCCC(C)N(CCCC)C(=O)COCC(=O)N(CCCC)C(C)CCCCCC,strain/strain_lig_026.xyz,0,0,sp,89,0.1162061714509267,6ce11a9158e29336
strain_lig_027,ligand_at_complex_geometry,CCCCCCC(CCCC)CCCN(C)C(=O)COCC(=O)N(C)CCCC(CCCC)CCCCCC,strain/strain_lig_027.xyz,0,0,sp,107,0.16796420362853928,66ae723aeaa7e4ba
strain_lig_028,ligand_at_complex_geometry,CCCCCCCCC(C)(C)SCC1CN(C(=O)COCC(=O)N2CC(C)C(CSC(C)(C)CCCCCCCC)C2)CC1C,strain/strain_lig_028.xyz,0,0,sp,117,0.20082644628099178,796b1c641f40484e
strain_lig_029,ligand_at_complex_geometry,CCCCCCCCCCCCN(C)C(=O)C1CC(OC)CC(C(=O)N(C)CCCCCCCCCCCC)O1,strain/strain_lig_029.xyz,0,0,sp,106,0.16483935644774805,ed712bf9c63bab4c
strain_lig_030,ligand_at_complex_geometry,CCCCCCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCCCCCC,strain/strain_lig_030.xyz,0,0,sp,95,0.13240256247249255,bd5f0a7189e08b4d
strain_lig_031,ligand_at_complex_geometry,CCCCCCCCCCCCN(CC)C(=O)COCC(=O)N(CC)CCCCCCCCCCCC,strain/strain_lig_031.xyz,0,0,sp,101,0.14965523986503004,825ed7233444caf2
strain_lig_032,ligand_at_complex_geometry,CCCCCCCCCCCCN(CCC)C(=O)COCC(=O)N(CCC)CCCCCCCCCCCC,strain/strain_lig_032.xyz,0,0,sp,107,0.16796420362853928,097c7bdfbe3e0908
strain_lig_033,ligand_at_complex_geometry,CCCCCCCCCCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCCCCCCCCCC,strain/strain_lig_033.xyz,0,0,sp,113,0.18732945376302018,e93d7bb2de62b14d
strain_lig_034,ligand_at_complex_geometry,CCCCCCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCCCCCC,strain/strain_lig_034.xyz,0,0,sp,137,0.27535331801066065,be0ae16ed909ae9c
strain_lig_035,ligand_at_complex_geometry,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COC1CCCN(CCCCCC)C1=O,strain/strain_lig_035.xyz,0,0,sp,114,0.19065968996038926,11e576f7c11d13ca
strain_lig_036,ligand_at_complex_geometry,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,strain/strain_lig_036.xyz,0,0,sp,137,0.27535331801066065,58b98f5eafbf75e6
strain_lig_037,ligand_at_complex_geometry,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,strain/strain_lig_037.xyz,0,0,sp,161,0.38027776419384807,4cefe6ed7afb6045
strain_lig_038,ligand_at_complex_geometry,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,strain/strain_lig_038.xyz,0,0,sp,168,0.41406425742090075,b1d74a91f82ed582
strain_lig_040,ligand_at_complex_geometry,CCCCCCCCCCCCNCC(=O)c1cccc(C(=O)CNCCCCCCCCCCCC)n1,strain/strain_lig_040.xyz,0,0,sp,97,0.13803608978434154,51f20383746fd962
strain_lig_042,ligand_at_complex_geometry,CCCCCCCCCCCCOc1cc(CNC(=O)COCC(=O)N(CCCC)CCCC)cc(CNC(=O)COCC(=O)N(CCCC)CCCC)c1,strain/strain_lig_042.xyz,0,0,sp,133,0.2595090224460854,6d3a6a78053e23bf
strain_lig_043,ligand_at_complex_geometry,CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,strain/strain_lig_043.xyz,0,0,sp,143,0.3,738ed04aa1d3b7e1
strain_lig_044,ligand_at_complex_geometry,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,strain/strain_lig_044.xyz,0,0,sp,113,0.18732945376302018,e9b53d88e46829d6
strain_lig_045,ligand_at_complex_geometry,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCC)CCCCCCCCCC,strain/strain_lig_045.xyz,0,0,sp,137,0.27535331801066065,4d39d612cf6aabce
strain_lig_046,ligand_at_complex_geometry,CCCCCCCCCCN(CCCCCCCCCC)C(=O)[C@H](C)O[C@H](CC)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,strain/strain_lig_046.xyz,0,0,sp,146,0.31271944838378407,10b5f64412a1969f
strain_lig_047,ligand_at_complex_geometry,CCCCCCCCCCN(CCCCCCCCCC)C(=O)[C@H](CCC)O[C@H](CCC)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,strain/strain_lig_047.xyz,0,0,sp,155,0.35246222309159375,e9b550709b44a83f
strain_lig_048,ligand_at_complex_geometry,CCCCCCCCN(C(=O)c1ccc2ccc3cccnc3c2n1)c1ccc(C)cc1,strain/strain_lig_048.xyz,0,0,sp,63,0.05822778619981417,f19fac1d25cc797c
strain_lig_049,ligand_at_complex_geometry,CCCCCCCCN(C)C(=O)C(CCCCCC)C(=O)N(C)CCCCCCCC,strain/strain_lig_049.xyz,0,0,sp,85,0.10599540319820039,1f53219e83a3b8c7
strain_lig_050,ligand_at_complex_geometry,CCCCCCCCN(C)C(=O)C(CCOCCCCCC)C(=O)N(C)CCCCCCCC,strain/strain_lig_050.xyz,0,0,sp,92,0.12417233116533813,27738195dd1fc5c0
strain_lig_051,ligand_at_complex_geometry,CCCCCCCCN(C)C(=O)CC(=O)N(C)CCCCCCCC,strain/strain_lig_051.xyz,0,0,sp,67,0.06585652110127635,2b7ce74ca2671315
strain_lig_052,ligand_at_complex_geometry,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,strain/strain_lig_052.xyz,0,0,sp,71,0.07395471661205925,ebdcee83e2bc2d13
strain_lig_053,ligand_at_complex_geometry,CCCCCCCCN(C)C(=O)COCC(=O)N(C)Cc1cccc(CN(C)C(=O)COCC(=O)N(C)CCCCCCCC)c1,strain/strain_lig_053.xyz,0,0,sp,108,0.17111839209741303,c3b231891519d4fb
strain_lig_054,ligand_at_complex_geometry,CCCCCCCCN(C)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,strain/strain_lig_054.xyz,0,0,sp,92,0.12417233116533813,57699ebf6028cd3f
strain_lig_055,ligand_at_complex_geometry,CCCCCCCCN(C)C(=O)COCC(=O)NCc1cccc(CNC(=O)COCC(=O)N(C)CCCCCCCC)c1,strain/strain_lig_055.xyz,0,0,sp,102,0.15263338060540857,91cb8c1c0ff2d629
strain_lig_056,ligand_at_complex_geometry,CCCCCCCCN(CC(=O)N(CCCCCCCC)CCCCCCCC)CC(=O)N(CCCCCCCC)CCCCCCCC,strain/strain_lig_056.xyz,0,0,sp,138,0.2793877451220108,20ef6162cef6bf5d
strain_lig_057,ligand_at_complex_geometry,CCCCCCCCN(CC(C)C)C(=O)COCC(=O)N(CCCCCCCC)CC(C)C,strain/strain_lig_057.xyz,0,0,sp,89,0.1162061714509267,bc771ba90e2a9b78
strain_lig_058,ligand_at_complex_geometry,CCCCCCCCN(CC(CC)CCCC)C(=O)COCC(=O)N(CCCCCCCC)CC(CC)CCCC,strain/strain_lig_058.xyz,0,0,sp,113,0.18732945376302018,1bfcbc093d2933d3
strain_lig_059,ligand_at_complex_geometry,CCCCCCCCN(CC)C(=O)COCC(=O)N(CC)CCCCCCCC,strain/strain_lig_059.xyz,0,0,sp,77,0.08698224852071004,d1e6518bfee90094
strain_lig_060,ligand_at_complex_geometry,CCCCCCCCN(CCC(C)CC(C)(C)C)C(=O)COCC(=O)N(CCCCCCCC)CCC(C)CC(C)(C)C,strain/strain_lig_060.xyz,0,0,sp,119,0.2077509902684728,28fab0f16a1a0476
strain_lig_061,ligand_at_complex_geometry,CCCCCCCCN(CCC)C(=O)COCC(=O)N(CCC)CCCCCCCC,strain/strain_lig_061.xyz,0,0,sp,83,0.10106606680033253,7f77938a52d261b4
strain_lig_062,ligand_at_complex_geometry,CCCCCCCCN(CCCC(CCCC)CCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCC(CCCC)CCCCCC,strain/strain_lig_062.xyz,0,0,sp,149,0.325702968360311,b533945c49c8e83f
strain_lig_063,ligand_at_complex_geometry,CCCCCCCCN(CCCCC(C)CCCC(C)C)C(=O)COCC(=O)N(CCCCCCCC)CCCCC(C)CCCC(C)C,strain/strain_lig_063.xyz,0,0,sp,137,0.27535331801066065,d62b140b18b010ca
strain_lig_064,ligand_at_complex_geometry,CCCCCCCCN(CCCCCCCC)C(=O)C(C)OC(C(=O)N(CCCCCCCC)CCCCCCCC)c1ccccc1,strain/strain_lig_064.xyz,0,0,sp,126,0.23291114479925668,18268f34365b6243
strain_lig_065,ligand_at_complex_geometry,CCCCCCCCN(CCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCC)CCCCCCCC,strain/strain_lig_065.xyz,0,0,sp,119,0.2077509902684728,d5bf3e5e2f331b34
strain_lig_066,ligand_at_complex_geometry,CCCCCCCCN(CCCCCCCC)C(=O)C1CCC(C(=O)N(CCCCCCCC)CCCCCCCC)O1,strain/strain_lig_066.xyz,0,0,sp,117,0.20082644628099178,43c3cb6bfcb900fc
strain_lig_067,ligand_at_complex_geometry,CCCCCCCCN(CCCCCCCC)C(=O)CC(=O)N(CCCCCCCC)CCCCCCCC,strain/strain_lig_067.xyz,0,0,sp,109,0.17430192185436935,8b73d943e291eec5
strain_lig_068,ligand_at_complex_geometry,CCCCCCCCN(CCCCCCCC)C(=O)CCOCCC(=O)N(CCCCCCCC)CCCCCCCC,strain/strain_lig_068.xyz,0,0,sp,119,0.2077509902684728,27de740cada5ec98
strain_lig_069,ligand_at_complex_geometry,CCCCCCCCN(CCCCCCCC)C(=O)CN(CC(=O)N(CCCCCCCC)CCCCCCCC)CC(=O)N(CCCCCCCC)CCCCCCCC,strain/strain_lig_069.xyz,0,0,sp,169,0.41900826446281,ffe211486811ea4b
strain_lig_070,ligand_at_complex_geometry,CCCCCCCCN(CCCCCCCC)C(=O)CN(CC(=O)N(CCCCCCCC)CCCCCCCC)c1ccccc1,strain/strain_lig_070.xyz,0,0,sp,124,0.22557582277861993,924f4e24a33828e9
strain_lig_071,ligand_at_complex_geometry,CCCCCCCCN(CCCCCCCC)C(=O)CNCC(=O)N(CCCCCCCC)CCCCCCCC,strain/strain_lig_071.xyz,0,0,sp,114,0.19065968996038926,ec6c4ed9b5348589
strain_lig_072,ligand_at_complex_geometry,CCCCCCCCN(CCCCCCCC)C(=O)CNCP(=O)(CCCC)CCCC,strain/strain_lig_072.xyz,0,0,sp,89,0.1162061714509267,258998f5d2cb75eb
strain_lig_073,ligand_at_complex_geometry,CCCCCCCCN(CCCCCCCC)C(=O)CNCP(=O)(OCCCC)OCCCC,strain/strain_lig_073.xyz,0,0,sp,91,0.12148760330578513,90dbc79690821380
strain_lig_074,ligand_at_complex_geometry,CCCCCCCCN(CCCCCCCC)C(=O)CO,strain/strain_lig_074.xyz,0,0,sp,58,0.04935204655484375,dba56dddf6589704
strain_lig_075,ligand_at_complex_geometry,CCCCCCCCN(CCCCCCCC)C(=O)COC(C(=O)N(CCCCCCCC)CCCCCCCC)c1ccccc1,strain/strain_lig_075.xyz,0,0,sp,123,0.22195217370042541,b484858021e5aef7
strain_lig_076,ligand_at_complex_geometry,CCCCCCCCN(CCCCCCCC)C(=O)COC(C)C(=O)N(CCCCCCCC)CCCCCCCC,strain/strain_lig_076.xyz,0,0,sp,116,0.197408186219375,6cade9b190a6a8c2
strain_lig_077,ligand_at_complex_geometry,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(C)C,strain/strain_lig_077.xyz,0,0,sp,71,0.07395471661205925,018f57bf230ee021
